source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
8,1,0,63.8758,384,0.166343,8,2.625,1,5
2,3,1,35.7638,215,0.166343,2,1.5,1,2
6,7,2,35.2648,212,0.166343,5,1.8,1,3
9,2,3,32.7696,197,0.166343,4,2.5,1,4
8,10,4,26.6149,160,0.166343,1,1,1,1
1,7,5,26.6149,160,0.166343,2,1.5,1,2
1,4,6,23.9534,144,0.166343,1,1,1,1
0,6,7,22.9554,138,0.166343,2,1.5,1,2
2,4,8,20.6266,124,0.166343,2,1.5,1,1
5,7,9,19.1295,115,0.166343,1,1,1,1
0,9,10,19.1295,115,0.166343,1,1,1,1
9,10,11,60.5489,364,0.166343,4,1.75,1,4
4,7,12,17.9651,108,0.166343,1,1,1,1
3,4,13,17.466,105,0.166343,2,1.5,1,2
8,7,14,16.6343,100,0.166343,2,1.5,1,2
10,2,15,16.468,99,0.166343,1,1,1,1
4,5,16,15.8026,95,0.166343,2,1.5,1,1
1,2,17,46.2434,278,0.166343,7,2,1,4
10,1,18,44.2473,266,0.166343,6,2.16667,1,3
8,9,19,43.7483,263,0.166343,5,2,1,3
0,8,20,42.9166,258,0.166343,4,1.75,1,4
8,6,21,41.0868,247,0.166343,5,2.4,1,4
1,5,22,39.4234,237,0.166343,6,2.16667,1,4
1,3,23,39.4234,237,0.166343,5,2.8,1,2
