source,destination,link_id,used_rate_c,usage,capacity_c
10,8,59,0,0,24.9147
10,7,20,24.0347,0.971128,24.7492
10,6,18,8.9264,0.356916,25.0098
10,2,16,24.9029,1,24.9029
10,1,14,24.5828,1,24.5828
10,9,5,15.471,0.623302,24.821
9,8,57,4.86747,0.195366,24.9147
9,7,12,24.7492,1,24.7492
9,6,10,25.0098,1,25.0098
9,2,8,24.9029,1,24.9029
9,1,6,24.5828,1,24.5828
9,10,4,24.821,1,24.821
9,0,3,0.0130953,0.000506188,25.8704
8,7,66,24.7492,1,24.7492
8,6,64,25.0098,1,25.0098
8,5,62,24.8494,1,24.8494
8,1,60,24.5828,1,24.5828
8,10,58,24.9147,1,24.9147
8,9,56,24.9147,1,24.9147
8,0,1,24.6836,0.954124,25.8704
7,8,67,0.298647,0.0120669,24.7492
7,6,55,7.15762,0.286193,25.0098
7,5,53,15.5028,0.62387,24.8494
7,4,51,14.9438,0.603084,24.779
7,0,47,0,0,25.8704
7,1,33,18.1437,0.738066,24.5828
7,10,21,17.1333,0.692275,24.7492
7,9,13,4.63642,0.187336,24.7492
6,8,65,2.36096,0.0944013,25.0098
6,7,54,25.0098,1,25.0098
6,4,49,19.8759,0.802128,24.779
6,0,25,0.179112,0.00692342,25.8704
6,10,19,25.0098,1,25.0098
6,9,11,11.4758,0.458853,25.0098
5,8,63,0,0,24.8494
5,7,52,24.8494,1,24.8494
5,4,45,17.0101,0.686475,24.779
5,3,43,17.0432,0.674983,25.2498
5,2,39,17.6066,0.707011,24.9029
5,1,31,13.0919,0.532562,24.5828
4,7,50,24.779,1,24.779
4,6,48,4.61276,0.186156,24.779
4,5,44,22.819,0.920903,24.779
4,3,41,10.141,0.401626,25.2498
4,2,37,21.9169,0.880095,24.9029
4,1,29,5.55943,0.226151,24.5828
3,5,42,10.4635,0.414399,25.2498
3,4,40,19.4429,0.770024,25.2498
3,2,35,7.69252,0.308901,24.9029
3,1,27,0,0,24.5828
2,5,38,20.8583,0.837586,24.9029
2,4,36,24.3497,0.977787,24.9029
2,3,34,20.8947,0.839048,24.9029
2,1,23,6.23259,0.253535,24.5828
2,10,17,5.8868,0.23639,24.9029
2,9,9,1.82322,0.0732132,24.9029
1,8,61,0,0,24.5828
1,7,32,24.5828,1,24.5828
1,5,30,24.5828,1,24.5828
1,4,28,24.5828,1,24.5828
1,3,26,24.5828,1,24.5828
1,2,22,24.5828,1,24.5828
1,10,15,24.5828,1,24.5828
1,9,7,11.1255,0.452575,24.5828
0,7,46,25.8704,1,25.8704
0,6,24,25.8704,1,25.8704
0,9,2,25.8704,1,25.8704
0,8,0,25.8704,1,25.8704
