source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
8,1,0,55.5531,384,0.14467,5,2.2,1
2,3,1,33.5046,215,0.155835,3,1.66667,1
6,7,2,33.0371,212,0.155835,4,1.75,1
9,2,3,29.5394,197,0.149946,2,2,1
8,10,4,24.9336,160,0.155835,1,1,1
1,7,5,24.9336,160,0.155835,2,1.5,1
1,4,6,22.4403,144,0.155835,3,2.33333,1
0,6,7,21.5053,138,0.155835,1,1,1
2,4,8,19.3236,124,0.155835,2,1.5,1
5,7,9,17.921,115,0.155835,1,1,1
0,9,10,17.921,115,0.155835,2,1.5,1
9,10,11,54.919,364,0.150876,4,1.75,1
4,7,12,16.8302,108,0.155835,1,1,1
3,4,13,16.3627,105,0.155835,2,1.5,1
8,7,14,15.5835,100,0.155835,2,1.5,1
10,2,15,15.4277,99,0.155835,1,1,1
4,5,16,14.8043,95,0.155835,1,1,1
1,2,17,42.9478,278,0.154488,5,2.4,1
10,1,18,41.4522,266,0.155835,4,2,1
8,9,19,39.1644,263,0.148914,4,2,1
0,8,20,40.2055,258,0.155835,3,1.66667,1
8,6,21,35.312,247,0.142964,5,2,1
1,5,22,36.3577,237,0.153408,3,2,1
1,3,23,33.0501,237,0.139452,2,1.5,1
