source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
8,1,0,60.157,384,0.156659,9,2.44444,1
2,3,1,35.1411,215,0.163447,3,1.66667,1
6,7,2,34.6508,212,0.163447,5,1.8,1
9,2,3,32.1991,197,0.163447,4,2.5,1
8,10,4,24.9904,160,0.15619,1,1,1
1,7,5,26.1515,160,0.163447,2,1.5,1
1,4,6,23.5364,144,0.163447,2,2,1
0,6,7,22.5557,138,0.163447,1,1,1
2,4,8,20.2674,124,0.163447,2,1.5,1
5,7,9,18.7964,115,0.163447,1,1,1
0,9,10,18.7964,115,0.163447,1,1,1
9,10,11,58.5623,364,0.160886,4,1.75,1
4,7,12,17.6523,108,0.163447,2,2,1
3,4,13,17.162,105,0.163447,2,1.5,1
8,7,14,16.3447,100,0.163447,2,1.5,1
10,2,15,16.1813,99,0.163447,1,1,1
4,5,16,15.5275,95,0.163447,2,1.5,1
1,2,17,42.6841,278,0.15354,6,2,1
10,1,18,43.4769,266,0.163447,5,2.2,1
8,9,19,40.3693,263,0.153495,6,2.16667,1
0,8,20,42.1694,258,0.163447,4,1.75,1
8,6,21,33.0396,247,0.133763,6,2.5,1
1,5,22,35.8303,237,0.151183,7,2.85714,1
1,3,23,32.9144,237,0.138879,6,2.83333,1
