source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
8,1,0,63.0054,384,0.164077,12,2.58333,1
2,3,1,37.9916,215,0.176705,4,2,1
6,7,2,37.4615,212,0.176705,6,2,1
9,2,3,34.811,197,0.176705,7,2.71429,1
8,10,4,28.2729,160,0.176705,6,2.33333,1
1,7,5,28.2729,160,0.176705,4,2.25,1
1,4,6,25.4456,144,0.176705,12,2.5,1
0,6,7,24.3853,138,0.176705,2,1.5,1
2,4,8,21.9115,124,0.176705,2,1.5,1
5,7,9,20.3211,115,0.176705,2,1.5,1
0,9,10,20.3211,115,0.176705,3,1.66667,1
9,10,11,59.2439,364,0.162758,10,2.7,1
4,7,12,19.0842,108,0.176705,3,2,1
3,4,13,18.5541,105,0.176705,2,1.5,1
8,7,14,17.6705,100,0.176705,4,1.75,1
10,2,15,17.4938,99,0.176705,1,1,1
4,5,16,16.787,95,0.176705,2,1.5,1
1,2,17,45.8565,278,0.164952,13,2.84615,1
10,1,18,47.0036,266,0.176705,7,2.28571,1
8,9,19,41.407,263,0.157441,11,2.45455,1
0,8,20,36.3148,258,0.140755,4,1.75,1
8,6,21,24.075,247,0.0974697,7,2.42857,1
1,5,22,35.132,237,0.148236,12,2.75,1
1,3,23,19.7971,237,0.0835319,17,3.23529,1
