source,destination,link_id,used_rate,usage,link_capa
10,8,59,0,0,30
10,7,20,22.7273,0.757575,30
10,6,18,5.23882,0.174627,30
10,2,16,18.3205,0.610683,30
10,1,14,23.5901,0.786338,30
10,9,5,8.10477,0.270159,30
9,8,57,2.81972,0.0939905,30
9,7,12,24.5917,0.819722,30
9,6,10,19.1987,0.639958,30
9,2,8,23.3436,0.77812,30
9,1,6,17.9199,0.597329,30
9,10,4,25.6549,0.855162,30
9,0,3,0,0,30
8,7,66,25.7319,0.857729,30
8,6,64,26.302,0.876733,30
8,5,62,28.3205,0.944016,30
8,1,60,25.6549,0.855162,30
8,10,58,27.6271,0.920903,30
8,9,56,28.6287,0.954289,30
8,0,1,17.7195,0.590651,30
7,8,67,5.63943,0.187981,30
7,6,55,6.73343,0.224448,30
7,5,53,15.547,0.518233,30
7,4,51,12.6348,0.421161,30
7,0,47,0,0,30
7,1,33,16.4715,0.549049,30
7,10,21,11.2173,0.373908,30
7,9,13,2.9738,0.0991266,30
6,8,65,5.13097,0.171032,30
6,7,54,18.1972,0.606574,30
6,4,49,17.8428,0.594761,30
6,0,25,1.40215,0.0467384,30
6,10,19,14.53,0.484334,30
6,9,11,11.0786,0.369286,30
5,8,63,0,0,30
5,7,52,17.7196,0.590652,30
5,4,45,15.9784,0.532614,30
5,3,43,14.8228,0.494093,30
5,2,39,11.248,0.374935,30
5,1,31,11.8336,0.394453,30
4,7,50,18.0431,0.601438,30
4,6,48,12.7427,0.424756,30
4,5,44,14.6379,0.48793,30
4,3,41,11.6487,0.388289,30
4,2,37,11.2018,0.373395,30
4,1,29,11.2635,0.375449,30
3,5,42,8.36672,0.278891,30
3,4,40,12.943,0.431433,30
3,2,35,0,0,30
3,1,27,1.57164,0.0523879,30
2,5,38,13.2511,0.441705,30
2,4,36,19.1063,0.636877,30
2,3,34,19.8767,0.662557,30
2,1,23,3.06625,0.102208,30
2,10,17,0,0,30
2,9,9,0,0,30
1,8,61,2.17257,0.0724189,30
1,7,32,26.3328,0.87776,30
1,5,30,24.9152,0.830508,30
1,4,28,27.2265,0.907549,30
1,3,26,30,1,30
1,2,22,27.396,0.9132,30
1,10,15,23.4515,0.781715,30
1,9,7,12.4345,0.414484,30
0,7,46,24.9614,0.832048,30
0,6,24,24.6225,0.820749,30
0,9,2,22.1109,0.73703,30
0,8,0,26.1633,0.872111,30
