source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
22,27,0,93,93,1,1,1,1,1
39,49,1,59,59,1,2,2.5,2,2
51,18,2,1,1,1,1,4,4,1
2,49,3,1,1,1,2,3,3,2
46,26,4,4,4,1,1,2,2,1
34,35,5,1,1,1,2,3.5,3,2
53,43,6,1,1,1,1,5,5,1
19,41,7,13,13,1,3,5,4,3
19,13,8,1,1,1,2,5.5,5,2
40,39,9,5,5,1,1,4,4,1
15,31,10,1,1,1,1,2,2,1
20,49,11,1,1,1,2,2,2,2
34,9,12,1,1,1,1,3,3,1
5,34,13,1,1,1,4,5.5,5,4
12,25,14,17,17,1,1,2,2,1
49,39,15,59,59,1,3,3.66667,2,3
18,25,16,3,3,1,1,3,3,1
39,13,17,7,7,1,1,2,2,1
39,37,18,40,40,1,1,1,1,1
25,32,19,1,1,1,2,3.5,3,2
33,29,20,1,1,1,2,3,3,2
40,10,21,1,1,1,1,3,3,1
46,9,22,13,13,1,3,4.66667,4,3
49,26,23,6,6,1,2,3.5,3,2
3,37,24,1,1,1,1,4,4,1
53,49,25,1,1,1,1,4,4,1
15,50,26,1,1,1,4,5,5,3
34,27,27,3,3,1,1,2,2,1
9,18,28,15,15,1,1,1,1,1
13,21,29,7,7,1,1,1,1,1
27,46,30,5,5,1,1,2,2,1
53,33,31,1,1,1,1,5,5,1
46,27,32,5,5,1,1,2,2,1
44,35,33,1,1,1,3,4.66667,4,3
33,25,34,3,3,1,1,3,3,1
34,39,35,1,1,1,4,4.5,4,4
13,32,36,1,1,1,2,5,5,2
5,43,37,1,1,1,1,4,4,1
5,19,38,1,1,1,1,4,4,1
29,35,39,1,1,1,1,2,2,1
27,26,40,2,2,1,1,1,1,1
50,21,41,1,1,1,2,3,3,2
22,13,42,1,1,1,3,4.66667,4,3
3,49,43,1,1,1,2,3.5,2,2
44,51,44,1,1,1,2,3,3,2
7,25,45,41,41,1,11,4.81818,2,5
22,20,46,1,1,1,3,3.33333,3,3
26,40,47,16,16,1,1,2,2,1
35,49,48,1,1,1,1,3,3,1
2,42,49,1,1,1,1,3,3,1
21,19,50,1,1,1,4,4.75,4,4
39,5,51,96,96,1,1,1,1,1
33,46,52,1,1,1,1,4,4,1
26,53,53,11,11,1,1,1,1,1
10,7,54,1,1,1,1,3,3,1
35,15,55,1,1,1,2,5,5,1
11,10,56,1,1,1,1,5,5,1
51,3,57,39,39,1,1,1,1,1
26,29,58,1,1,1,1,2,2,1
31,39,59,53,53,1,2,1.5,1,2
19,7,60,1,1,1,2,4.5,3,2
26,24,61,1,1,1,2,2,2,2
29,3,62,1,1,1,1,2,2,1
29,40,63,1,1,1,2,3.5,3,2
9,35,64,21,21,1,2,1.5,1,2
22,1,65,1,1,1,4,5.25,4,4
1,9,66,1,1,1,2,5.5,5,2
24,26,67,1,1,1,2,2,2,2
7,2,68,1,1,1,5,7.2,4,4
31,5,69,38,38,1,1,1,1,1
13,43,70,1,1,1,1,2,2,1
15,29,71,1,1,1,2,4,4,2
29,43,72,1,1,1,1,3,3,1
39,27,73,1,1,1,2,4,4,2
44,10,74,1,1,1,1,4,4,1
3,22,75,1,1,1,2,4.5,3,2
13,15,76,15,15,1,1,1,1,1
41,15,77,1,1,1,1,2,2,1
41,35,78,1,1,1,2,5,4,2
31,29,79,1,1,1,1,3,3,1
7,40,80,9,9,1,1,2,2,1
43,7,81,1,1,1,3,5.66667,5,3
9,53,82,27,27,1,1,1,1,1
36,12,83,1,1,1,1,3,3,1
9,29,84,1,1,1,1,3,3,1
39,46,85,1,1,1,3,4.33333,4,3
13,5,86,1,1,1,1,3,3,1
41,51,87,17,17,1,4,4.5,4,3
15,5,88,1,1,1,1,2,2,1
21,26,89,1,1,1,1,3,3,1
46,41,90,13,13,1,3,7,3,3
51,45,91,1,1,1,1,2,2,1
21,35,92,1,1,1,1,3,3,1
51,2,93,3,3,1,2,2,2,2
26,13,94,1,1,1,2,4,4,2
20,31,95,1,1,1,2,3,3,2
36,1,96,1,1,1,3,7,6,3
40,31,97,1,1,1,1,5,5,1
19,37,98,1,1,1,2,4.5,4,2
25,22,99,939,939,1,5,2.4,1,4
49,15,100,3,3,1,2,4,3,2
35,27,101,1,1,1,2,3.5,3,2
