source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
22,27,0,409.312,93,4.4012,1,1,1
39,49,1,259.671,59,4.4012,2,2.5,2
51,18,2,0.00686615,1,0.00686615,25,8.52,4
2,49,3,4.4012,1,4.4012,4,4.5,3
46,26,4,17.1654,4,4.29134,7,6,2
34,35,5,4.36687,1,4.36687,4,4.5,3
53,43,6,3.82444,1,3.82444,17,9.05882,5
19,41,7,54.0022,13,4.15402,7,6.71429,4
19,13,8,4.4012,1,4.4012,6,5.66667,5
40,39,9,22.006,5,4.4012,3,4.33333,4
15,31,10,4.4012,1,4.4012,2,2.5,2
20,49,11,4.4012,1,4.4012,4,3.5,2
34,9,12,4.4012,1,4.4012,1,3,3
5,34,13,4.4012,1,4.4012,8,6,5
12,25,14,74.8204,17,4.4012,2,2.5,2
49,39,15,259.671,59,4.4012,3,3.66667,2
18,25,16,13.2036,3,4.4012,4,4,3
39,13,17,30.8084,7,4.4012,1,2,2
39,37,18,176.048,40,4.4012,2,1.5,1
25,32,19,4.4012,1,4.4012,13,5.07692,3
33,29,20,0,1,0,2,3,3
40,10,21,4.4012,1,4.4012,2,4,3
46,9,22,55.9659,13,4.30507,13,8,4
49,26,23,0,6,0,14,8.42857,3
3,37,24,1.73027,1,1.73027,2,4.5,4
53,49,25,3.68712,1,3.68712,19,7.73684,4
15,50,26,4.4012,1,4.4012,4,5,5
34,27,27,13.2036,3,4.4012,1,2,2
9,18,28,66.018,15,4.4012,1,1,1
13,21,29,30.8084,7,4.4012,1,1,1
27,46,30,0,5,0,2,2.5,2
53,33,31,4.4012,1,4.4012,6,6.83333,5
46,27,32,20.0767,5,4.01535,6,7.33333,2
44,35,33,2.38942,1,2.38942,31,8.6129,4
33,25,34,13.2036,3,4.4012,2,4,3
34,39,35,4.4012,1,4.4012,4,5,4
13,32,36,1.71654,1,1.71654,4,5.5,5
5,43,37,4.4012,1,4.4012,1,4,4
5,19,38,4.4012,1,4.4012,1,4,4
29,35,39,4.4012,1,4.4012,5,6.2,2
27,26,40,8.8024,2,4.4012,1,1,1
50,21,41,4.4012,1,4.4012,2,3,3
22,13,42,4.23641,1,4.23641,20,6.2,4
3,49,43,4.4012,1,4.4012,2,3.5,2
44,51,44,4.4012,1,4.4012,2,3,3
7,25,45,153.004,41,3.73181,22,5.31818,2
22,20,46,1.2565,1,1.2565,22,7.36364,3
26,40,47,70.4192,16,4.4012,1,2,2
35,49,48,1.54488,1,1.54488,12,7.66667,3
2,42,49,4.4012,1,4.4012,1,3,3
21,19,50,4.4012,1,4.4012,4,4.75,4
39,5,51,422.515,96,4.4012,1,1,1
33,46,52,4.4012,1,4.4012,2,4.5,4
26,53,53,48.4132,11,4.4012,1,1,1
10,7,54,4.4012,1,4.4012,4,4.75,3
35,15,55,2.21776,1,2.21776,13,8.15385,5
11,10,56,1.68907,1,1.68907,27,11.5556,5
51,3,57,171.647,39,4.4012,1,1,1
26,29,58,4.4012,1,4.4012,4,6.5,2
31,39,59,233.264,53,4.4012,2,1.5,1
19,7,60,4.4012,1,4.4012,13,7.76923,3
26,24,61,0.205984,1,0.205984,6,2.83333,2
29,3,62,4.4012,1,4.4012,1,2,2
29,40,63,0,1,0,13,5.07692,3
9,35,64,92.4252,21,4.4012,3,2,1
22,1,65,3.61159,1,3.61159,24,7.91667,4
1,9,66,0,1,0,33,10.697,5
24,26,67,4.4012,1,4.4012,6,2.83333,2
7,2,68,4.4012,1,4.4012,15,7.8,4
31,5,69,167.246,38,4.4012,1,1,1
13,43,70,4.4012,1,4.4012,1,2,2
