@pair(source-destination-demand)
22,27,93.0
39,49,59.0
51,18,1.0
2,49,1.0
46,26,4.0
34,35,1.0
53,43,1.0
19,41,13.0
19,13,1.0
40,39,5.0
15,31,1.0
20,49,1.0
34,9,1.0
5,34,1.0
12,25,17.0
49,39,59.0
18,25,3.0
39,13,7.0
39,37,40.0
25,32,1.0
33,29,1.0
40,10,1.0
46,9,13.0
49,26,6.0
3,37,1.0
53,49,1.0
15,50,1.0
34,27,3.0
9,18,15.0
13,21,7.0
27,46,5.0
53,33,1.0
46,27,5.0
44,35,1.0
33,25,3.0
34,39,1.0
13,32,1.0
5,43,1.0
5,19,1.0
29,35,1.0
27,26,2.0
50,21,1.0
22,13,1.0
3,49,1.0
44,51,1.0
7,25,41.0
22,20,1.0
26,40,16.0
35,49,1.0
2,42,1.0
21,19,1.0
39,5,96.0
33,46,1.0
26,53,11.0
10,7,1.0
35,15,1.0
11,10,1.0
51,3,39.0
26,29,1.0
31,39,53.0
19,7,1.0
26,24,1.0
29,3,1.0
29,40,1.0
9,35,21.0
22,1,1.0
1,9,1.0
24,26,1.0
7,2,1.0
31,5,38.0
13,43,1.0
15,29,1.0
29,43,1.0
39,27,1.0
44,10,1.0
3,22,1.0
13,15,15.0
41,15,1.0
41,35,1.0
31,29,1.0
7,40,9.0
43,7,1.0
9,53,27.0
36,12,1.0
9,29,1.0
39,46,1.0
13,5,1.0
41,51,17.0
15,5,1.0
21,26,1.0
46,41,13.0
51,45,1.0
21,35,1.0
51,2,3.0
26,13,1.0
20,31,1.0
36,1,1.0
40,31,1.0
19,37,1.0
25,22,939.0
49,15,3.0
35,27,1.0
37,2,1.0
40,32,1.0
9,20,1.0
12,35,25.0
24,29,1.0
1,21,1.0
53,36,1.0
37,13,3.0
51,19,67.0
3,7,3.0
15,11,1.0
42,27,1.0
15,46,1.0
20,26,1.0
18,11,1.0
27,50,1.0
40,22,76.0
26,10,13.0
7,45,1.0
5,35,1.0
44,25,9.0
37,49,3.0
29,15,1.0
9,2,1.0
7,13,3.0
7,37,21.0
11,50,1.0
27,34,3.0
41,40,19.0
37,5,1.0
22,37,6.0
11,43,1.0
42,51,3.0
10,5,1.0
46,51,21.0
46,1,1.0
35,25,110.0
9,51,15.0
26,11,1.0
26,1,1.0
11,34,1.0
31,51,1.0
41,46,13.0
9,37,1.0
11,19,19.0
36,34,1.0
49,7,1.0
31,22,34.0
36,27,1.0
29,7,1.0
37,26,1.0
39,25,155.0
25,5,19.0
10,26,13.0
42,20,1.0
49,35,1.0
25,15,8.0
2,33,1.0
27,41,1.0
2,7,1.0
37,42,1.0
41,5,3.0
10,11,1.0
43,21,3.0
35,39,1.0
12,46,1.0
5,40,1.0
49,19,19.0
25,51,163.0
27,21,1.0
39,21,1.0
19,50,21.0
19,40,13.0
44,42,1.0
7,22,48.0
32,26,1.0
21,3,3.0
36,26,5.0
36,13,1.0
46,36,1.0
53,41,1.0
22,5,6.0
34,24,1.0
50,7,1.0
40,41,19.0
46,37,1.0
34,11,1.0
20,33,1.0
49,2,1.0
36,24,1.0
53,24,1.0
35,36,3.0
21,51,45.0
39,15,38.0
9,22,94.0
37,27,1.0
24,13,1.0
39,53,1.0
44,26,1.0
13,40,1.0
43,10,1.0
2,22,1.0
10,53,3.0
1,20,1.0
44,13,1.0
44,27,1.0
44,29,1.0
13,10,1.0
22,8,1.0
45,25,3.0
27,25,23.0
31,10,1.0
50,40,1.0
5,21,1.0
9,1,1.0
13,11,1.0
27,1,1.0
27,24,1.0
25,2,10.0
51,37,15.0
22,35,30.0
24,9,1.0
44,47,1.0
44,49,1.0
22,26,172.0
31,11,1.0
21,25,11.0
50,22,1.0
2,44,1.0
46,22,91.0
49,13,3.0
46,31,1.0
33,49,1.0
26,31,1.0
22,41,43.0
26,22,267.0
29,5,1.0
35,1,1.0
9,27,1.0
15,13,15.0
22,3,1.0
1,11,1.0
20,22,1.0
10,12,1.0
31,3,1.0
9,11,13.0
35,31,1.0
25,49,123.0
29,13,1.0
51,24,1.0
3,2,1.0
10,34,1.0
25,31,15.0
26,12,1.0
19,34,1.0
2,3,1.0
13,37,3.0
41,13,3.0
41,37,6.0
34,13,1.0
