switch_id,used_rules,usage
53,216,0.346709
52,0,0
51,772,1.23917
50,159,0.255217
49,362,0.581059
48,42,0.0674157
47,10,0.0160514
46,297,0.476726
45,39,0.0626003
44,163,0.261637
43,99,0.158909
42,108,0.173355
41,223,0.357945
40,277,0.444623
39,457,0.733547
38,0,0
37,232,0.372392
36,97,0.155698
35,217,0.348315
34,117,0.187801
33,64,0.102729
32,161,0.258427
31,249,0.399679
30,0,0
29,140,0.224719
28,7,0.011236
27,102,0.163724
26,351,0.563403
25,630,1.01124
24,86,0.138042
23,8,0.0128411
22,627,1.00642
21,236,0.378812
20,418,0.670947
19,203,0.325843
18,61,0.0979133
17,3,0.00481541
16,42,0.0674157
15,232,0.372392
14,0,0
13,291,0.467095
12,69,0.110754
11,158,0.253612
10,160,0.256822
9,201,0.322632
8,12,0.0192616
7,453,0.727127
6,3,0.00481541
5,112,0.179775
4,0,0
3,209,0.335474
2,184,0.295345
1,109,0.17496
0,25,0.0401284
