source,destination,link_id,used_rate_c,usage,capacity_c
53,26,151,164,0.0813492,2016
53,40,148,169,0.0838294,2016
53,9,146,205,0.101687,2016
52,30,79,0,0,2016
52,14,37,0,0,2016
51,49,144,738,0.498233,1481.24
51,29,142,68,0.0459076,1481.24
51,25,140,1196.34,0.742492,1611.25
51,21,138,166,0.112069,1481.24
51,20,136,49,0.0330805,1481.24
51,20,134,50,0.0337556,1481.24
51,3,132,109,0.0735872,1481.24
50,42,109,49,0.0243056,2016
50,20,49,38,0.0188492,2016
49,51,145,889,0.600175,1481.24
49,31,130,393,0.19494,2016
49,1,128,91,0.0451389,2016
49,11,25,402,0.199405,2016
48,25,126,12,0.00744763,1611.25
48,16,124,12,0.00595238,2016
48,17,43,0,0,2016
47,46,123,5,0.00248016,2016
47,38,101,0,0,2016
46,47,122,5,0.00248016,2016
46,44,120,110,0.0545635,2016
46,22,118,653.34,0.378235,1727.34
46,19,116,381,0.188988,2016
46,30,77,0,0,2016
45,25,114,8,0.00496509,1611.25
45,0,112,7,0.00347222,2016
44,46,121,112,0.0555556,2016
44,2,5,45,0.0223214,2016
43,1,110,43,0.0213294,2016
43,21,51,29,0.0143849,2016
42,50,108,49,0.0243056,2016
42,19,47,56,0.0277778,2016
41,39,106,172,0.0888614,1935.6
41,37,104,6,0.00297619,2016
41,7,17,247,0.12252,2016
40,53,149,200,0.0992063,2016
40,22,102,285,0.164994,1727.34
40,34,89,5,0.00248016,2016
40,32,83,67,0.0332341,2016
39,31,156,386,0.199422,1935.6
39,37,155,146,0.0754289,1935.6
39,41,107,225,0.116243,1935.6
39,15,39,87,0.0449473,1935.6
39,5,9,118,0.0609631,1935.6
38,47,100,0,0,2016
38,14,35,0,0,2016
37,39,154,154,0.079562,1935.6
37,41,105,6,0.00297619,2016
37,7,15,129,0.0639881,2016
36,18,98,19,0.0094246,2016
36,10,23,63,0.03125,2016
35,25,96,347,0.215361,1611.25
35,12,94,59,0.0292659,2016
35,9,92,161,0.0798611,2016
35,4,90,0,0,2016
34,40,88,5,0.00248016,2016
34,22,86,71,0.0411037,1727.34
33,20,160,8,0.00396825,2016
33,16,84,12,0.00595238,2016
32,7,152,63,0.03125,2016
32,40,82,67,0.0332341,2016
31,39,157,408,0.210788,1935.6
31,49,131,420,0.208333,2016
31,8,80,6,0.00297619,2016
31,5,7,73,0.0362103,2016
30,52,78,0,0,2016
30,46,76,0,0,2016
29,51,143,68,0.0459076,1481.24
29,25,74,58,0.0359969,1611.25
28,25,72,0,0,1611.25
28,24,70,0,0,2016
27,26,69,46,0.0228175,2016
27,22,59,148,0.0856809,1727.34
26,53,150,114,0.0565476,2016
26,27,68,46,0.0228175,2016
26,25,66,230,0.142746,1611.25
26,22,57,466,0.269779,1727.34
26,10,21,125,0.062004,2016
25,51,141,1003,0.622498,1611.25
25,48,127,12,0.00744763,1611.25
25,45,115,9,0.00558572,1611.25
25,35,97,329,0.204189,1611.25
25,29,75,56,0.0347556,1611.25
25,28,73,0,0,1611.25
25,26,67,228,0.141505,1611.25
25,24,65,13,0.00806827,1611.25
25,22,55,1727.34,1,1727.34
25,6,11,0,0,1611.25
24,28,71,0,0,2016
24,25,64,13,0.00806827,1611.25
24,23,63,0,0,2016
24,22,53,14,0.00810495,1727.34
23,24,62,0,0,2016
23,22,60,0,0,1727.34
22,46,119,572,0.331145,1727.34
22,40,103,287,0.166151,1727.34
22,34,87,68,0.0393669,1727.34
22,23,61,0,0,1727.34
22,27,58,117,0.0677342,1727.34
22,26,56,316,0.18294,1727.34
22,25,54,1727.34,1,1727.34
22,24,52,13,0.00752602,1727.34
22,7,13,317.34,0.183716,1727.34
22,0,1,6,0.00347355,1727.34
21,13,158,92,0.0456349,2016
21,51,139,162,0.109368,1481.24
21,43,50,27,0.0133929,2016
20,33,161,8,0.00396825,2016
20,51,137,53,0.0357809,1481.24
20,51,135,50,0.0337556,1481.24
20,50,48,39,0.0193452,2016
20,2,3,46,0.0228175,2016
19,46,117,421,0.208829,2016
19,42,46,58,0.0287698,2016
19,11,44,227,0.112599,2016
18,36,99,19,0.0094246,2016
18,9,19,46,0.0228175,2016
17,48,42,0,0,2016
17,6,40,0,0,2016
16,48,125,12,0.00595238,2016
16,33,85,12,0.00595238,2016
15,39,38,87,0.0449473,1935.6
15,13,33,73,0.0362103,2016
14,52,36,0,0,2016
14,38,34,0,0,2016
13,21,159,83,0.0411706,2016
13,15,32,72,0.0357143,2016
13,3,30,67,0.0332341,2016
12,35,95,62,0.030754,2016
12,9,28,17,0.00843254,2016
12,4,26,0,0,2016
11,19,45,227,0.112599,2016
11,49,24,436,0.21627,2016
10,36,22,60,0.0297619,2016
10,26,20,132,0.0654762,2016
9,53,147,223,0.110615,2016
9,35,93,161,0.0798611,2016
9,12,29,17,0.00843254,2016
9,18,18,46,0.0228175,2016
8,31,81,6,0.00297619,2016
7,32,153,63,0.03125,2016
7,41,16,139,0.0689484,2016
7,37,14,133,0.0659722,2016
7,22,12,455,0.263411,1727.34
6,17,41,0,0,2016
6,25,10,0,0,1611.25
5,39,8,118,0.0609631,1935.6
5,31,6,96,0.047619,2016
4,35,91,0,0,2016
4,12,27,0,0,2016
3,51,133,125,0.084389,1481.24
3,13,31,53,0.0262897,2016
2,44,4,45,0.0223214,2016
2,20,2,48,0.0238095,2016
1,49,129,90,0.0446429,2016
1,43,111,43,0.0213294,2016
0,45,113,6,0.00297619,2016
0,22,0,7,0.00405247,1727.34
