source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
5,10,0,236.464,3580,0.0660514,1,3,3,1
2,0,1,182.962,2770,0.0660514,2,3.5,3,2
4,10,2,115.26,1745,0.0660514,2,3,3,1
7,6,3,182.698,2766,0.0660514,3,3,2,2
7,8,4,790.569,11969,0.0660514,2,5,4,1
4,7,5,1085.69,16437,0.0660514,2,2.5,1,1
5,2,6,1795.74,27187,0.0660514,1,1,1,1
7,10,7,639.642,9684,0.0660514,1,2,2,1
7,9,8,1512.97,22906,0.0660514,1,1,1,1
3,0,9,108.456,1642,0.0660514,2,4,4,2
4,0,10,54.9548,832,0.0660514,1,2,2,1
0,6,11,41.6124,630,0.0660514,2,3,3,2
2,3,12,2071.57,31363,0.0660514,3,5,3,1
6,8,13,252.515,3823,0.0660514,2,3.5,3,2
4,5,14,220.414,3337,0.0660514,2,2,2,2
3,5,15,508.2,7694,0.0660514,1,2,2,1
11,8,16,2646.61,40069,0.0660514,1,1,1,1
6,11,17,297.694,4507,0.0660514,2,3,3,2
9,8,18,359.782,5447,0.0660514,3,5.66667,5,2
11,3,19,1060.92,16062,0.0660514,2,4,4,2
6,10,20,128.536,1946,0.0660514,1,2,2,1
3,6,21,275.104,4165,0.0660514,1,1,1,1
5,8,22,1234.83,18695,0.0660514,2,2.5,2,2
0,5,23,52.1146,789,0.0660514,1,2,2,1
8,9,24,341.42,5169,0.0660514,4,5.75,5,3
1,8,25,580.13,8783,0.0660514,1,2,2,1
0,9,26,15.39,233,0.0660514,3,5,4,3
9,3,27,338.712,5128,0.0660514,2,1.5,1,2
11,6,28,669.101,10130,0.0660514,2,3,3,2
1,11,29,2453.81,37150,0.0660514,1,1,1,1
6,7,30,183.821,2783,0.0660514,3,3,2,3
6,4,31,191.087,2893,0.0660514,1,1,1,1
8,7,32,2256.78,34167,0.0660514,2,5,4,2
8,2,33,8079.87,122327,0.0660514,1,1,1,1
10,4,34,512.163,7754,0.0660514,2,3,3,1
6,3,35,261.696,3962,0.0660514,1,1,1,1
5,6,36,319.755,4841,0.0660514,1,1,1,1
0,11,37,365.793,5538,0.0660514,1,2,2,1
2,10,38,335.673,5082,0.0660514,2,5.5,4,1
2,8,39,1577.44,23882,0.0660514,1,1,1,1
10,8,40,851.337,12889,0.0660514,2,5.5,5,2
6,9,41,80.1204,1213,0.0660514,2,2.5,2,2
8,6,42,455.358,6894,0.0660514,2,3.5,3,2
10,3,43,493.338,7469,0.0660514,1,1,1,1
9,2,44,459.784,6961,0.0660514,2,4.5,4,2
9,0,45,42.6692,646,0.0660514,3,5,4,2
10,2,46,1609.74,24371,0.0660514,1,4,4,1
5,11,47,881.258,13342,0.0660514,1,2,2,1
11,7,48,2914.12,44119,0.0660514,2,4.5,3,2
7,0,49,88.3107,1337,0.0660514,1,3,3,1
7,5,50,786.408,11906,0.0660514,2,3.5,3,2
5,3,51,711.44,10771,0.0660514,1,2,2,1
11,5,52,664.147,10055,0.0660514,1,2,2,1
9,4,53,190.426,2883,0.0660514,3,3,2,2
1,4,54,3703.3,56067,0.0660514,1,1,1,1
8,1,55,1188.33,17991,0.0660514,1,2,2,1
4,3,56,96.0388,1454,0.0660514,1,2,2,1
0,2,57,206.609,3128,0.0660514,2,3.5,3,1
1,7,58,4558.6,69016,0.0660514,3,3.66667,2,1
7,4,59,10672.7,161581,0.0660514,1,1,1,1
3,11,60,679.669,10290,0.0660514,2,4,4,2
2,1,61,2426.53,36737,0.0660514,2,2.5,2,2
5,0,62,131.574,1992,0.0660514,1,2,2,1
6,1,63,132.169,2001,0.0660514,2,2,2,1
4,11,64,997.046,15095,0.0660514,1,2,2,1
11,10,65,523.788,7930,0.0660514,1,5,5,1
11,1,66,1684.51,25503,0.0660514,1,1,1,1
1,2,67,405.688,6142,0.0660514,2,2.5,2,1
5,7,68,1477.31,22366,0.0660514,3,4,3,3
4,1,69,1723.22,26089,0.0660514,1,1,1,1
9,7,70,633.367,9589,0.0660514,1,1,1,1
8,0,71,71.0713,1076,0.0660514,1,3,3,1
1,5,72,600.672,9094,0.0660514,1,1,1,1
3,2,73,925.512,14012,0.0660514,1,3,3,1
2,5,74,955.83,14471,0.0660514,2,2.5,1,1
11,4,75,1768.79,26779,0.0660514,1,2,2,1
10,9,76,1726.78,26143,0.0660514,1,1,1,1
8,10,77,573.723,8686,0.0660514,2,5.5,5,2
7,2,78,28069.8,424969,0.0660514,3,4.66667,4,2
10,11,79,1068.58,16178,0.0660514,3,5,5,3
3,1,80,226.16,3424,0.0660514,2,3,3,2
9,11,81,261.696,3962,0.0660514,3,5,4,1
9,5,82,220.48,3338,0.0660514,3,3.66667,3,3
3,7,83,505.425,7652,0.0660514,2,2.5,2,2
10,6,84,892.817,13517,0.0660514,1,2,2,1
11,9,85,409.981,6207,0.0660514,3,5,4,2
1,10,86,171.998,2604,0.0660514,1,4,4,1
1,0,87,141.746,2146,0.0660514,1,1,1,1
7,3,88,426.626,6459,0.0660514,2,2.5,2,2
2,6,89,2228.18,33734,0.0660514,1,2,2,1
2,4,90,21775.4,329673,0.0660514,3,3.33333,3,2
10,1,91,2730.5,41339,0.0660514,3,4,4,3
0,7,92,67.1082,1016,0.0660514,4,5.25,3,1
11,0,93,130.914,1982,0.0660514,1,2,2,1
2,9,94,237.917,3602,0.0660514,4,6,4,1
10,0,95,61.5599,932,0.0660514,3,5,5,2
0,4,96,115.854,1754,0.0660514,2,3,2,2
5,1,97,529.468,8016,0.0660514,1,1,1,1
1,9,98,143.596,2174,0.0660514,4,4,3,2
0,10,99,16.4468,249,0.0660514,3,5,5,1
3,4,100,505.227,7649,0.0660514,1,2,2,1
6,5,101,250.995,3800,0.0660514,2,2,1,1
0,1,102,75.2986,1140,0.0660514,1,1,1,1
2,11,103,1446.26,21896,0.0660514,1,2,2,1
9,6,104,132.499,2006,0.0660514,2,2.5,2,2
3,9,105,1456.43,22050,0.0660514,2,1.5,1,2
4,9,106,41.6124,630,0.0660514,3,3,2,1
4,8,107,451.792,6840,0.0660514,1,3,3,1
4,2,108,852.922,12913,0.0660514,3,3.33333,3,2
5,4,109,971.088,14702,0.0660514,2,2,2,2
4,6,110,133.82,2026,0.0660514,1,1,1,1
7,1,111,2938.23,44484,0.0660514,3,4.33333,2,1
7,11,112,4702.66,71197,0.0660514,2,5,3,1
3,10,113,427.353,6470,0.0660514,1,1,1,1
10,7,114,2408.76,36468,0.0660514,1,2,2,1
1,3,115,221.933,3360,0.0660514,2,3,3,1
1,6,116,160.439,2429,0.0660514,2,2,2,1
10,5,117,1952.15,29555,0.0660514,1,3,3,1
8,11,118,3169.15,47980,0.0660514,1,1,1,1
9,1,119,63.0791,955,0.0660514,3,4,3,3
8,4,120,2179.56,32998,0.0660514,3,4,3,2
0,8,121,75.8931,1149,0.0660514,1,3,3,1
11,2,122,2285.18,34597,0.0660514,1,2,2,1
6,2,123,516.192,7815,0.0660514,2,3.5,2,1
5,9,124,138.312,2094,0.0660514,2,3.5,3,1
0,3,125,27.4113,415,0.0660514,2,4,4,1
2,7,126,25495.3,385991,0.0660514,4,5.25,4,2
8,5,127,579.469,8773,0.0660514,2,2.5,2,2
3,8,128,408,6177,0.0660514,2,4.5,4,2
6,0,129,49.2083,745,0.0660514,2,3,3,2
9,10,130,405.49,6139,0.0660514,1,1,1,1
8,3,131,771.282,11677,0.0660514,3,4.66667,4,2
