source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
5,10,0,230.811,3580,0.0644723,1,3,3
2,0,1,178.588,2770,0.0644723,2,3.5,3
4,10,2,112.504,1745,0.0644723,1,3,3
7,6,3,178.33,2766,0.0644723,1,2,2
7,8,4,771.669,11969,0.0644723,1,4,4
4,7,5,1059.73,16437,0.0644723,1,1,1
5,2,6,1752.81,27187,0.0644723,1,1,1
7,10,7,624.35,9684,0.0644723,1,2,2
7,9,8,1476.8,22906,0.0644723,1,1,1
3,0,9,105.863,1642,0.0644723,2,4,4
4,0,10,53.6409,832,0.0644723,1,2,2
0,6,11,40.6175,630,0.0644723,2,3,3
2,3,12,2022.04,31363,0.0644723,2,4.5,3
6,8,13,246.478,3823,0.0644723,1,3,3
4,5,14,215.144,3337,0.0644723,2,2,2
3,5,15,496.05,7694,0.0644723,1,2,2
11,8,16,2583.34,40069,0.0644723,1,1,1
6,11,17,290.577,4507,0.0644723,2,3,3
9,8,18,351.181,5447,0.0644723,2,5,5
11,3,19,1035.55,16062,0.0644723,2,4,4
6,10,20,125.463,1946,0.0644723,1,2,2
3,6,21,268.527,4165,0.0644723,1,1,1
5,8,22,1205.31,18695,0.0644723,2,2.5,2
0,5,23,50.8686,789,0.0644723,1,2,2
8,9,24,333.257,5169,0.0644723,2,5,5
1,8,25,566.26,8783,0.0644723,1,2,2
0,9,26,15.022,233,0.0644723,1,4,4
9,3,27,330.614,5128,0.0644723,1,1,1
11,6,28,653.104,10130,0.0644723,2,3,3
1,11,29,2395.15,37150,0.0644723,1,1,1
6,7,30,179.426,2783,0.0644723,2,2.5,2
6,4,31,186.518,2893,0.0644723,1,1,1
8,7,32,2202.82,34167,0.0644723,1,4,4
8,2,33,7886.7,122327,0.0644723,1,1,1
10,4,34,499.918,7754,0.0644723,2,3,3
6,3,35,255.439,3962,0.0644723,1,1,1
5,6,36,312.11,4841,0.0644723,1,1,1
0,11,37,357.047,5538,0.0644723,1,2,2
2,10,38,327.648,5082,0.0644723,1,4,4
2,8,39,1539.73,23882,0.0644723,1,1,1
10,8,40,830.983,12889,0.0644723,2,5.5,5
6,9,41,78.2049,1213,0.0644723,1,2,2
8,6,42,444.472,6894,0.0644723,3,3.66667,3
10,3,43,481.543,7469,0.0644723,1,1,1
9,2,44,448.792,6961,0.0644723,1,4,4
9,0,45,41.6491,646,0.0644723,1,4,4
10,2,46,1571.25,24371,0.0644723,1,4,4
5,11,47,860.189,13342,0.0644723,1,2,2
11,7,48,2844.45,44119,0.0644723,1,3,3
7,0,49,86.1994,1337,0.0644723,1,3,3
7,5,50,767.607,11906,0.0644723,2,3.5,3
5,3,51,694.431,10771,0.0644723,1,2,2
11,5,52,648.269,10055,0.0644723,1,2,2
9,4,53,185.874,2883,0.0644723,1,2,2
1,4,54,3614.77,56067,0.0644723,1,1,1
8,1,55,1159.92,17991,0.0644723,1,2,2
4,3,56,93.7427,1454,0.0644723,1,2,2
0,2,57,201.669,3128,0.0644723,1,3,3
1,7,58,4449.62,69016,0.0644723,3,4.33333,2
7,4,59,10417.5,161581,0.0644723,1,1,1
3,11,60,663.42,10290,0.0644723,2,4,4
2,1,61,2368.52,36737,0.0644723,2,2.5,2
5,0,62,128.429,1992,0.0644723,1,2,2
6,1,63,129.009,2001,0.0644723,2,2,2
4,11,64,973.209,15095,0.0644723,1,2,2
11,10,65,511.265,7930,0.0644723,2,5,5
11,1,66,1644.24,25503,0.0644723,1,1,1
1,2,67,395.989,6142,0.0644723,2,2.5,2
5,7,68,1441.99,22366,0.0644723,3,3.33333,3
4,1,69,1682.02,26089,0.0644723,1,1,1
9,7,70,618.225,9589,0.0644723,1,1,1
8,0,71,69.3722,1076,0.0644723,1,3,3
1,5,72,586.311,9094,0.0644723,1,1,1
3,2,73,903.386,14012,0.0644723,1,3,3
2,5,74,932.978,14471,0.0644723,1,1,1
11,4,75,1726.5,26779,0.0644723,1,2,2
10,9,76,1685.5,26143,0.0644723,1,1,1
8,10,77,560.006,8686,0.0644723,2,5.5,5
7,2,78,27398.7,424969,0.0644723,3,4.66667,4
10,11,79,1043.03,16178,0.0644723,3,5,5
3,1,80,220.753,3424,0.0644723,2,3,3
9,11,81,255.439,3962,0.0644723,2,4.5,4
9,5,82,215.208,3338,0.0644723,1,3,3
3,7,83,493.342,7652,0.0644723,1,2,2
10,6,84,871.472,13517,0.0644723,1,2,2
11,9,85,400.179,6207,0.0644723,1,4,4
1,10,86,167.886,2604,0.0644723,2,4,4
1,0,87,138.358,2146,0.0644723,1,1,1
7,3,88,416.426,6459,0.0644723,1,2,2
2,6,89,2174.91,33734,0.0644723,1,2,2
2,4,90,21254.8,329673,0.0644723,2,3.5,3
10,1,91,2665.22,41339,0.0644723,3,4,4
0,7,92,65.5038,1016,0.0644723,1,3,3
11,0,93,127.784,1982,0.0644723,1,2,2
2,9,94,232.229,3602,0.0644723,1,4,4
10,0,95,60.0882,932,0.0644723,1,5,5
0,4,96,113.084,1754,0.0644723,1,2,2
5,1,97,516.81,8016,0.0644723,1,1,1
1,9,98,140.163,2174,0.0644723,2,3.5,3
0,10,99,16.0536,249,0.0644723,1,5,5
3,4,100,493.148,7649,0.0644723,1,2,2
6,5,101,244.995,3800,0.0644723,1,1,1
0,1,102,73.4984,1140,0.0644723,1,1,1
2,11,103,1411.69,21896,0.0644723,1,2,2
9,6,104,129.331,2006,0.0644723,1,2,2
3,9,105,1421.61,22050,0.0644723,1,1,1
4,9,106,40.6175,630,0.0644723,1,2,2
4,8,107,440.99,6840,0.0644723,1,3,3
4,2,108,832.531,12913,0.0644723,3,3.33333,3
5,4,109,947.871,14702,0.0644723,2,2,2
4,6,110,130.621,2026,0.0644723,1,1,1
7,1,111,2867.98,44484,0.0644723,2,4,2
7,11,112,4590.23,71197,0.0644723,2,5,3
3,10,113,417.136,6470,0.0644723,1,1,1
10,7,114,2351.18,36468,0.0644723,1,2,2
1,3,115,216.627,3360,0.0644723,1,3,3
1,6,116,156.603,2429,0.0644723,2,2,2
10,5,117,1905.48,29555,0.0644723,1,3,3
8,11,118,3093.38,47980,0.0644723,1,1,1
9,1,119,61.571,955,0.0644723,1,3,3
8,4,120,2127.46,32998,0.0644723,2,3.5,3
0,8,121,74.0787,1149,0.0644723,1,3,3
11,2,122,2230.55,34597,0.0644723,1,2,2
6,2,123,503.851,7815,0.0644723,1,2,2
5,9,124,135.005,2094,0.0644723,1,3,3
0,3,125,26.756,415,0.0644723,2,4,4
2,7,126,20477.7,385991,0.0530523,5,4.8,4
8,5,127,565.615,8773,0.0644723,2,2.5,2
3,8,128,398.245,6177,0.0644723,2,4.5,4
6,0,129,48.0318,745,0.0644723,2,3,3
9,10,130,395.795,6139,0.0644723,1,1,1
8,3,131,125.474,11677,0.0107454,3,4.66667,4
