source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
5,10,0,236.651,3580,0.0661037,2,4,3
2,0,1,183.107,2770,0.0661037,2,3.5,3
4,10,2,115.351,1745,0.0661037,2,3,3
7,6,3,182.843,2766,0.0661037,2,2.5,2
7,8,4,791.195,11969,0.0661037,2,5.5,4
4,7,5,1086.55,16437,0.0661037,1,1,1
5,2,6,1797.16,27187,0.0661037,1,1,1
7,10,7,640.148,9684,0.0661037,1,2,2
7,9,8,1514.17,22906,0.0661037,1,1,1
3,0,9,108.542,1642,0.0661037,3,4.33333,4
4,0,10,54.9983,832,0.0661037,1,2,2
0,6,11,41.6453,630,0.0661037,2,3,3
2,3,12,2073.21,31363,0.0661037,3,4.66667,3
6,8,13,252.714,3823,0.0661037,3,3.66667,3
4,5,14,220.588,3337,0.0661037,2,2,2
3,5,15,508.602,7694,0.0661037,1,2,2
11,8,16,2648.71,40069,0.0661037,1,1,1
6,11,17,297.929,4507,0.0661037,2,3,3
9,8,18,360.067,5447,0.0661037,5,5.8,5
11,3,19,1061.76,16062,0.0661037,2,4,4
6,10,20,128.638,1946,0.0661037,1,2,2
3,6,21,275.322,4165,0.0661037,1,1,1
5,8,22,1235.81,18695,0.0661037,2,2.5,2
0,5,23,52.1558,789,0.0661037,1,2,2
8,9,24,341.69,5169,0.0661037,6,6.16667,5
1,8,25,580.589,8783,0.0661037,1,2,2
0,9,26,15.4022,233,0.0661037,1,4,4
9,3,27,338.98,5128,0.0661037,2,1.5,1
11,6,28,669.63,10130,0.0661037,2,3,3
1,11,29,2455.75,37150,0.0661037,1,1,1
6,7,30,183.967,2783,0.0661037,2,2.5,2
6,4,31,191.238,2893,0.0661037,1,1,1
8,7,32,2258.56,34167,0.0661037,5,6,4
8,2,33,8086.27,122327,0.0661037,1,1,1
10,4,34,512.568,7754,0.0661037,2,3,3
6,3,35,261.903,3962,0.0661037,1,1,1
5,6,36,320.008,4841,0.0661037,1,1,1
0,11,37,366.082,5538,0.0661037,1,2,2
2,10,38,335.939,5082,0.0661037,4,6,4
2,8,39,1578.69,23882,0.0661037,1,1,1
10,8,40,852.01,12889,0.0661037,4,5.75,5
6,9,41,80.1838,1213,0.0661037,1,2,2
8,6,42,455.719,6894,0.0661037,4,4,3
10,3,43,493.728,7469,0.0661037,1,1,1
9,2,44,460.148,6961,0.0661037,3,5,4
9,0,45,42.703,646,0.0661037,2,4.5,4
10,2,46,1611.01,24371,0.0661037,2,5.5,4
5,11,47,881.955,13342,0.0661037,1,2,2
11,7,48,2916.43,44119,0.0661037,1,3,3
7,0,49,88.3806,1337,0.0661037,1,3,3
7,5,50,787.03,11906,0.0661037,3,3.33333,3
5,3,51,712.003,10771,0.0661037,1,2,2
11,5,52,664.673,10055,0.0661037,1,2,2
9,4,53,190.577,2883,0.0661037,2,2.5,2
1,4,54,3706.24,56067,0.0661037,1,1,1
8,1,55,1189.27,17991,0.0661037,2,2.5,2
4,3,56,96.1148,1454,0.0661037,1,2,2
0,2,57,206.772,3128,0.0661037,2,3.5,3
1,7,58,4562.21,69016,0.0661037,4,4.25,2
7,4,59,10681.1,161581,0.0661037,1,1,1
3,11,60,680.207,10290,0.0661037,2,4,4
2,1,61,2428.45,36737,0.0661037,2,2.5,2
5,0,62,131.679,1992,0.0661037,1,2,2
6,1,63,132.273,2001,0.0661037,2,2,2
4,11,64,997.835,15095,0.0661037,1,2,2
11,10,65,524.202,7930,0.0661037,2,5,5
11,1,66,1685.84,25503,0.0661037,1,1,1
1,2,67,406.009,6142,0.0661037,2,2.5,2
5,7,68,1478.47,22366,0.0661037,4,3.75,3
4,1,69,1724.58,26089,0.0661037,1,1,1
9,7,70,633.868,9589,0.0661037,1,1,1
8,0,71,71.1276,1076,0.0661037,2,3.5,3
1,5,72,601.147,9094,0.0661037,1,1,1
3,2,73,926.245,14012,0.0661037,1,3,3
2,5,74,956.586,14471,0.0661037,2,2.5,1
11,4,75,1770.19,26779,0.0661037,1,2,2
10,9,76,1728.15,26143,0.0661037,1,1,1
8,10,77,574.177,8686,0.0661037,2,5.5,5
7,2,78,28092,424969,0.0661037,5,4.8,4
10,11,79,1069.43,16178,0.0661037,3,5,5
3,1,80,226.339,3424,0.0661037,3,3.33333,3
9,11,81,261.903,3962,0.0661037,3,4.66667,4
9,5,82,220.654,3338,0.0661037,2,3.5,3
3,7,83,505.825,7652,0.0661037,2,2.5,2
10,6,84,893.523,13517,0.0661037,2,3,2
11,9,85,410.306,6207,0.0661037,4,5,4
1,10,86,172.134,2604,0.0661037,3,4,4
1,0,87,141.859,2146,0.0661037,1,1,1
7,3,88,426.964,6459,0.0661037,2,2.5,2
2,6,89,2229.94,33734,0.0661037,3,4,2
2,4,90,21792.6,329673,0.0661037,3,3.33333,3
10,1,91,2732.66,41339,0.0661037,3,4,4
0,7,92,67.1613,1016,0.0661037,3,4.66667,3
11,0,93,131.018,1982,0.0661037,1,2,2
2,9,94,238.105,3602,0.0661037,3,6,4
10,0,95,61.6086,932,0.0661037,3,5,5
0,4,96,115.946,1754,0.0661037,2,3,2
5,1,97,529.887,8016,0.0661037,1,1,1
1,9,98,143.709,2174,0.0661037,2,3.5,3
0,10,99,16.4598,249,0.0661037,2,5,5
3,4,100,505.627,7649,0.0661037,3,3,2
6,5,101,251.194,3800,0.0661037,2,2,1
0,1,102,75.3582,1140,0.0661037,1,1,1
2,11,103,1447.41,21896,0.0661037,1,2,2
9,6,104,132.604,2006,0.0661037,2,2.5,2
3,9,105,1457.59,22050,0.0661037,2,1.5,1
4,9,106,41.6453,630,0.0661037,2,2.5,2
4,8,107,452.149,6840,0.0661037,1,3,3
4,2,108,853.597,12913,0.0661037,3,3.33333,3
5,4,109,971.856,14702,0.0661037,2,2,2
4,6,110,133.926,2026,0.0661037,1,1,1
7,1,111,2940.56,44484,0.0661037,4,4.5,2
7,11,112,4706.38,71197,0.0661037,3,5.33333,3
3,10,113,427.691,6470,0.0661037,1,1,1
10,7,114,2410.67,36468,0.0661037,1,2,2
1,3,115,222.108,3360,0.0661037,2,3,3
1,6,116,160.566,2429,0.0661037,2,2,2
10,5,117,1953.69,29555,0.0661037,1,3,3
8,11,118,3171.65,47980,0.0661037,1,1,1
9,1,119,63.129,955,0.0661037,3,3.66667,3
8,4,120,2181.29,32998,0.0661037,3,4,3
0,8,121,75.9531,1149,0.0661037,1,3,3
11,2,122,2286.99,34597,0.0661037,1,2,2
6,2,123,516.6,7815,0.0661037,2,3.5,2
5,9,124,138.421,2094,0.0661037,1,3,3
0,3,125,27.433,415,0.0661037,2,4,4
2,7,126,16353.5,385991,0.0423676,8,6,4
8,5,127,579.928,8773,0.0661037,2,2.5,2
3,8,128,408.322,6177,0.0661037,4,5,4
6,0,129,49.2472,745,0.0661037,2,3,3
9,10,130,405.811,6139,0.0661037,1,1,1
8,3,131,0,11677,0,4,5,4
