source,destination,link_id,used_rate,usage,link_capa
11,8,26,15906.6,0.397665,40000
11,1,6,35336.9,0.883422,40000
10,9,28,9915.79,0.247895,40000
10,3,16,12424.7,0.310616,40000
9,10,29,3610.25,0.0902563,40000
9,7,24,19830,0.495749,40000
9,3,14,15152.5,0.378813,40000
8,11,27,30151.7,0.753792,40000
8,2,10,18467.1,0.461678,40000
7,9,25,18294.2,0.457354,40000
7,4,20,33022.3,0.825557,40000
6,5,22,28068.4,0.70171,40000
6,4,18,20470.8,0.51177,40000
6,3,12,24233.4,0.605834,40000
5,6,23,40000,1,40000
5,2,8,28651.6,0.716289,40000
5,1,4,17402.7,0.435067,40000
4,7,21,22307.5,0.557689,40000
4,6,19,5961.36,0.149034,40000
4,1,2,27369.7,0.684243,40000
3,10,17,8049.68,0.201242,40000
3,9,15,13364.6,0.334114,40000
3,6,13,29943.1,0.748577,40000
2,8,11,22326.5,0.558163,40000
2,5,9,38251.5,0.956288,40000
1,11,7,22649.6,0.566241,40000
1,5,5,18106,0.45265,40000
1,4,3,38777,0.969426,40000
1,0,0,1058.19,0.0264548,40000
0,1,1,1054.31,0.0263578,40000
