source,destination,link_id,used_rate_c,usage,capacity_c
11,8,26,16412.7,0.427472,38394.8
11,1,6,26714.7,0.773782,34524.8
10,9,28,8243.12,0.228125,36134.3
10,3,16,10429.4,0.297399,35068.6
9,10,29,3177.39,0.087933,36134.3
9,7,24,17161.5,0.454346,37771.8
9,3,14,18066.4,0.515174,35068.6
8,11,27,21515.1,0.560363,38394.8
8,2,10,20650.6,0.536203,38512.7
7,9,25,20846,0.551893,37771.8
7,4,20,32271.7,0.90865,35516.1
6,5,22,30412.8,0.862818,35248.2
6,4,18,20048.5,0.56449,35516.1
6,3,12,19148.5,0.546031,35068.6
5,6,23,35248.2,1,35248.2
5,2,8,28269.1,0.734019,38512.7
5,1,4,20196.6,0.584987,34524.8
4,7,21,18298.9,0.515228,35516.1
4,6,19,6633.86,0.186784,35516.1
4,1,2,25179.1,0.729306,34524.8
3,10,17,4784.94,0.136445,35068.6
3,9,15,12306.3,0.35092,35068.6
3,6,13,30868.3,0.880227,35068.6
2,8,11,16108,0.418253,38512.7
2,5,9,37855.3,0.982932,38512.7
1,11,7,23174.5,0.671242,34524.8
1,5,5,13812.9,0.400085,34524.8
1,4,3,34524.8,1,34524.8
1,0,0,1061.13,0.0307352,34524.8
0,1,1,1057.24,0.0306226,34524.8
