source,destination,link_id,used_rate_c,usage,capacity_c
11,8,26,15511.2,0.400159,38762.5
11,1,6,28323.1,0.812314,34867.2
10,9,28,4712.62,0.121978,38635.1
10,3,16,12451.2,0.345017,36088.8
9,10,29,3761.16,0.0973507,38635.1
9,7,24,14831.4,0.387432,38281.4
9,3,14,16316.4,0.452118,36088.8
8,11,27,23123,0.596529,38762.5
8,2,10,18956.3,0.487371,38895.1
7,9,25,20325.1,0.530939,38281.4
7,4,20,32006.5,0.884626,36180.8
6,5,22,28956.3,0.813783,35582.4
6,4,18,21316.8,0.589175,36180.8
6,3,12,17610.6,0.48798,36088.8
5,6,23,35582.4,1,35582.4
5,2,8,29175.4,0.750106,38895.1
5,1,4,15266.2,0.437839,34867.2
4,7,21,20509.9,0.566872,36180.8
4,6,19,4301.9,0.1189,36180.8
4,1,2,26641.6,0.764089,34867.2
3,10,17,2691.41,0.0745774,36088.8
3,9,15,12861.7,0.356389,36088.8
3,6,13,31140.4,0.862882,36088.8
2,8,11,16922.1,0.435072,38895.1
2,5,9,36922.9,0.949294,38895.1
1,11,7,22273.7,0.638814,34867.2
1,5,5,12511.8,0.358843,34867.2
1,4,3,34867.2,1,34867.2
1,0,0,1061.24,0.0304367,34867.2
0,1,1,1057.35,0.0303251,34867.2
