source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
5,10,0,224.409,3580,0.062684,1,3,3
2,0,1,173.635,2770,0.062684,2,3.5,3
4,10,2,109.384,1745,0.062684,2,3,3
7,6,3,173.384,2766,0.062684,2,2.5,2
7,8,4,750.265,11969,0.062684,1,4,4
4,7,5,1030.34,16437,0.062684,2,2.5,1
5,2,6,1704.19,27187,0.062684,1,1,1
7,10,7,607.032,9684,0.062684,1,2,2
7,9,8,1435.84,22906,0.062684,1,1,1
3,0,9,102.927,1642,0.062684,2,4,4
4,0,10,52.1531,832,0.062684,1,2,2
0,6,11,39.4909,630,0.062684,2,3,3
2,3,12,1965.96,31363,0.062684,2,4.5,3
6,8,13,239.641,3823,0.062684,2,3.5,3
4,5,14,209.176,3337,0.062684,2,2,2
3,5,15,482.291,7694,0.062684,1,2,2
11,8,16,2511.69,40069,0.062684,1,1,1
6,11,17,282.517,4507,0.062684,2,3,3
9,8,18,341.44,5447,0.062684,3,5.66667,5
11,3,19,1006.83,16062,0.062684,2,4,4
6,10,20,121.983,1946,0.062684,1,2,2
3,6,21,261.079,4165,0.062684,1,1,1
5,8,22,1171.88,18695,0.062684,2,2.5,2
0,5,23,49.4577,789,0.062684,1,2,2
8,9,24,324.014,5169,0.062684,4,5.75,5
1,8,25,550.554,8783,0.062684,1,2,2
0,9,26,14.6054,233,0.062684,3,5,4
9,3,27,321.444,5128,0.062684,2,1.5,1
11,6,28,634.989,10130,0.062684,2,3,3
1,11,29,2328.71,37150,0.062684,1,1,1
6,7,30,174.45,2783,0.062684,2,2.5,2
6,4,31,181.345,2893,0.062684,1,1,1
8,7,32,2141.72,34167,0.062684,2,5,4
8,2,33,7667.95,122327,0.062684,1,1,1
10,4,34,486.052,7754,0.062684,2,3,3
6,3,35,248.354,3962,0.062684,1,1,1
5,6,36,303.453,4841,0.062684,1,1,1
0,11,37,347.144,5538,0.062684,1,2,2
2,10,38,318.56,5082,0.062684,2,5.5,4
2,8,39,1497.02,23882,0.062684,1,1,1
10,8,40,807.934,12889,0.062684,3,5.66667,5
6,9,41,76.0357,1213,0.062684,2,2.5,2
8,6,42,432.143,6894,0.062684,2,3.5,3
10,3,43,468.187,7469,0.062684,1,1,1
9,2,44,436.343,6961,0.062684,2,4.5,4
9,0,45,40.4939,646,0.062684,3,4.66667,4
10,2,46,1527.67,24371,0.062684,1,4,4
5,11,47,836.33,13342,0.062684,1,2,2
11,7,48,2765.56,44119,0.062684,2,4.5,3
7,0,49,83.8085,1337,0.062684,1,3,3
7,5,50,746.316,11906,0.062684,2,3.5,3
5,3,51,675.169,10771,0.062684,1,2,2
11,5,52,630.288,10055,0.062684,1,2,2
9,4,53,180.718,2883,0.062684,2,2.5,2
1,4,54,3514.5,56067,0.062684,1,1,1
8,1,55,1127.75,17991,0.062684,1,2,2
4,3,56,91.1425,1454,0.062684,1,2,2
0,2,57,196.076,3128,0.062684,1,3,3
1,7,58,4326.2,69016,0.062684,2,3.5,2
7,4,59,10128.5,161581,0.062684,1,1,1
3,11,60,645.018,10290,0.062684,2,4,4
2,1,61,2302.82,36737,0.062684,2,2.5,2
5,0,62,124.867,1992,0.062684,1,2,2
6,1,63,125.431,2001,0.062684,2,2,2
4,11,64,946.215,15095,0.062684,1,2,2
11,10,65,497.084,7930,0.062684,1,5,5
11,1,66,1598.63,25503,0.062684,1,1,1
1,2,67,385.005,6142,0.062684,2,2.5,2
5,7,68,1401.99,22366,0.062684,3,4,3
4,1,69,1635.36,26089,0.062684,1,1,1
9,7,70,601.077,9589,0.062684,1,1,1
8,0,71,67.448,1076,0.062684,1,3,3
1,5,72,570.048,9094,0.062684,1,1,1
3,2,73,878.328,14012,0.062684,1,3,3
2,5,74,907.1,14471,0.062684,1,1,1
11,4,75,1678.61,26779,0.062684,1,2,2
10,9,76,1638.75,26143,0.062684,1,1,1
8,10,77,544.473,8686,0.062684,2,5.5,5
7,2,78,26638.8,424969,0.062684,3,4.66667,4
10,11,79,1014.1,16178,0.062684,3,5,5
3,1,80,214.63,3424,0.062684,2,3,3
9,11,81,248.354,3962,0.062684,2,4.5,4
9,5,82,209.239,3338,0.062684,3,3.66667,3
3,7,83,479.658,7652,0.062684,2,2.5,2
10,6,84,847.3,13517,0.062684,1,2,2
11,9,85,389.08,6207,0.062684,4,5,4
1,10,86,163.229,2604,0.062684,1,4,4
1,0,87,134.52,2146,0.062684,1,1,1
7,3,88,404.876,6459,0.062684,2,2.5,2
2,6,89,2114.58,33734,0.062684,1,2,2
2,4,90,17897.4,329673,0.0542883,3,3.33333,3
10,1,91,2591.29,41339,0.062684,3,4,4
0,7,92,63.6869,1016,0.062684,3,5.33333,3
11,0,93,124.24,1982,0.062684,1,2,2
2,9,94,225.788,3602,0.062684,3,5.33333,4
10,0,95,58.4215,932,0.062684,3,5,5
0,4,96,109.948,1754,0.062684,2,3,2
5,1,97,502.475,8016,0.062684,1,1,1
1,9,98,136.275,2174,0.062684,4,4,3
0,10,99,15.6083,249,0.062684,3,5,5
3,4,100,479.47,7649,0.062684,1,2,2
6,5,101,238.199,3800,0.062684,2,2,1
0,1,102,71.4598,1140,0.062684,1,1,1
2,11,103,1372.53,21896,0.062684,1,2,2
9,6,104,125.744,2006,0.062684,2,2.5,2
3,9,105,1382.18,22050,0.062684,2,1.5,1
4,9,106,39.4909,630,0.062684,2,2.5,2
4,8,107,428.759,6840,0.062684,1,3,3
4,2,108,809.438,12913,0.062684,2,3.5,3
5,4,109,921.58,14702,0.062684,2,2,2
4,6,110,126.998,2026,0.062684,1,1,1
7,1,111,2788.43,44484,0.062684,1,2,2
7,11,112,4462.91,71197,0.062684,2,4.5,3
3,10,113,405.565,6470,0.062684,1,1,1
10,7,114,2285.96,36468,0.062684,1,2,2
1,3,115,210.618,3360,0.062684,2,3,3
1,6,116,152.259,2429,0.062684,2,2,2
10,5,117,1852.63,29555,0.062684,1,3,3
8,11,118,3007.58,47980,0.062684,1,1,1
9,1,119,59.8632,955,0.062684,3,4,3
8,4,120,2068.45,32998,0.062684,2,3.5,3
0,8,121,72.0239,1149,0.062684,1,3,3
11,2,122,2168.68,34597,0.062684,1,2,2
6,2,123,489.875,7815,0.062684,2,3.5,2
5,9,124,131.26,2094,0.062684,1,3,3
0,3,125,26.0139,415,0.062684,2,4,4
2,7,126,23018.2,385991,0.0596341,3,4.66667,4
8,5,127,549.927,8773,0.062684,2,2.5,2
3,8,128,387.199,6177,0.062684,2,4.5,4
6,0,129,46.6996,745,0.062684,2,3,3
9,10,130,384.817,6139,0.062684,1,1,1
8,3,131,292.784,11677,0.0250736,3,4.66667,4
