source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,average_length,shortest_path_length,number_of_reused_paths,
8,1,0,68.6168,384,0.178689,19,2.89474,1,17
2,3,1,38.4182,215,0.178689,4,2,1,4
6,7,2,37.8822,212,0.178689,7,2.28571,1,7
9,2,3,35.2018,197,0.178689,11,2.72727,1,11
8,10,4,28.5903,160,0.178689,6,2.33333,1,6
1,7,5,28.5903,160,0.178689,9,2.33333,1,7
1,4,6,25.7313,144,0.178689,12,2.5,1,12
0,6,7,24.6591,138,0.178689,2,1.5,1,2
2,4,8,22.1575,124,0.178689,2,1.5,1,2
5,7,9,20.5493,115,0.178689,2,1.5,1,2
0,9,10,20.5493,115,0.178689,3,1.66667,1,3
9,10,11,65.043,364,0.178689,12,2.83333,1,10
4,7,12,19.2985,108,0.178689,4,2.25,1,3
3,4,13,18.7624,105,0.178689,2,1.5,1,2
8,7,14,17.8689,100,0.178689,11,2.72727,1,8
10,2,15,17.6903,99,0.178689,4,2.5,1,3
4,5,16,16.9755,95,0.178689,2,1.5,1,2
1,2,17,49.6757,278,0.178689,13,2.84615,1,11
10,1,18,47.5314,266,0.178689,7,2.28571,1,6
8,9,19,46.9953,263,0.178689,11,2.45455,1,11
0,8,20,46.1019,258,0.178689,6,2.16667,1,4
8,6,21,44.1363,247,0.178689,7,2.42857,1,7
1,5,22,42.3494,237,0.178689,19,3.31579,1,17
1,3,23,42.3494,237,0.178689,21,3.38095,1,16
