source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
8,1,0,63.9345,384,0.166496,11,2.63636,1
2,3,1,37.7241,215,0.175461,3,1.66667,1
6,7,2,37.1977,212,0.175461,6,2,1
9,2,3,34.5658,197,0.175461,5,2.4,1
8,10,4,28.0737,160,0.175461,5,2.2,1
1,7,5,28.0737,160,0.175461,4,1.75,1
1,4,6,25.2664,144,0.175461,7,2.42857,1
0,6,7,24.2136,138,0.175461,2,1.5,1
2,4,8,21.7571,124,0.175461,2,1.5,1
5,7,9,20.178,115,0.175461,1,1,1
0,9,10,20.178,115,0.175461,2,1.5,1
9,10,11,62.3458,364,0.17128,8,2.375,1
4,7,12,18.9498,108,0.175461,1,1,1
3,4,13,18.4234,105,0.175461,2,1.5,1
8,7,14,17.5461,100,0.175461,5,2,1
10,2,15,17.3706,99,0.175461,1,1,1
4,5,16,16.6688,95,0.175461,2,1.5,1
1,2,17,46.2301,278,0.166295,9,2.44444,1
10,1,18,46.6726,266,0.175461,7,2.28571,1
8,9,19,42.8335,263,0.162865,11,2.45455,1
0,8,20,40.45,258,0.156783,4,1.75,1
8,6,21,34.0087,247,0.137687,7,2.42857,1
1,5,22,39.6889,237,0.167464,11,2.72727,1
1,3,23,30.1737,237,0.127315,10,3,1
