source,destination,link_id,used_rate_c,usage,capacity_c
10,8,59,0,0,29.7154
10,7,20,16.4868,0.564181,29.2226
10,6,18,10.1053,0.336842,30
10,2,16,18.25,0.608333,30
10,1,14,20.5789,0.730758,28.1611
10,9,5,13.1447,0.438158,30
9,8,57,4.81578,0.162063,29.7154
9,7,12,23.8289,0.815429,29.2226
9,6,10,22.8289,0.760964,30
9,2,8,24.3289,0.810965,30
9,1,6,21.9079,0.77795,28.1611
9,10,4,26.2895,0.876316,30
9,0,3,4.21052,0.140351,30
8,7,66,27.5526,0.942854,29.2226
8,6,64,29.3816,0.988765,29.7154
8,5,62,26.0394,0.876295,29.7154
8,1,60,27.6316,0.981198,28.1611
8,10,58,27.9473,0.9405,29.7154
8,9,56,28.829,0.970169,29.7154
8,0,1,18.5394,0.6239,29.7154
7,8,67,6.78947,0.232337,29.2226
7,6,55,10.1316,0.346704,29.2226
7,5,53,16.8553,0.576789,29.2226
7,4,51,13.2763,0.454317,29.2226
7,0,47,0,0,29.2226
7,1,33,12.7237,0.451818,28.1611
7,10,21,6.82892,0.233687,29.2226
7,9,13,2.53947,0.0869009,29.2226
6,8,65,2.40789,0.0810317,29.7154
6,7,54,23.1053,0.790665,29.2226
6,4,49,19.3552,0.645174,30
6,0,25,0,0,30
6,10,19,18.3684,0.61228,30
6,9,11,13.1973,0.439912,30
5,8,63,0,0,29.7154
5,7,52,18.1579,0.621365,29.2226
5,4,45,10.6052,0.353508,30
5,3,43,15.6974,0.523245,30
5,2,39,13.1842,0.439473,30
5,1,31,14.4868,0.514428,28.1611
4,7,50,18.25,0.624517,29.2226
4,6,48,6.5,0.216667,30
4,5,44,12.5,0.416666,30
4,3,41,14.3026,0.476754,30
4,2,37,11.9737,0.399122,30
4,1,29,11.4474,0.406496,28.1611
3,5,42,9.64474,0.321491,30
3,4,40,13.8158,0.460526,30
3,2,35,0,0,30
3,1,27,0,0,28.1611
2,5,38,15.6974,0.523245,30
2,4,36,19.5789,0.652631,30
2,3,34,18.25,0.608333,30
2,1,23,2.61842,0.09298,28.1611
2,10,17,0.81578,0.0271927,30
2,9,9,0,0,30
1,8,61,3.71052,0.131761,28.1611
1,7,32,25.1052,0.891488,28.1611
1,5,30,25.6579,0.911112,28.1611
1,4,28,25.1842,0.894292,28.1611
1,3,26,28.1611,1,28.1611
1,2,22,26.3289,0.934941,28.1611
1,10,15,23.421,0.831682,28.1611
1,9,7,16.0921,0.571431,28.1611
0,7,46,26.3947,0.903231,29.2226
0,6,24,24.8026,0.826753,30
0,9,2,25.5131,0.850438,30
0,8,0,26.7237,0.899321,29.7154
