source,destination,link_id,used_rate_c,usage,capacity_c
10,8,59,0,0,30
10,7,20,20.669,0.707298,29.2226
10,6,18,8.61211,0.28707,30
10,2,16,19.1365,0.637884,30
10,1,14,22.5271,0.799938,28.1611
10,9,5,16.2477,0.541591,30
9,8,57,4.96382,0.165461,30
9,7,12,25.972,0.888764,29.2226
9,6,10,20.1401,0.671338,30
9,2,8,28.7523,0.958409,30
9,1,6,20.764,0.737331,28.1611
9,10,4,27.0977,0.903256,30
9,0,3,0,0,30
8,7,66,25.1175,0.859524,29.2226
8,6,64,30,1,30
8,5,62,27.8164,0.927214,30
8,1,60,28.1611,1,28.1611
8,10,58,28.2233,0.940777,30
8,9,56,27.8165,0.927215,30
8,0,1,20.3571,0.678571,30
7,8,67,6.99819,0.239479,29.2226
7,6,55,11.8535,0.405629,29.2226
7,5,53,11.0805,0.379175,29.2226
7,4,51,13.047,0.44647,29.2226
7,0,47,0,0,29.2226
7,1,33,11.7993,0.418992,28.1611
7,10,21,13.5488,0.463643,29.2226
7,9,13,2.61754,0.0895724,29.2226
6,8,65,2.48191,0.0827304,30
6,7,54,23.8156,0.814972,29.2226
6,4,49,22.0524,0.735081,30
6,0,25,0,0,30
6,10,19,15.2034,0.506781,30
6,9,11,14.2676,0.475588,30
5,8,63,0,0,30
5,7,52,18.7161,0.640467,29.2226
5,4,45,15.0949,0.503164,30
5,3,43,16.1799,0.539331,30
5,2,39,12.4774,0.415913,30
5,1,31,11.7993,0.418992,28.1611
4,7,50,17.5768,0.601482,29.2226
4,6,48,8.88336,0.296112,30
4,5,44,15.4611,0.515371,30
4,3,41,16.085,0.536166,30
4,2,37,13.047,0.4349,30
4,1,29,10.4159,0.369869,28.1611
3,5,42,6.67268,0.222423,30
3,4,40,14.2405,0.474683,30
3,2,35,3.02441,0.100814,30
3,1,27,0,0,28.1611
2,5,38,19.5434,0.651447,30
2,4,36,18.1329,0.60443,30
2,3,34,22.0118,0.733725,30
2,1,23,4.51628,0.160373,28.1611
2,10,17,0,0,30
2,9,9,2.61754,0.0872512,30
1,8,61,0,0,28.1611
1,7,32,26.3788,0.936713,28.1611
1,5,30,28.1611,1,28.1611
1,4,28,26.5687,0.943456,28.1611
1,3,26,26.1347,0.928044,28.1611
1,2,22,28.1611,1,28.1611
1,10,15,23.9512,0.850506,28.1611
1,9,7,15.7052,0.557693,28.1611
0,7,46,25.8092,0.883195,29.2226
0,6,24,26.4873,0.882911,30
0,9,2,23.6799,0.78933,30
0,8,0,27.5452,0.918174,30
