source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
8,1,0,63.1388,384,0.164424,10,2.6,1
2,3,1,36.5577,215,0.170036,3,1.66667,1
6,7,2,36.0476,212,0.170036,5,1.8,1
9,2,3,33.4971,197,0.170036,4,2.5,1
8,10,4,27.2057,160,0.170036,1,1,1
1,7,5,27.2057,160,0.170036,3,1.66667,1
1,4,6,24.4852,144,0.170036,6,2.33333,1
0,6,7,23.465,138,0.170036,2,1.5,1
2,4,8,21.0845,124,0.170036,2,1.5,1
5,7,9,19.5541,115,0.170036,1,1,1
0,9,10,19.5541,115,0.170036,2,1.5,1
9,10,11,61.8931,364,0.170036,5,1.8,1
4,7,12,18.3639,108,0.170036,1,1,1
3,4,13,17.8538,105,0.170036,2,1.5,1
8,7,14,17.0036,100,0.170036,2,1.5,1
10,2,15,16.8336,99,0.170036,1,1,1
4,5,16,16.1534,95,0.170036,2,1.5,1
1,2,17,45.6761,278,0.164303,9,2.66667,1
10,1,18,45.2296,266,0.170036,5,2.2,1
8,9,19,43.5808,263,0.165707,6,2.33333,1
0,8,20,43.8693,258,0.170036,4,1.75,1
8,6,21,38.9748,247,0.157793,6,2.16667,1
1,5,22,38.1328,237,0.160898,8,2.25,1
1,3,23,35.8967,237,0.151463,7,3,1
