source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,average_length,shortest_path_length,number_of_reused_paths,
8,1,0,60.1881,384,0.15674,5,2.2,1,4
2,3,1,33.6991,215,0.15674,2,1.5,1,2
6,7,2,33.2288,212,0.15674,4,1.75,1,2
9,2,3,30.8777,197,0.15674,3,2.33333,1,2
8,10,4,25.0784,160,0.15674,2,1.5,1,1
1,7,5,25.0784,160,0.15674,2,1.5,1,1
1,4,6,22.5705,144,0.15674,1,1,1,1
0,6,7,21.6301,138,0.15674,1,1,1,1
2,4,8,19.4357,124,0.15674,1,1,1,1
5,7,9,18.0251,115,0.15674,1,1,1,1
0,9,10,18.0251,115,0.15674,1,1,1,1
9,10,11,52.1944,364,0.143391,4,1.75,1,4
4,7,12,16.9279,108,0.15674,1,1,1,1
3,4,13,16.4577,105,0.15674,2,1.5,1,1
8,7,14,15.674,100,0.15674,2,1.5,1,2
10,2,15,15.5172,99,0.15674,2,2,1,1
4,5,16,14.8903,95,0.15674,1,1,1,1
1,2,17,43.5737,278,0.15674,4,1.75,1,3
10,1,18,41.6928,266,0.15674,4,2,1,2
8,9,19,41.2226,263,0.15674,3,1.66667,1,2
0,8,20,40.4389,258,0.15674,4,1.75,1,2
8,6,21,38.7147,247,0.15674,4,2.25,1,4
1,5,22,37.1473,237,0.15674,6,2.16667,1,1
1,3,23,37.1473,237,0.15674,3,2.33333,1,3
