source,destination,link_id,used_rate_c,usage,capacity_c
10,8,59,0,0,30
10,7,20,17.421,0.591396,29.4574
10,6,18,8.35525,0.278508,30
10,2,16,19.9079,0.663596,30
10,1,14,22.7632,0.795107,28.629
10,9,5,5.23683,0.174561,30
9,8,57,2.40789,0.080263,30
9,7,12,23.3947,0.794187,29.4574
9,6,10,20.7763,0.692543,30
9,2,8,22.8684,0.76228,30
9,1,6,19.1974,0.670555,28.629
9,10,4,26.2895,0.876316,30
9,0,3,0.81578,0.0271927,30
8,7,66,25.4342,0.863421,29.4574
8,6,64,26.8421,0.894736,30
8,5,62,28,0.933333,30
8,1,60,27.6316,0.965159,28.629
8,10,58,28.7237,0.957455,30
8,9,56,28.829,0.960965,30
8,0,1,18.6052,0.620174,30
7,8,67,9.19736,0.312225,29.4574
7,6,55,5.74999,0.195197,29.4574
7,5,53,12.208,0.414428,29.4574
7,4,51,14.9079,0.506082,29.4574
7,0,47,0,0,29.4574
7,1,33,18.0263,0.62965,28.629
7,10,21,6.01314,0.20413,29.4574
7,9,13,2.53947,0.086208,29.4574
6,8,65,2.40789,0.080263,30
6,7,54,23.1053,0.784361,29.4574
6,4,49,17,0.566666,30
6,0,25,1.19736,0.0399121,30
6,10,19,14.8026,0.49342,30
6,9,11,9.46052,0.315351,30
5,8,63,0,0,30
5,7,52,18.1579,0.616411,29.4574
5,4,45,11.3816,0.379386,30
5,3,43,15.6974,0.523245,30
5,2,39,13.1842,0.439473,30
5,1,31,13.1447,0.45914,28.629
4,7,50,18.25,0.619537,29.4574
4,6,48,8.61841,0.28728,30
4,5,44,15,0.5,30
4,3,41,13.6579,0.455262,30
4,2,37,11.171,0.372368,30
4,1,29,10.1053,0.352972,28.629
3,5,42,8.99999,0.3,30
3,4,40,13.8158,0.460526,30
3,2,35,0,0,30
3,1,27,0,0,28.629
2,5,38,15.6974,0.523245,30
2,4,36,19.5789,0.652631,30
2,3,34,18.25,0.608333,30
2,1,23,5.72368,0.199926,28.629
2,10,17,0,0,30
2,9,9,0,0,30
1,8,61,1.85526,0.0648034,28.629
1,7,32,28.629,1,28.629
1,5,30,25.6579,0.896219,28.629
1,4,28,26.9605,0.941719,28.629
1,3,26,28.629,1,28.629
1,2,22,28.629,1,28.629
1,10,15,22.9605,0.802001,28.629
1,9,7,15.1447,0.528999,28.629
0,7,46,23.9868,0.814286,29.4574
0,6,24,24.9474,0.831578,30
0,9,2,25.6447,0.854824,30
0,8,0,26.7237,0.890789,30
