source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
0,1,0,90381,55916,1.61637,10,2,1,4
0,6,1,32115.7,19869,1.61637,5,2,1,3
0,7,2,31682.5,19601,1.61637,5,1.8,1,3
0,8,3,29891.6,18493,1.61637,5,1.8,1,2
6,0,4,24421.8,15109,1.61637,3,1.66667,1,2
3,0,5,23154.5,14325,1.61637,3,1.66667,1,1
9,0,6,23020.4,14242,1.61637,3,1.66667,1,2
2,0,7,20558.6,12719,1.61637,2,1.5,1,1
8,0,8,20152.9,12468,1.61637,1,1,1,1
7,0,9,16113.6,9969,1.61637,1,1,1,1
7,6,10,15489.7,9583,1.61637,5,1.8,1,3
0,4,11,55528.8,34354,1.61637,8,2,1,3
7,9,12,14324.3,8862,1.61637,4,1.75,1,3
5,4,13,11676.7,7224,1.61637,5,1.8,1,2
5,6,14,8972.48,5551,1.61637,1,1,1,1
4,1,15,7721.41,4777,1.61637,4,1.75,1,2
1,2,16,7280.14,4504,1.61637,1,1,1,1
1,4,17,7003.74,4333,1.61637,1,1,1,1
1,3,18,6462.25,3998,1.61637,1,1,1,1
3,1,19,6105.04,3777,1.61637,1,1,1,1
5,1,20,5930.47,3669,1.61637,1,1,1,1
6,1,21,5639.52,3489,1.61637,4,1.75,1,2
0,3,22,47922.2,29648,1.61637,6,1.83333,1,3
1,6,23,5246.74,3246,1.61637,1,1,1,1
6,7,24,5188.55,3210,1.61637,1,1,1,1
9,8,25,5033.38,3114,1.61637,1,1,1,1
1,9,26,4849.12,3000,1.61637,1,1,1,1
4,2,27,4753.75,2941,1.61637,1,1,1,1
1,5,28,4584.03,2836,1.61637,1,1,1,1
4,5,29,4529.07,2802,1.61637,1,1,1,1
8,1,30,4512.91,2792,1.61637,2,1.5,1,2
1,8,31,4241.36,2624,1.61637,1,1,1,1
2,1,32,4129.83,2555,1.61637,1,1,1,1
4,0,33,46566.1,28809,1.61637,8,1.875,1,2
2,3,34,3779.08,2338,1.61637,2,1.5,1,1
1,7,35,3486.51,2157,1.61637,1,1,1,1
5,9,36,3216.58,1990,1.61637,1,1,1,1
7,4,37,3160.01,1955,1.61637,1,1,1,1
6,4,38,3132.53,1938,1.61637,1,1,1,1
4,3,39,3092.12,1913,1.61637,1,1,1,1
6,3,40,3051.71,1888,1.61637,1,1,1,1
5,3,41,2988.67,1849,1.61637,1,1,1,1
4,6,42,2980.59,1844,1.61637,1,1,1,1
8,3,43,2941.8,1820,1.61637,1,1,1,1
1,0,44,42614,26364,1.61637,7,1.85714,1,2
9,1,45,2911.09,1801,1.61637,1,1,1,1
6,5,46,2886.84,1786,1.61637,1,1,1,1
4,9,47,2820.57,1745,1.61637,1,1,1,1
4,7,48,2806.02,1736,1.61637,1,1,1,1
8,9,49,2778.54,1719,1.61637,1,1,1,1
4,8,50,2776.93,1718,1.61637,1,1,1,1
3,4,51,2678.33,1657,1.61637,1,1,1,1
6,9,52,2334.04,1444,1.61637,1,1,1,1
3,6,53,2329.19,1441,1.61637,1,1,1,1
8,4,54,2120.68,1312,1.61637,1,1,1,1
0,2,55,38826.9,24021,1.61637,5,1.8,1,5
7,1,56,2117.45,1310,1.61637,3,1.66667,1,1
6,8,57,2017.23,1248,1.61637,1,1,1,1
8,6,58,1986.52,1229,1.61637,1,1,1,1
8,2,59,1941.26,1201,1.61637,1,1,1,1
3,9,60,1874.99,1160,1.61637,1,1,1,1
9,4,61,1789.32,1107,1.61637,1,1,1,1
3,5,62,1776.39,1099,1.61637,1,1,1,1
5,8,63,1724.67,1067,1.61637,1,1,1,1
3,2,64,1677.79,1038,1.61637,1,1,1,1
3,8,65,1580.81,978,1.61637,1,1,1,1
0,5,66,35977.2,22258,1.61637,5,1.8,1,3
2,4,67,1514.54,937,1.61637,1,1,1,1
9,3,68,1504.84,931,1.61637,1,1,1,1
6,2,69,1417.56,877,1.61637,1,1,1,1
5,2,70,1346.44,833,1.61637,1,1,1,1
8,5,71,1294.71,801,1.61637,1,1,1,1
5,7,72,1291.48,799,1.61637,1,1,1,1
9,6,73,1215.51,752,1.61637,1,1,1,1
9,5,74,1133.08,701,1.61637,1,1,1,1
7,3,75,1129.84,699,1.61637,1,1,1,1
8,7,76,1128.23,698,1.61637,1,1,1,1
0,9,77,34118.4,21108,1.61637,6,2,1,4
3,7,78,1066.81,660,1.61637,1,1,1,1
9,7,79,1031.25,638,1.61637,1,1,1,1
2,6,80,939.112,581,1.61637,1,1,1,1
9,2,81,798.488,494,1.61637,1,1,1,1
7,5,82,788.789,488,1.61637,1,1,1,1
2,8,83,782.324,484,1.61637,1,1,1,1
7,8,84,696.656,431,1.61637,1,1,1,1
2,9,85,491.377,304,1.61637,1,1,1,1
2,5,86,467.131,289,1.61637,1,1,1,1
7,2,87,232.758,144,1.61637,1,1,1,1
5,0,88,32445.4,20073,1.61637,4,1.75,1,2
2,7,89,203.663,126,1.61637,1,1,1,1
