source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
0,1,0,104810,55916,1.87443,8,2,1
0,6,1,37243,19869,1.87443,9,2,1
0,7,2,36740.6,19601,1.87443,9,1.88889,1
0,8,3,34663.8,18493,1.87443,9,1.88889,1
6,0,4,28320.7,15109,1.87443,3,1.66667,1
3,0,5,26851.1,14325,1.87443,4,1.75,1
9,0,6,26695.6,14242,1.87443,5,1.8,1
2,0,7,23840.8,12719,1.87443,3,1.66667,1
8,0,8,23370.3,12468,1.87443,5,1.8,1
7,0,9,18686.2,9969,1.87443,3,1.66667,1
7,6,10,17962.6,9583,1.87443,4,1.75,1
0,4,11,64394,34354,1.87443,8,1.875,1
7,9,12,16611.2,8862,1.87443,4,1.75,1
5,4,13,13540.9,7224,1.87443,3,1.66667,1
5,6,14,10404.9,5551,1.87443,2,1.5,1
4,1,15,8954.13,4777,1.87443,3,1.66667,1
1,2,16,8442.41,4504,1.87443,1,1,1
1,4,17,8121.89,4333,1.87443,1,1,1
1,3,18,7493.95,3998,1.87443,1,1,1
3,1,19,7079.71,3777,1.87443,3,1.66667,1
5,1,20,6877.27,3669,1.87443,1,1,1
6,1,21,6539.87,3489,1.87443,3,1.66667,1
0,3,22,55573,29648,1.87443,8,1.875,1
1,6,23,6084.39,3246,1.87443,1,1,1
6,7,24,6016.91,3210,1.87443,1,1,1
9,8,25,5836.96,3114,1.87443,1,1,1
1,9,26,5623.28,3000,1.87443,1,1,1
4,2,27,5512.69,2941,1.87443,1,1,1
1,5,28,5315.87,2836,1.87443,1,1,1
4,5,29,5252.14,2802,1.87443,1,1,1
8,1,30,5233.4,2792,1.87443,3,1.66667,1
1,8,31,4918.49,2624,1.87443,1,1,1
2,1,32,4789.16,2555,1.87443,3,1.66667,1
4,0,33,54000.3,28809,1.87443,7,1.85714,1
2,3,34,4382.41,2338,1.87443,3,1.66667,1
1,7,35,4043.14,2157,1.87443,1,1,1
5,9,36,3730.11,1990,1.87443,1,1,1
7,4,37,3664.5,1955,1.87443,1,1,1
6,4,38,3632.64,1938,1.87443,2,1.5,1
4,3,39,3585.78,1913,1.87443,1,1,1
6,3,40,3538.92,1888,1.87443,1,1,1
5,3,41,3465.81,1849,1.87443,1,1,1
4,6,42,3456.44,1844,1.87443,1,1,1
8,3,43,3411.45,1820,1.87443,1,1,1
1,0,44,49417.4,26364,1.87443,8,1.875,1
9,1,45,3375.84,1801,1.87443,1,1,1
6,5,46,3347.72,1786,1.87443,1,1,1
4,9,47,3270.87,1745,1.87443,1,1,1
4,7,48,3254,1736,1.87443,1,1,1
8,9,49,3222.14,1719,1.87443,1,1,1
4,8,50,3220.26,1718,1.87443,1,1,1
3,4,51,3105.92,1657,1.87443,1,1,1
6,9,52,2706.67,1444,1.87443,1,1,1
3,6,53,2701.05,1441,1.87443,1,1,1
8,4,54,2459.25,1312,1.87443,1,1,1
0,2,55,44584,24021,1.85604,6,1.83333,1
7,1,56,2455.5,1310,1.87443,2,1.5,1
6,8,57,2339.28,1248,1.87443,1,1,1
8,6,58,2303.67,1229,1.87443,1,1,1
8,2,59,2251.19,1201,1.87443,1,1,1
3,9,60,2174.33,1160,1.87443,1,1,1
9,4,61,2074.99,1107,1.87443,1,1,1
3,5,62,2059.99,1099,1.87443,1,1,1
5,8,63,2000.01,1067,1.87443,1,1,1
3,2,64,1945.65,1038,1.87443,1,1,1
3,8,65,1833.19,978,1.87443,1,1,1
0,5,66,37351.1,22258,1.6781,8,1.875,1
2,4,67,1756.34,937,1.87443,1,1,1
9,3,68,1745.09,931,1.87443,1,1,1
6,2,69,1643.87,877,1.87443,1,1,1
5,2,70,1561.4,833,1.87443,1,1,1
8,5,71,1501.42,801,1.87443,1,1,1
5,7,72,1497.67,799,1.87443,1,1,1
9,6,73,1409.57,752,1.87443,1,1,1
9,5,74,1313.97,701,1.87443,1,1,1
7,3,75,1310.22,699,1.87443,1,1,1
8,7,76,1308.35,698,1.87443,1,1,1
0,9,77,31200.9,21108,1.47816,8,2,1
3,7,78,1237.12,660,1.87443,1,1,1
9,7,79,1195.88,638,1.87443,1,1,1
2,6,80,1089.04,581,1.87443,1,1,1
9,2,81,925.966,494,1.87443,1,1,1
7,5,82,914.72,488,1.87443,1,1,1
2,8,83,907.222,484,1.87443,1,1,1
7,8,84,807.878,431,1.87443,1,1,1
2,9,85,569.825,304,1.87443,1,1,1
2,5,86,541.709,289,1.87443,1,1,1
7,2,87,269.917,144,1.87443,1,1,1
5,0,88,37625.3,20073,1.87443,5,1.8,1
2,7,89,236.178,126,1.87443,1,1,1
