source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
0,1,0,48219.2,55916,0.86235,18,2.44444,1
0,6,1,19869,19869,1,10,2.2,1
0,7,2,19601,19601,1,9,1.88889,1
0,8,3,18493,18493,1,7,1.85714,1
6,0,4,15109,15109,1,4,1.75,1
3,0,5,14325,14325,1,5,1.8,1
9,0,6,14242,14242,1,4,1.75,1
2,0,7,12719,12719,1,4,1.75,1
8,0,8,12468,12468,1,6,1.83333,1
7,0,9,9969,9969,1,2,1.5,1
7,6,10,9583,9583,1,4,1.75,1
0,4,11,34354,34354,1,11,2.18182,1
7,9,12,8862,8862,1,5,1.8,1
5,4,13,7224,7224,1,4,1.75,1
5,6,14,5551,5551,1,1,1,1
4,1,15,4777,4777,1,5,1.8,1
1,2,16,4504,4504,1,1,1,1
1,4,17,4333,4333,1,1,1,1
1,3,18,3998,3998,1,1,1,1
3,1,19,3777,3777,1,1,1,1
5,1,20,3669,3669,1,1,1,1
6,1,21,3489,3489,1,1,1,1
0,3,22,29648,29648,1,7,1.85714,1
1,6,23,3246,3246,1,1,1,1
6,7,24,3210,3210,1,1,1,1
9,8,25,3114,3114,1,1,1,1
1,9,26,3000,3000,1,1,1,1
4,2,27,2941,2941,1,1,1,1
1,5,28,2836,2836,1,1,1,1
4,5,29,2802,2802,1,1,1,1
8,1,30,2792,2792,1,1,1,1
1,8,31,2624,2624,1,1,1,1
2,1,32,2555,2555,1,1,1,1
4,0,33,28809,28809,1,7,1.85714,1
2,3,34,2338,2338,1,1,1,1
1,7,35,2157,2157,1,1,1,1
5,9,36,1990,1990,1,1,1,1
7,4,37,1955,1955,1,1,1,1
6,4,38,1938,1938,1,1,1,1
4,3,39,1913,1913,1,1,1,1
6,3,40,1888,1888,1,1,1,1
5,3,41,1849,1849,1,1,1,1
4,6,42,1844,1844,1,1,1,1
8,3,43,1820,1820,1,1,1,1
1,0,44,26364,26364,1,8,1.875,1
9,1,45,1801,1801,1,1,1,1
6,5,46,1786,1786,1,1,1,1
4,9,47,1745,1745,1,1,1,1
4,7,48,1736,1736,1,1,1,1
8,9,49,1719,1719,1,1,1,1
4,8,50,1718,1718,1,1,1,1
3,4,51,1657,1657,1,1,1,1
6,9,52,1444,1444,1,1,1,1
3,6,53,1441,1441,1,1,1,1
8,4,54,1312,1312,1,1,1,1
0,2,55,24021,24021,1,7,1.85714,1
7,1,56,1310,1310,1,1,1,1
6,8,57,1248,1248,1,1,1,1
8,6,58,1229,1229,1,1,1,1
8,2,59,1201,1201,1,1,1,1
3,9,60,1160,1160,1,1,1,1
9,4,61,1107,1107,1,1,1,1
3,5,62,1099,1099,1,1,1,1
5,8,63,1067,1067,1,1,1,1
3,2,64,1038,1038,1,1,1,1
3,8,65,978,978,1,1,1,1
0,5,66,22258,22258,1,7,1.85714,1
2,4,67,937,937,1,1,1,1
9,3,68,931,931,1,1,1,1
6,2,69,877,877,1,1,1,1
5,2,70,833,833,1,1,1,1
8,5,71,801,801,1,1,1,1
5,7,72,799,799,1,1,1,1
9,6,73,752,752,1,1,1,1
9,5,74,701,701,1,1,1,1
7,3,75,699,699,1,1,1,1
8,7,76,698,698,1,1,1,1
0,9,77,21108,21108,1,10,2.2,1
3,7,78,660,660,1,1,1,1
9,7,79,638,638,1,1,1,1
2,6,80,581,581,1,1,1,1
9,2,81,494,494,1,1,1,1
7,5,82,488,488,1,1,1,1
2,8,83,484,484,1,1,1,1
7,8,84,431,431,1,1,1,1
2,9,85,304,304,1,1,1,1
2,5,86,289,289,1,1,1,1
7,2,87,144,144,1,1,1,1
5,0,88,20073,20073,1,6,1.83333,1
2,7,89,126,126,1,1,1,1
