source,destination,link_id,used_rate_c,usage,capacity_c
11,7,33,113.917,0.767942,148.34
11,6,29,26.6074,0.173183,153.638
11,3,17,20.5922,0.135125,152.394
10,6,27,136.891,0.890997,153.638
10,5,25,60.8191,0.404908,150.205
10,4,21,84.672,0.579904,146.01
10,1,9,75.9836,0.515114,147.508
10,0,1,0,0,146.01
9,7,31,77.9684,0.525605,148.34
9,2,11,15.9117,0.10844,146.733
8,5,23,18.1095,0.120565,150.205
8,4,19,79.2362,0.542676,146.01
7,11,32,148.34,1,148.34
7,9,30,94.0198,0.633811,148.34
7,1,7,19.2328,0.130384,147.508
6,11,28,125.125,0.814418,153.638
6,10,26,83.0164,0.540339,153.638
6,3,15,40.8635,0.268144,152.394
5,0,35,17.7139,0.121319,146.01
5,10,24,101.946,0.678716,150.205
5,8,22,104.613,0.696469,150.205
4,10,20,83.2801,0.570372,146.01
4,8,18,93.6828,0.641618,146.01
4,3,13,134.165,0.880386,152.394
3,11,16,126.371,0.829238,152.394
3,6,14,72.1741,0.473603,152.394
3,4,12,93.7414,0.615126,152.394
2,9,10,146.733,1,146.733
2,1,5,87.5877,0.593782,147.508
2,0,3,127.997,0.87663,146.01
1,10,8,147.508,1,147.508
1,7,6,147.508,1,147.508
1,2,4,86.8697,0.588915,147.508
0,5,34,139.923,0.958312,146.01
0,2,2,116.027,0.794647,146.01
0,10,0,143.381,0.981994,146.01
