source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
0,1,0,28.1381,195,0.144298,2,2,2,1
0,2,1,22.7991,158,0.144298,1,1,1,1
0,3,2,25.1078,174,0.144298,2,3,3,2
0,4,3,14.5741,101,0.144298,3,2.66667,2,1
0,5,4,28.571,198,0.144298,1,1,1,1
0,6,5,22.7991,158,0.144298,1,2,2,1
0,7,6,26.2622,182,0.144298,2,3,3,2
0,8,7,22.2219,154,0.144298,1,2,2,1
0,9,8,25.2521,175,0.144298,1,2,2,1
0,10,9,17.6043,122,0.144298,1,1,1,1
0,11,10,16.45,114,0.144298,4,4.25,3,1
1,2,11,25.8293,179,0.144298,1,1,1,1
1,3,12,16.8829,117,0.144298,3,3,3,2
1,4,13,15.1513,105,0.144298,1,2,2,1
1,5,14,22.9434,159,0.144298,1,2,2,1
1,6,15,28.571,198,0.144298,2,2.5,2,2
1,7,16,27.2723,189,0.144298,1,1,1,1
1,8,17,23.9535,166,0.144298,3,3.33333,3,1
1,9,18,20.4903,142,0.144298,2,2,2,2
1,10,19,19.7688,137,0.144298,1,1,1,1
1,11,20,23.5206,163,0.144298,1,2,2,1
2,3,21,18.903,131,0.144298,4,4.25,4,2
2,4,22,22.9434,159,0.144298,3,3.66667,3,1
2,5,23,23.6649,164,0.144298,1,2,2,1
2,6,24,18.4701,128,0.144298,3,3.33333,3,1
2,7,25,28.1381,195,0.144298,1,2,2,1
2,8,26,18.7587,130,0.144298,1,3,3,1
2,9,27,15.1513,105,0.144298,1,1,1,1
2,10,28,24.9635,173,0.144298,2,2,2,2
2,11,29,22.6548,157,0.144298,1,3,3,1
3,4,30,27.9938,194,0.144298,1,1,1,1
3,5,31,18.0372,125,0.144298,2,3,3,1
3,6,32,15.8728,110,0.144298,1,1,1,1
3,7,33,19.0473,132,0.144298,1,2,2,1
3,8,34,22.9434,159,0.144298,1,2,2,1
3,9,35,15.7285,109,0.144298,1,3,3,1
3,10,36,18.1815,126,0.144298,1,2,2,1
3,11,37,14.4298,100,0.144298,1,1,1,1
4,5,38,17.8929,124,0.144298,2,2,2,2
4,6,39,15.2956,106,0.144298,1,2,2,1
4,7,40,19.6245,136,0.144298,1,3,3,1
4,8,41,20.7789,144,0.144298,1,1,1,1
4,9,42,24.242,168,0.144298,2,4,4,2
4,10,43,17.1715,119,0.144298,1,1,1,1
4,11,44,18.3258,127,0.144298,2,2.5,2,1
5,6,45,15.1513,105,0.144298,1,2,2,1
5,7,46,21.2118,147,0.144298,1,3,3,1
5,8,47,20.2017,140,0.144298,1,1,1,1
5,9,48,28.571,198,0.144298,2,3.5,3,2
5,10,49,15.007,104,0.144298,1,1,1,1
5,11,50,16.3057,113,0.144298,1,3,3,1
6,7,51,24.3863,169,0.144298,1,2,2,1
6,8,52,26.9837,187,0.144298,2,3,3,1
6,9,53,28.2824,196,0.144298,1,3,3,1
6,10,54,27.8495,193,0.144298,1,1,1,1
6,11,55,21.789,151,0.144298,1,1,1,1
7,8,56,15.2956,106,0.144298,1,4,4,1
7,9,57,18.0372,125,0.144298,1,1,1,1
7,10,58,27.9938,194,0.144298,2,2.5,2,2
7,11,59,27.9938,194,0.144298,1,1,1,1
8,9,60,17.7486,123,0.144298,2,4.5,4,2
8,10,61,26.1179,181,0.144298,1,2,2,1
8,11,62,27.8495,193,0.144298,1,3,3,1
9,10,63,26.1179,181,0.144298,2,3,3,1
9,11,64,28.1381,195,0.144298,1,2,2,1
10,11,65,20.346,141,0.144298,1,2,2,1
