source,destination,link_id,used_rate,usage,link_capa
11,7,33,113.136,0.72991,155
11,6,29,26.7763,0.17275,155
11,3,17,25.367,0.163658,155
10,6,27,132.928,0.857601,155
10,5,25,58.4851,0.377323,155
10,4,21,85.1785,0.549539,155
10,1,9,70.8577,0.457147,155
10,0,1,0,0,155
9,7,31,85.8417,0.553817,155
9,2,11,18.7558,0.121005,155
8,5,23,19.1289,0.123412,155
8,4,19,74.7747,0.482417,155
7,11,32,155,1,155
7,9,30,93.3233,0.602086,155
7,1,7,23.5847,0.152159,155
6,11,28,125.654,0.81067,155
6,10,26,77.7591,0.501671,155
6,3,15,39.9158,0.257521,155
5,0,35,19.9579,0.128761,155
5,10,24,98.3387,0.634443,155
5,8,22,99.6651,0.643,155
4,10,20,81.6968,0.527076,155
4,8,18,94.1937,0.607702,155
4,3,13,129.446,0.835138,155
3,11,16,123.706,0.798101,155
3,6,14,70.4225,0.454339,155
3,4,12,92.4321,0.596336,155
2,9,10,151.27,0.975933,155
2,1,5,95.2714,0.614654,155
2,0,3,120.597,0.778045,155
1,10,8,153.383,0.989571,155
1,7,6,149.964,0.967509,155
1,2,4,83.6656,0.539778,155
0,5,34,134.98,0.870838,155
0,2,2,118.918,0.767215,155
0,10,0,137.778,0.888889,155
