source,destination,link_id,used_rate_c,usage,capacity_c
11,7,33,113.29,0.763715,148.34
11,6,29,25.2802,0.165887,152.394
11,3,17,24.9647,0.162491,153.638
10,6,27,130.252,0.932559,139.672
10,5,25,58.9598,0.42213,139.672
10,4,21,83.2976,0.561531,148.34
10,1,9,69.7971,0.473175,147.508
10,0,1,0,0,150.205
9,7,31,77.8057,0.524508,148.34
9,2,11,18.5402,0.125689,147.508
8,5,23,20.261,0.130716,155
8,4,19,71.5385,0.482259,148.34
7,11,32,148.34,1,148.34
7,9,30,91.2669,0.615253,148.34
7,1,7,22.8485,0.154896,147.508
6,11,28,125.807,0.825539,152.394
6,10,26,76.8649,0.550324,139.672
6,3,15,36.3633,0.236683,153.638
5,0,35,22.2482,0.148119,150.205
5,10,24,98.3961,0.704479,139.672
5,8,22,98.7854,0.637325,155
4,10,20,77.9507,0.525485,148.34
4,8,18,91.82,0.618982,148.34
4,3,13,128.777,0.83819,153.638
3,11,16,122.14,0.794987,153.638
3,6,14,70.4527,0.458564,153.638
3,4,12,91.3693,0.594707,153.638
2,9,10,147.508,1,147.508
2,1,5,90.7752,0.615391,147.508
2,0,3,121.075,0.806063,150.205
1,10,8,147.508,1,147.508
1,7,6,147.508,1,147.508
1,2,4,81.3105,0.551227,147.508
0,5,34,134.903,0.898127,150.205
0,2,2,116.342,0.774557,150.205
0,10,0,140.311,0.934133,150.205
