source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
0,1,0,28.2326,195,0.144782,2,2,2,1
0,2,1,22.8756,158,0.144782,1,1,1,1
0,3,2,25.1922,174,0.144782,2,3,3,2
0,4,3,14.623,101,0.144782,2,2.5,2,2
0,5,4,28.6669,198,0.144782,1,1,1,1
0,6,5,22.8756,158,0.144782,2,2.5,2,1
0,7,6,26.3504,182,0.144782,2,3,3,2
0,8,7,22.2965,154,0.144782,1,2,2,1
0,9,8,25.3369,175,0.144782,1,2,2,1
0,10,9,17.6635,122,0.144782,2,1.5,1,1
0,11,10,16.5052,114,0.144782,3,3.66667,3,2
1,2,11,25.9161,179,0.144782,1,1,1,1
1,3,12,16.9396,117,0.144782,2,3,3,2
1,4,13,15.2022,105,0.144782,1,2,2,1
1,5,14,23.0204,159,0.144782,2,2.5,2,1
1,6,15,28.6669,198,0.144782,2,2.5,2,2
1,7,16,27.3639,189,0.144782,1,1,1,1
1,8,17,24.0339,166,0.144782,2,3.5,3,2
1,9,18,20.5591,142,0.144782,2,2,2,2
1,10,19,19.8352,137,0.144782,1,1,1,1
1,11,20,23.5995,163,0.144782,1,2,2,1
2,3,21,18.9665,131,0.144782,4,4.25,4,2
2,4,22,23.0204,159,0.144782,4,3.5,3,3
2,5,23,23.7443,164,0.144782,1,2,2,1
2,6,24,18.5322,128,0.144782,2,3,3,2
2,7,25,28.2326,195,0.144782,1,2,2,1
2,8,26,18.8217,130,0.144782,1,3,3,1
2,9,27,15.2022,105,0.144782,1,1,1,1
2,10,28,25.0474,173,0.144782,2,2,2,1
2,11,29,22.7309,157,0.144782,2,3,3,1
3,4,30,28.0878,194,0.144782,1,1,1,1
3,5,31,18.0978,125,0.144782,2,3,3,1
3,6,32,15.9261,110,0.144782,1,1,1,1
3,7,33,19.1113,132,0.144782,1,2,2,1
3,8,34,23.0204,159,0.144782,1,2,2,1
3,9,35,15.7813,109,0.144782,1,3,3,1
3,10,36,18.2426,126,0.144782,1,2,2,1
3,11,37,14.4782,100,0.144782,1,1,1,1
4,5,38,17.953,124,0.144782,2,2,2,2
4,6,39,15.3469,106,0.144782,1,2,2,1
4,7,40,19.6904,136,0.144782,2,3,3,1
4,8,41,20.8487,144,0.144782,1,1,1,1
4,9,42,24.3235,168,0.144782,3,4,4,2
4,10,43,17.2291,119,0.144782,1,1,1,1
4,11,44,18.3874,127,0.144782,1,2,2,1
5,6,45,15.2022,105,0.144782,1,2,2,1
5,7,46,21.283,147,0.144782,1,3,3,1
5,8,47,20.2695,140,0.144782,1,1,1,1
5,9,48,28.6669,198,0.144782,3,3.66667,3,2
5,10,49,15.0574,104,0.144782,1,1,1,1
5,11,50,16.3604,113,0.144782,1,3,3,1
6,7,51,24.4682,169,0.144782,1,2,2,1
6,8,52,27.0743,187,0.144782,2,3,3,1
6,9,53,28.3774,196,0.144782,1,3,3,1
6,10,54,27.943,193,0.144782,1,1,1,1
6,11,55,21.8622,151,0.144782,1,1,1,1
7,8,56,15.3469,106,0.144782,1,4,4,1
7,9,57,18.0978,125,0.144782,1,1,1,1
7,10,58,28.0878,194,0.144782,2,2.5,2,2
7,11,59,28.0878,194,0.144782,1,1,1,1
8,9,60,17.8082,123,0.144782,3,4.66667,4,3
8,10,61,26.2056,181,0.144782,1,2,2,1
8,11,62,27.943,193,0.144782,1,3,3,1
9,10,63,26.2056,181,0.144782,2,3,3,1
9,11,64,28.2326,195,0.144782,1,2,2,1
10,11,65,20.4143,141,0.144782,1,2,2,1
