source,destination,link_id,used_rate,usage,link_capa
11,7,33,115.53,0.745353,155
11,6,29,27.1817,0.175366,155
11,3,17,21.2028,0.136792,155
10,6,27,143.409,0.92522,155
10,5,25,60.0355,0.387326,155
10,4,21,94.3089,0.608444,155
10,1,9,83.6383,0.539602,155
10,0,1,0,0,155
9,7,31,89.0217,0.574334,155
9,2,11,16.3307,0.105359,155
8,5,23,11.0976,0.0715977,155
8,4,19,88.36,0.570065,155
7,11,32,155,1,155
7,9,30,101.443,0.654469,155
7,1,7,16.7998,0.108386,155
6,11,28,128.318,0.827855,155
6,10,26,90.3991,0.58322,155
6,3,15,50.9769,0.328884,155
5,0,35,10.3939,0.0670573,155
5,10,24,105.779,0.682448,155
5,8,22,105.96,0.683612,155
4,10,20,93.9841,0.606349,155
4,8,18,97.1058,0.626489,155
4,3,13,143.235,0.924095,155
3,11,16,128.414,0.828476,155
3,6,14,85.4187,0.551089,155
3,4,12,96.769,0.624316,155
2,9,10,149.021,0.961427,155
2,1,5,95.0186,0.613023,155
2,0,3,136.432,0.880205,155
1,10,8,153.226,0.988552,155
1,7,6,148.54,0.958322,155
1,2,4,98.2006,0.633552,155
0,5,34,145.436,0.938298,155
0,2,2,114.814,0.740735,155
0,10,0,146.874,0.947573,155
