source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
0,1,0,28.4237,195,0.145762,2,2,2
0,2,1,23.0304,158,0.145762,1,1,1
0,3,2,25.3626,174,0.145762,2,3,3
0,4,3,14.722,101,0.145762,3,2.66667,2
0,5,4,28.8609,198,0.145762,1,1,1
0,6,5,23.0304,158,0.145762,1,2,2
0,7,6,26.5287,182,0.145762,2,3,3
0,8,7,22.4474,154,0.145762,1,2,2
0,9,8,25.5084,175,0.145762,1,2,2
0,10,9,17.783,122,0.145762,1,1,1
0,11,10,16.6169,114,0.145762,3,4,3
1,2,11,26.0915,179,0.145762,1,1,1
1,3,12,15.0043,117,0.128242,2,3,3
1,4,13,15.305,105,0.145762,1,2,2
1,5,14,23.1762,159,0.145762,2,2.5,2
1,6,15,28.8609,198,0.145762,2,2.5,2
1,7,16,27.5491,189,0.145762,1,1,1
1,8,17,24.1965,166,0.145762,2,3.5,3
1,9,18,20.6982,142,0.145762,2,2,2
1,10,19,19.9694,137,0.145762,1,1,1
1,11,20,23.7593,163,0.145762,1,2,2
2,3,21,18.5384,131,0.141515,3,4,4
2,4,22,23.1762,159,0.145762,4,3.5,3
2,5,23,23.905,164,0.145762,1,2,2
2,6,24,18.6576,128,0.145762,2,3,3
2,7,25,28.4237,195,0.145762,1,2,2
2,8,26,18.9491,130,0.145762,1,3,3
2,9,27,15.305,105,0.145762,1,1,1
2,10,28,25.2169,173,0.145762,2,2,2
2,11,29,22.8847,157,0.145762,2,3,3
3,4,30,28.2779,194,0.145762,1,1,1
3,5,31,18.2203,125,0.145762,2,3,3
3,6,32,16.0339,110,0.145762,1,1,1
3,7,33,19.2406,132,0.145762,1,2,2
3,8,34,23.1762,159,0.145762,1,2,2
3,9,35,15.8881,109,0.145762,1,3,3
3,10,36,18.3661,126,0.145762,1,2,2
3,11,37,14.5762,100,0.145762,1,1,1
4,5,38,18.0745,124,0.145762,2,2,2
4,6,39,15.4508,106,0.145762,1,2,2
4,7,40,19.8237,136,0.145762,2,3,3
4,8,41,20.9898,144,0.145762,1,1,1
4,9,42,24.4881,168,0.145762,3,4,4
4,10,43,17.3457,119,0.145762,1,1,1
4,11,44,18.5118,127,0.145762,2,2.5,2
5,6,45,15.305,105,0.145762,1,2,2
5,7,46,21.4271,147,0.145762,1,3,3
5,8,47,20.4067,140,0.145762,1,1,1
5,9,48,28.8609,198,0.145762,2,3.5,3
5,10,49,15.1593,104,0.145762,1,1,1
5,11,50,16.4711,113,0.145762,1,3,3
6,7,51,24.6338,169,0.145762,1,2,2
6,8,52,27.2576,187,0.145762,2,3,3
6,9,53,28.5694,196,0.145762,1,3,3
6,10,54,28.1321,193,0.145762,1,1,1
6,11,55,22.0101,151,0.145762,2,1.5,1
7,8,56,15.4508,106,0.145762,1,4,4
7,9,57,18.2203,125,0.145762,1,1,1
7,10,58,28.2779,194,0.145762,2,2.5,2
7,11,59,28.2779,194,0.145762,1,1,1
8,9,60,14.1272,123,0.114855,3,4.66667,4
8,10,61,26.383,181,0.145762,1,2,2
8,11,62,28.1321,193,0.145762,1,3,3
9,10,63,23.1305,181,0.127793,3,3,3
9,11,64,28.4237,195,0.145762,1,2,2
10,11,65,20.5525,141,0.145762,1,2,2
