source,destination,link_id,used_rate_c,usage,capacity_c
11,7,33,115.048,0.79161,145.334
11,6,29,24.5929,0.169217,145.334
11,3,17,16.5738,0.116681,142.044
10,6,27,144.576,0.994789,145.334
10,5,25,59.9938,0.410888,146.01
10,4,21,93.7084,0.669248,140.02
10,1,9,84.6167,0.584775,144.7
10,0,1,0,0,142.044
9,7,31,73.8382,0.50806,145.334
9,2,11,11.5481,0.0804503,143.543
8,5,23,11.0779,0.0758704,146.01
8,4,19,88.5629,0.6325,140.02
7,11,32,145.334,1,145.334
7,9,30,99.1786,0.682419,145.334
7,1,7,8.73122,0.0603402,144.7
6,11,28,128.452,0.883844,145.334
6,10,26,92.0251,0.633198,145.334
6,3,15,52.2569,0.367893,142.044
5,0,35,9.88787,0.0696115,142.044
5,10,24,106.796,0.731425,146.01
5,8,22,102.03,0.698787,146.01
4,10,20,95.625,0.682937,140.02
4,8,18,97.3166,0.695018,140.02
4,3,13,142.044,1,142.044
3,11,16,128.669,0.905842,142.044
3,6,14,87.1793,0.61375,142.044
3,4,12,97.4884,0.686327,142.044
2,9,10,143.543,1,143.543
2,1,5,95.7913,0.662001,144.7
2,0,3,130.757,0.920543,142.044
1,10,8,144.7,1,144.7
1,7,6,144.7,1,144.7
1,2,4,101.504,0.701481,144.7
0,5,34,142.044,1,142.044
0,2,2,115.718,0.814668,142.044
0,10,0,142.044,1,142.044
