source,destination,link_id,used_rate_c,usage,capacity_c
11,7,33,109.79,0.730937,150.205
11,6,29,28.1225,0.18593,151.254
11,3,17,21.0922,0.138406,152.394
10,6,27,134.905,0.965867,139.672
10,5,25,61.4093,0.402965,152.394
10,4,21,84.7662,0.57143,148.34
10,1,9,76.0504,0.512675,148.34
10,0,1,0,0,149.237
9,7,31,81.2031,0.540616,150.205
9,2,11,19.6785,0.133406,147.508
8,5,23,18.9537,0.124373,152.394
8,4,19,77.1014,0.51976,148.34
7,11,32,150.205,1,150.205
7,9,30,96.7074,0.643837,150.205
7,1,7,15.447,0.104132,148.34
6,11,28,124.413,0.822547,151.254
6,10,26,83.0629,0.594699,139.672
6,3,15,36.639,0.240423,152.394
5,0,35,17.4497,0.116927,149.237
5,10,24,100.005,0.65623,152.394
5,8,22,102.778,0.674422,152.394
4,10,20,84.73,0.571186,148.34
4,8,18,93.1558,0.627987,148.34
4,3,13,129.414,0.849211,152.394
3,11,16,121.496,0.79725,152.394
3,6,14,67.8963,0.445532,152.394
3,4,12,92.5216,0.607123,152.394
2,9,10,147.508,1,147.508
2,1,5,89.9304,0.606244,148.34
2,0,3,123.652,0.828564,149.237
1,10,8,148.34,1,148.34
1,7,6,148.34,1,148.34
1,2,4,80.6348,0.54358,148.34
0,5,34,134.506,0.901294,149.237
0,2,2,116.839,0.78291,149.237
0,10,0,140.685,0.942698,149.237
