source,destination,link_id,used_rate,usage,link_capa
11,7,33,113.906,0.734877,155
11,6,29,28.5388,0.184121,155
11,3,17,22.5907,0.145747,155
10,6,27,136.57,0.881096,155
10,5,25,60.198,0.388374,155
10,4,21,85.206,0.549716,155
10,1,9,74.9216,0.483365,155
10,0,1,0,0,155
9,7,31,89.6158,0.578166,155
9,2,11,15.9102,0.102647,155
8,5,23,16.2911,0.105104,155
8,4,19,78.5695,0.5069,155
7,11,32,155,1,155
7,9,30,95.8129,0.618147,155
7,1,7,24.8176,0.160113,155
6,11,28,126.007,0.812949,155
6,10,26,80.1664,0.517202,155
6,3,15,42.5737,0.274669,155
5,0,35,15.9102,0.102647,155
5,10,24,101.307,0.653592,155
5,8,22,101.512,0.654915,155
4,10,20,85.0888,0.54896,155
4,8,18,94.2892,0.608318,155
4,3,13,131.603,0.849055,155
3,11,16,125.465,0.809452,155
3,6,14,70.3067,0.453592,155
3,4,12,93.7325,0.604726,155
2,9,10,151.088,0.974764,155
2,1,5,89.9527,0.58034,155
2,0,3,126.036,0.813138,155
1,10,8,152.172,0.981758,155
1,7,6,149.902,0.967108,155
1,2,4,86.8615,0.560397,155
0,5,34,136.819,0.882703,155
0,2,2,117.07,0.755293,155
0,10,0,141.654,0.913894,155
