source,destination,link_id,used_rate_c,usage,capacity_c
26,18,122,0,0,24.6154
26,18,121,0,0,24.6154
26,21,112,5,0.160326,31.1864
26,21,111,1,0.0320652,31.1864
26,19,108,0,0,30.8197
26,19,107,0,0,30.8197
26,22,74,5,0.135417,36.9231
26,22,71,4,0.108333,36.9231
26,23,8,0,0,30.1538
26,23,7,0,0,30.1538
25,15,148,0,0,23.5676
25,15,147,0,0,23.5676
25,24,52,4.56757,0.148203,30.8197
25,24,49,15,0.486702,30.8197
25,10,46,9.03817,0.343843,26.2857
25,10,45,0,0,26.2857
24,23,60,0,0,30.1538
24,23,59,0,0,30.1538
24,22,56,3,0.08125,36.9231
24,22,55,12,0.325,36.9231
24,25,53,0,0,30.8197
24,25,48,0,0,30.8197
23,15,144,0,0,23.5676
23,15,143,0,0,23.5676
23,18,140,0,0,24.6154
23,18,137,0,0,24.6154
23,21,68,15,0.480978,31.1864
23,21,67,7,0.224457,31.1864
23,22,64,0,0,36.9231
23,22,63,0,0,36.9231
23,24,61,7,0.232143,30.1538
23,24,58,6,0.19898,30.1538
23,26,9,0,0,30.1538
23,26,6,0,0,30.1538
22,21,78,12,0.384783,31.1864
22,21,77,0,0,31.1864
22,26,75,0,0,36.9231
22,26,70,0,0,36.9231
22,23,65,0,0,36.9231
22,23,62,0,0,36.9231
22,24,57,0,0,36.9231
22,24,54,0,0,36.9231
21,26,113,0,0,31.1864
21,26,110,0,0,31.1864
21,19,100,0,0,30.8197
21,19,99,0,0,30.8197
21,20,82,7,0.224457,31.1864
21,20,81,12,0.384783,31.1864
21,22,79,0,0,31.1864
21,22,76,0,0,31.1864
21,23,69,0,0,31.1864
21,23,66,0,0,31.1864
20,19,90,0,0,30.8197
20,19,89,0,0,30.8197
20,0,86,0,0,40
20,0,85,0,0,40
20,21,83,0,0,31.1864
20,21,80,0,0,31.1864
19,18,118,0,0,24.6154
19,18,115,0,0,24.6154
19,26,109,5,0.162234,30.8197
19,26,106,0,0,30.8197
19,1,104,0,0,34.6667
19,1,103,0,0,34.6667
19,21,101,0,0,30.8197
19,21,98,0,0,30.8197
19,0,96,9,0.292021,30.8197
19,0,93,14,0.454255,30.8197
19,20,91,7,0.227128,30.8197
19,20,88,0,0,30.8197
18,23,141,6,0.24375,24.6154
18,23,136,0,0,24.6154
18,15,134,19.0382,0.807812,23.5676
18,15,133,12,0.509174,23.5676
18,17,130,0,0,26.5347
18,17,129,0,0,26.5347
18,3,126,11,0.420357,26.1682
18,3,125,0,0,26.1682
18,26,123,5,0.203125,24.6154
18,26,120,5,0.203125,24.6154
18,19,119,16,0.65,24.6154
18,19,114,14,0.56875,24.6154
17,4,178,0,0,24.1509
17,4,177,0,0,24.1509
17,16,174,7,0.286538,24.4295
17,16,173,0,0,24.4295
17,15,170,7,0.297018,23.5676
17,15,169,12,0.509174,23.5676
17,18,131,19,0.716045,26.5347
17,18,128,22,0.829104,26.5347
16,12,200,8,0.301493,26.5347
16,12,199,20,0.753731,26.5347
16,13,184,23,0.754688,30.4762
16,13,181,11,0.360938,30.4762
16,17,175,11,0.450275,24.4295
16,17,172,11,0.450275,24.4295
16,15,166,23.5676,1,23.5676
16,15,165,23.5676,1,23.5676
15,17,171,0,0,23.5676
15,17,168,0,0,23.5676
15,16,167,0,0,23.5676
15,16,164,0,0,23.5676
15,14,152,4,0.14,28.5714
15,14,151,10,0.35,28.5714
15,25,149,7.13514,0.302752,23.5676
15,25,146,19.0382,0.807812,23.5676
15,23,145,15,0.636468,23.5676
15,23,142,14,0.594037,23.5676
15,18,135,15,0.636468,23.5676
15,18,132,14,0.594037,23.5676
14,12,162,0,0,26.5347
14,12,159,0,0,26.5347
14,10,156,10,0.380435,26.2857
14,10,155,7,0.266304,26.2857
14,15,153,9,0.315,28.5714
14,15,150,8,0.28,28.5714
13,6,196,10,0.324468,30.8197
13,6,195,0,0,30.8197
13,5,192,0,0,26.2857
13,5,191,0,0,26.2857
13,4,188,13,0.538281,24.1509
13,4,187,0,0,24.1509
13,16,185,13.5676,0.445186,30.4762
13,16,180,15,0.492188,30.4762
12,11,203,19,0.697177,27.2527
12,16,201,14,0.527612,26.5347
12,16,198,11,0.414552,26.5347
12,14,163,16,0.602985,26.5347
12,14,158,22,0.829104,26.5347
12,11,4,17,0.62379,27.2527
11,12,202,1,0.0366935,27.2527
11,10,38,12,0.456522,26.2857
11,10,37,13,0.494565,26.2857
11,9,34,7,0.215698,32.4528
11,9,33,6,0.184884,32.4528
11,8,30,10,0.400602,24.9624
11,8,27,2,0.0801205,24.9624
11,12,5,0,0,27.2527
10,14,157,6,0.228261,26.2857
10,14,154,2,0.076087,26.2857
10,25,47,10,0.380435,26.2857
10,25,44,19,0.722826,26.2857
10,9,42,0,0,32.4528
10,9,41,0,0,32.4528
10,11,39,9.03817,0.343843,26.2857
10,11,36,0,0,26.2857
9,10,43,7,0.215698,32.4528
9,10,40,9,0.277326,32.4528
9,11,35,0,0,32.4528
9,11,32,0,0,32.4528
9,8,24,0,0,24.9624
9,8,23,0,0,24.9624
8,11,31,15,0.600904,24.9624
8,11,26,14,0.560843,24.9624
8,9,25,13,0.520783,24.9624
8,9,22,17,0.681024,24.9624
8,7,20,15,0.462209,32.4528
8,7,19,10,0.30814,32.4528
7,8,21,1,0.030814,32.4528
7,8,18,1,0.030814,32.4528
7,6,16,13,0.421809,30.8197
7,6,15,4,0.129787,30.8197
6,13,197,0,0,30.8197
6,13,194,0,0,30.8197
6,7,17,2,0.0648936,30.8197
6,7,14,2,0.0648936,30.8197
6,5,12,4,0.152174,26.2857
6,5,11,0,0,26.2857
5,13,193,13.5676,0.516157,26.2857
5,13,190,15,0.570652,26.2857
5,4,183,19.1682,0.793684,24.1509
5,6,13,4,0.152174,26.2857
5,6,10,3,0.11413,26.2857
5,4,2,19,0.786719,24.1509
