source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
12,8,0,15.7987,10,1.57987,45,4.93333,2,36
12,21,1,11.0591,7,1.57987,595,6.4084,4,126
12,9,2,11.0591,7,1.57987,4,2,2,4
12,14,3,9.47921,6,1.57987,26,3.46154,1,23
12,11,4,6.31947,4,1.57987,2,1,1,2
12,2,5,17.3786,11,1.57987,584,7.77055,5,104
12,0,6,14.2188,9,1.57987,796,7.29774,5,67
12,7,7,3.15974,2,1.57987,46,4.30435,3,29
12,25,8,15.7987,10,1.57987,89,4.04494,3,69
12,16,9,11.0591,7,1.57987,2,1,1,2
16,9,10,9.47921,6,1.57987,21,4.66667,3,9
16,20,11,11.0591,7,1.57987,514,5.71012,4,136
16,18,12,17.3786,11,1.57987,101,4.68317,2,69
16,14,13,6.31947,4,1.57987,80,5.2875,2,51
16,6,14,15.7987,10,1.57987,12,2.66667,2,12
16,13,15,17.3786,11,1.57987,2,1,1,2
16,0,16,22.1182,14,1.57987,671,6.36066,4,98
16,3,17,20.5383,13,1.57987,195,5.66154,3,91
16,21,18,12.6389,8,1.57987,430,5.41395,3,168
16,24,19,14.2188,9,1.57987,369,5.88076,3,130
8,25,20,6.31947,4,1.57987,170,5.00588,3,115
8,7,21,9.47921,6,1.57987,2,1,1,2
8,22,22,4.73961,3,1.57987,608,6.62829,5,136
8,6,23,20.5383,13,1.57987,4,2,2,4
8,9,24,22.1182,14,1.57987,6,1.66667,1,6
8,11,25,3.15974,2,1.57987,6,1.66667,1,6
8,2,26,6.31947,4,1.57987,346,8.43353,6,67
8,20,27,18.9584,12,1.57987,853,8.2204,7,39
8,10,28,20.5383,13,1.57987,24,2.66667,2,24
8,12,29,1.57987,1,1.57987,36,4.66667,2,36
8,18,30,9.47921,6,1.57987,534,6.43633,5,154
2,22,31,7.89934,5,1.57987,171,4.63743,4,120
2,0,32,12.6389,8,1.57987,221,5.79186,2,60
2,25,33,15.7987,10,1.57987,441,6.48753,4,163
2,4,34,22.1182,14,1.57987,105,5.85714,2,57
2,15,35,3.15974,2,1.57987,208,5.44712,3,115
2,14,36,4.73961,3,1.57987,280,6.30714,4,122
2,10,37,11.0591,7,1.57987,404,7.18564,5,116
2,20,38,7.89934,5,1.57987,213,5.46479,3,63
2,19,39,15.7987,10,1.57987,76,4.32895,2,46
2,13,40,1.57987,1,1.57987,149,6.5906,3,68
4,20,41,11.0591,7,1.57987,592,6.00676,4,127
4,11,42,11.0591,7,1.57987,188,5.47872,4,151
4,3,43,14.2188,9,1.57987,56,4.96429,1,17
4,21,44,7.89934,5,1.57987,378,5.24868,4,163
4,6,45,4.73961,3,1.57987,8,2,2,8
4,7,46,3.15974,2,1.57987,16,3,3,16
4,24,47,11.0591,7,1.57987,255,5.36471,4,124
4,22,48,6.31947,4,1.57987,291,5.86942,4,132
4,2,49,11.0591,7,1.57987,6,3.66667,2,4
5,10,50,1.57987,1,1.57987,283,5.64311,5,162
5,15,51,18.9584,12,1.57987,229,6.17904,3,60
5,11,52,1.57987,1,1.57987,96,4.66667,4,89
5,25,53,7.89934,5,1.57987,467,6.34047,4,147
5,24,54,9.47921,6,1.57987,668,7.06737,5,123
5,12,55,3.15974,2,1.57987,40,3.8,3,40
5,3,56,22.1182,14,1.57987,80,6.9125,2,28
5,21,57,1.57987,1,1.57987,822,8.12895,5,52
5,14,58,20.5383,13,1.57987,353,6.21246,4,181
5,16,59,17.3786,11,1.57987,20,2.8,2,20
5,1,60,9.47921,6,1.57987,747,8.80054,4,76
2,11,61,20.5383,13,1.57987,546,8.13187,6,120
16,15,62,15.7987,10,1.57987,151,5.10596,1,85
16,22,63,3.15974,2,1.57987,437,6.10984,3,140
2,1,64,4.73961,3,1.57987,111,5.43243,1,54
2,3,65,22.1182,14,1.57987,74,4.78378,1,52
8,15,66,3.15974,2,1.57987,158,4.59494,4,121
