source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
12,8,0,10,10,1,24,4.5,2
12,21,1,7,7,1,33,4.63636,4
12,9,2,7,7,1,4,2,2
12,14,3,6,6,1,5,2.2,1
12,11,4,4,4,1,2,1,1
12,2,5,11,11,1,48,6.20833,5
12,0,6,9,9,1,59,6.32203,5
12,7,7,2,2,1,20,3.75,3
12,25,8,10,10,1,24,3.20833,3
12,16,9,7,7,1,2,1,1
16,9,10,6,6,1,8,3,3
16,20,11,7,7,1,41,4.56098,4
16,18,12,11,11,1,13,2.38462,2
16,14,13,4,4,1,9,2.55556,2
16,6,14,10,10,1,4,2,2
16,13,15,11,11,1,2,1,1
16,0,16,13.5532,14,0.968088,59,5.86441,4
16,3,17,11.3226,13,0.870973,30,3.26667,3
16,21,18,8,8,1,34,4.14706,3
16,24,19,1.55323,9,0.172581,33,4.06061,3
8,25,20,4,4,1,14,3,3
8,7,21,6,6,1,2,1,1
8,22,22,3,3,1,36,5.02778,5
8,6,23,13,13,1,4,2,2
8,9,24,14,14,1,6,1.66667,1
8,11,25,2,2,1,3,1.33333,1
8,2,26,4,4,1,47,6.95745,6
8,20,27,12,12,1,58,7.60345,7
8,10,28,13,13,1,11,2.27273,2
8,12,29,1,1,1,25,4.52,2
8,18,30,6,6,1,43,5.18605,5
2,22,31,5,5,1,37,4.35135,4
2,0,32,8,8,1,9,3.33333,2
2,25,33,10,10,1,50,5.7,4
2,4,34,14,14,1,11,4.18182,2
2,15,35,2,2,1,37,4.97297,3
2,14,36,3,3,1,41,5.53659,4
2,10,37,6.76301,7,0.966144,56,6.76786,5
2,20,38,5,5,1,14,3.64286,3
2,19,39,10,10,1,19,3.21053,2
2,13,40,1,1,1,11,3.81818,3
4,20,41,7,7,1,43,4.4186,4
4,11,42,7,7,1,36,4.63889,4
4,3,43,9,9,1,2,1,1
4,21,44,4.06146,5,0.812291,34,4.02941,4
4,6,45,3,3,1,8,2,2
4,7,46,2,2,1,11,3,3
4,24,47,7,7,1,31,4,4
4,22,48,4,4,1,37,4.02703,4
4,2,49,7,7,1,4,2,2
5,10,50,1,1,1,36,5,5
5,15,51,9.77504,12,0.814587,23,3.6087,3
5,11,52,1,1,1,16,4,4
5,25,53,0,5,0,50,5.28,4
5,24,54,5.8365,6,0.97275,54,5.62963,5
5,12,55,2,2,1,8,3,3
5,3,56,5.83322,14,0.416659,19,3.36842,2
5,21,57,1,1,1,37,5.54054,5
5,14,58,12.0945,13,0.930348,50,5.4,4
5,16,59,11,11,1,10,2.6,2
5,1,60,1.15587,6,0.192644,57,6.59649,4
2,11,61,4.76301,13,0.366385,56,7.44643,6
16,15,62,0,10,0,8,2.125,1
16,22,63,0,2,0,29,4.03448,3
2,1,64,3,3,1,5,2.8,1
2,3,65,0,14,0,3,2,1
8,15,66,2,2,1,30,4.03333,4
