source,destination,link_id,used_rate,usage,link_capa
13,5,31,13.945,0.697251,20
13,1,9,4.44648,0.222324,20
13,0,5,2.47214,0.123607,20
12,6,37,16.9216,0.846082,20
12,2,15,10.1892,0.509459,20
12,0,3,4.87928,0.243964,20
11,4,25,13.2947,0.664737,20
11,3,21,12.1294,0.60647,20
11,2,13,7.74685,0.387342,20
11,1,7,3.83315,0.191657,20
10,9,41,12.4415,0.622074,20
10,8,39,3.00752,0.150376,20
10,5,29,12.1545,0.607723,20
10,4,23,0.253758,0.0126879,20
9,10,40,17.2519,0.862593,20
9,6,35,8.1913,0.409565,20
9,3,19,3.50423,0.175212,20
8,10,38,17.2385,0.861923,20
8,6,33,16.3083,0.815416,20
8,3,17,4.33353,0.216677,20
7,5,27,10.2166,0.510831,20
7,2,11,15.157,0.75785,20
6,12,36,15.4302,0.77151,20
6,9,34,16.4187,0.820933,20
6,8,32,9.07999,0.454,20
5,13,30,11.9029,0.595143,20
5,10,28,17.1344,0.856719,20
5,7,26,14.9931,0.749654,20
4,11,24,20,1,20
4,10,22,19.9739,0.998693,20
3,11,20,16.8195,0.840975,20
3,9,18,16.9109,0.845543,20
3,8,16,16.5193,0.825965,20
2,12,14,13.7031,0.685157,20
2,11,12,16.7236,0.83618,20
2,7,10,12.0219,0.601093,20
1,13,8,12.0013,0.600067,20
1,11,6,16.78,0.838999,20
1,0,1,9.6469,0.482345,20
0,13,4,11.9776,0.598879,20
0,12,2,15.4129,0.770646,20
0,1,0,8.401,0.42005,20
