source,destination,link_id,used_rate,usage,link_capa
13,5,31,9.55603,0.477801,20
13,1,9,0.794926,0.0397463,20
13,0,5,1.60677,0.0803383,20
12,6,37,14.2156,0.710782,20
12,2,15,6.4186,0.32093,20
12,0,3,3.72939,0.186469,20
11,4,25,11.814,0.590698,20
11,3,21,6.9852,0.34926,20
11,2,13,9.7759,0.488795,20
11,1,7,4.97252,0.248626,20
10,9,41,13.6321,0.681607,20
10,8,39,6.68076,0.334038,20
10,5,29,7.7463,0.387315,20
10,4,23,2.10571,0.105285,20
9,10,40,16.9979,0.849894,20
9,6,35,5.9704,0.29852,20
9,3,19,4.64271,0.232135,20
8,10,38,17.3277,0.866385,20
8,6,33,12.2368,0.611839,20
8,3,17,4.57505,0.228753,20
7,5,27,7.99154,0.399577,20
7,2,11,10.7822,0.539112,20
6,12,36,11.9662,0.598309,20
6,9,34,13.9873,0.699366,20
6,8,32,6.01268,0.300634,20
5,13,30,6.12262,0.306131,20
5,10,28,16.4059,0.820296,20
5,7,26,9.91966,0.495983,20
4,11,24,18.4271,0.921353,20
4,10,22,20,1,20
3,11,20,15.8478,0.792389,20
3,9,18,15.5941,0.779704,20
3,8,16,12.8457,0.642283,20
2,12,14,10.7315,0.536575,20
2,11,12,14.5455,0.727273,20
2,7,10,10.3763,0.518816,20
1,13,8,10.3594,0.51797,20
1,11,6,15.6279,0.781395,20
1,0,1,6.88372,0.344186,20
0,13,4,9.40381,0.47019,20
0,12,2,13.3108,0.665539,20
0,1,0,6.93446,0.346723,20
