source,destination,link_id,used_rate,usage,link_capa
13,5,31,8.87311,0.443655,20
13,1,9,0.890152,0.0445076,20
13,0,5,1.66667,0.0833333,20
12,6,37,14.072,0.703598,20
12,2,15,6.35417,0.317708,20
12,0,3,3.64583,0.182292,20
11,4,25,11.9697,0.598485,20
11,3,21,7.37689,0.368845,20
11,2,13,9.63068,0.481534,20
11,1,7,4.42235,0.221117,20
10,9,41,12.9167,0.645833,20
10,8,39,7.06439,0.35322,20
10,5,29,8.23864,0.411932,20
10,4,23,2.08333,0.104167,20
9,10,40,16.2311,0.811553,20
9,6,35,5.7197,0.285985,20
9,3,19,4.62121,0.231061,20
8,10,38,17.9451,0.897254,20
8,6,33,11.3826,0.569129,20
8,3,17,5.29356,0.264678,20
7,5,27,7.73674,0.386837,20
7,2,11,10.0758,0.503788,20
6,12,36,11.8561,0.592803,20
6,9,34,13.3144,0.66572,20
6,8,32,5.54924,0.277462,20
5,13,30,6.23106,0.311553,20
5,10,28,16.5057,0.825284,20
5,7,26,9.23295,0.461648,20
4,11,24,18.447,0.922348,20
4,10,22,20,1,20
3,11,20,15.928,0.796402,20
3,9,18,15.8712,0.793561,20
3,8,16,13.447,0.672348,20
2,12,14,10.6439,0.532197,20
2,11,12,13.9583,0.697917,20
2,7,10,10.0947,0.504735,20
1,13,8,10.3125,0.515625,20
1,11,6,15.8239,0.791193,20
1,0,1,6.22159,0.31108,20
0,13,4,8.75,0.4375,20
0,12,2,13.1629,0.658144,20
0,1,0,6.9697,0.348485,20
