source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
0,1,0,37.3851,10,3.73851,3,3,3
0,2,1,7.47701,2,3.73851,2,4.5,4
0,3,2,33.6465,9,3.73851,4,4.25,4
0,4,3,26.1695,7,3.73851,1,2,2
0,5,4,14.954,4,3.73851,2,5,5
0,6,5,7.47701,2,3.73851,2,2,2
0,7,6,22.431,6,3.73851,4,4.25,4
0,8,7,11.2155,3,3.73851,2,4,3
0,9,8,14.954,4,3.73851,4,3.25,3
0,10,9,33.6465,9,3.73851,7,6,5
0,11,10,22.431,6,3.73851,4,4,3
0,12,11,26.1695,7,3.73851,8,4.875,4
0,13,12,7.47701,2,3.73851,3,4.33333,4
0,14,13,18.6925,5,3.73851,3,4,4
0,15,14,14.954,4,3.73851,1,4,4
0,16,15,18.6925,5,3.73851,7,3.71429,3
0,17,16,29.908,8,3.73851,1,3,3
0,18,17,22.431,6,3.73851,1,3,3
0,19,18,14.954,4,3.73851,2,5,4
0,20,19,26.1695,7,3.73851,2,2.5,2
0,21,20,22.431,6,3.73851,1,2,2
0,22,21,22.431,6,3.73851,2,3.5,3
0,23,22,18.6925,5,3.73851,3,4.66667,4
0,24,23,3.73851,1,3.73851,1,1,1
0,25,24,26.1695,7,3.73851,6,5.16667,4
0,26,25,7.47701,2,3.73851,5,3.2,3
0,27,26,26.1695,7,3.73851,1,4,4
0,28,27,33.6465,9,3.73851,3,2.66667,2
0,29,28,18.6925,5,3.73851,1,2,2
0,30,29,29.908,8,3.73851,2,1.5,1
0,31,30,18.6925,5,3.73851,4,5.5,5
0,32,31,14.954,4,3.73851,1,1,1
0,33,32,29.908,8,3.73851,14,5.21429,4
0,34,33,22.431,6,3.73851,5,3.2,2
1,2,34,14.954,4,3.73851,2,3.5,3
1,3,35,37.3851,10,3.73851,2,1.5,1
1,4,36,26.1695,7,3.73851,2,2,2
1,5,37,11.2155,3,3.73851,2,3.5,3
1,6,38,14.954,4,3.73851,1,1,1
1,7,39,7.47701,2,3.73851,2,2,2
1,8,40,29.908,8,3.73851,2,2.5,2
1,9,41,37.3851,10,3.73851,1,1,1
1,10,42,26.1695,7,3.73851,4,4.5,4
1,11,43,3.73851,1,3.73851,2,2.5,2
1,12,44,14.954,4,3.73851,6,4.66667,3
1,13,45,7.47701,2,3.73851,4,3.75,3
1,14,46,26.1695,7,3.73851,1,1,1
1,15,47,7.47701,2,3.73851,4,3.5,3
1,16,48,33.6465,9,3.73851,1,2,2
1,17,49,33.5161,9,3.72401,3,2.66667,2
1,18,50,22.431,6,3.73851,1,2,2
1,19,51,26.1695,7,3.73851,1,3,3
1,20,52,33.6465,9,3.73851,10,4.4,4
1,21,53,3.73851,1,3.73851,2,1.5,1
1,22,54,7.47701,2,3.73851,2,2.5,2
1,23,55,26.1695,7,3.73851,1,2,2
1,24,56,26.1695,7,3.73851,2,2.5,2
1,25,57,11.2155,3,3.73851,1,2,2
1,26,58,7.47701,2,3.73851,10,4.1,3
1,27,59,11.2155,3,3.73851,2,2.5,2
1,28,60,26.1695,7,3.73851,2,1.5,1
1,29,61,14.954,4,3.73851,14,4.07143,3
1,30,62,14.954,4,3.73851,11,4.18182,3
1,31,63,14.954,4,3.73851,3,3,3
1,32,64,26.1695,7,3.73851,6,2.66667,2
1,33,65,28.7053,8,3.58817,15,5.53333,3
1,34,66,29.908,8,3.73851,8,3.5,2
2,3,67,22.431,6,3.73851,3,2.66667,2
2,4,68,22.431,6,3.73851,16,6.1875,4
2,5,69,29.908,8,3.73851,2,3,3
2,6,70,33.6465,9,3.73851,7,4.85714,3
2,7,71,7.47701,2,3.73851,6,4.66667,4
2,8,72,26.1695,7,3.73851,15,7.2,5
2,9,73,18.6925,5,3.73851,9,4.88889,4
2,10,74,11.2155,3,3.73851,2,2,2
2,11,75,7.47701,2,3.73851,17,6.35294,5
2,12,76,33.6465,9,3.73851,1,1,1
2,13,77,7.47701,2,3.73851,25,7.96,6
2,14,78,18.6925,5,3.73851,10,4.1,3
2,15,79,22.431,6,3.73851,1,1,1
2,16,80,14.954,4,3.73851,2,2,2
2,17,81,22.431,6,3.73851,2,1.5,1
2,18,82,11.2155,3,3.73851,25,6.92,5
2,19,83,14.954,4,3.73851,10,7.1,5
2,20,84,7.47701,2,3.73851,6,4.33333,3
2,21,85,29.908,8,3.73851,4,2.75,2
2,22,86,7.47701,2,3.73851,22,7.04545,5
2,23,87,14.954,4,3.73851,18,6.11111,4
2,24,88,29.908,8,3.73851,4,4.75,4
2,25,89,33.6465,9,3.73851,7,3.42857,2
2,26,90,29.908,8,3.73851,3,2.66667,2
2,27,91,29.908,8,3.73851,3,2.33333,2
2,28,92,26.1695,7,3.73851,15,5.4,4
2,29,93,14.954,4,3.73851,5,3.8,3
2,30,94,33.6465,9,3.73851,7,4.71429,4
2,31,95,11.2155,3,3.73851,10,4.8,3
2,32,96,33.6465,9,3.73851,4,3.75,3
2,33,97,11.2155,3,3.73851,2,1.5,1
2,34,98,11.2155,3,3.73851,4,3.5,3
3,4,99,22.431,6,3.73851,6,4,3
3,5,100,37.3851,10,3.73851,1,2,2
3,6,101,3.73851,1,3.73851,3,3,2
3,7,102,7.47701,2,3.73851,2,2.5,2
3,8,103,22.431,6,3.73851,9,4.66667,3
3,9,104,18.6925,5,3.73851,7,3,2
3,10,105,7.47701,2,3.73851,4,3.75,3
3,11,106,11.2155,3,3.73851,9,4.11111,3
3,12,107,33.6465,9,3.73851,4,4,3
3,13,108,11.2155,3,3.73851,20,5.65,4
3,14,109,7.47701,2,3.73851,2,1.5,1
3,15,110,7.47701,2,3.73851,3,2.66667,2
3,16,111,29.1609,9,3.2401,8,4.375,3
3,17,112,7.47701,2,3.73851,4,2.25,1
3,18,113,3.73851,1,3.73851,8,4.375,3
3,19,114,7.47701,2,3.73851,5,4.2,4
3,20,115,14.954,4,3.73851,4,4.25,3
3,21,116,29.995,9,3.33278,5,3,2
