source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
0,1,0,45.2585,10,4.52585,3,3,3,2
0,2,1,9.05169,2,4.52585,7,5.57143,4,5
0,3,2,40.7326,9,4.52585,6,4.33333,4,5
0,4,3,31.6809,7,4.52585,1,2,2,1
0,5,4,18.1034,4,4.52585,2,5,5,1
0,6,5,9.05169,2,4.52585,2,2,2,2
0,7,6,27.1551,6,4.52585,4,4.25,4,4
0,8,7,13.5775,3,4.52585,4,4,3,4
0,9,8,18.1034,4,4.52585,4,3.25,3,4
0,10,9,40.7326,9,4.52585,12,6.08333,5,10
0,11,10,27.1551,6,4.52585,4,4,3,4
0,12,11,31.6809,7,4.52585,10,5.2,4,9
0,13,12,9.05169,2,4.52585,5,4.6,4,4
0,14,13,22.6292,5,4.52585,2,4,4,1
0,15,14,18.1034,4,4.52585,7,6.71429,4,7
0,16,15,22.6292,5,4.52585,11,4.18182,3,10
0,17,16,36.2068,8,4.52585,1,3,3,1
0,18,17,27.1551,6,4.52585,1,3,3,1
0,19,18,18.1034,4,4.52585,4,5,4,4
0,20,19,31.6809,7,4.52585,7,3.28571,2,7
0,21,20,27.1551,6,4.52585,1,2,2,1
0,22,21,27.1551,6,4.52585,4,3.75,3,4
0,23,22,22.6292,5,4.52585,9,5.44444,4,9
0,24,23,4.52585,1,4.52585,1,1,1,1
0,25,24,31.6809,7,4.52585,8,5.25,4,7
0,26,25,9.05169,2,4.52585,8,3.5,3,7
0,27,26,31.6809,7,4.52585,1,4,4,1
0,28,27,40.7326,9,4.52585,4,3,2,4
0,29,28,22.6292,5,4.52585,5,2.6,2,4
0,30,29,36.2068,8,4.52585,9,3.88889,1,8
0,31,30,22.6292,5,4.52585,10,6.3,5,9
0,32,31,18.1034,4,4.52585,1,1,1,1
0,33,32,36.2068,8,4.52585,19,5.47368,4,18
0,34,33,27.1551,6,4.52585,8,3.75,2,8
1,2,34,18.1034,4,4.52585,17,4.47059,3,16
1,3,35,45.2585,10,4.52585,2,1.5,1,2
1,4,36,31.6809,7,4.52585,7,3.85714,2,6
1,5,37,13.5775,3,4.52585,3,3.33333,3,3
1,6,38,18.1034,4,4.52585,1,1,1,1
1,7,39,9.05169,2,4.52585,2,2,2,2
1,8,40,36.2068,8,4.52585,4,3.25,2,4
1,9,41,45.2585,10,4.52585,1,1,1,1
1,10,42,31.6809,7,4.52585,15,5.13333,4,12
1,11,43,4.52585,1,4.52585,2,2.5,2,2
1,12,44,18.1034,4,4.52585,46,6.43478,3,30
1,13,45,9.05169,2,4.52585,5,4,3,5
1,14,46,31.6809,7,4.52585,1,1,1,1
1,15,47,9.05169,2,4.52585,27,5.77778,3,22
1,16,48,40.7326,9,4.52585,23,5.69565,2,20
1,17,49,40.7326,9,4.52585,17,4,2,17
1,18,50,27.1551,6,4.52585,2,2.5,2,2
1,19,51,31.6809,7,4.52585,1,3,3,1
1,20,52,40.7326,9,4.52585,44,5.5,4,42
1,21,53,4.52585,1,4.52585,11,3.63636,1,8
1,22,54,9.05169,2,4.52585,3,3,2,3
1,23,55,31.6809,7,4.52585,1,2,2,1
1,24,56,31.6809,7,4.52585,8,3.125,2,7
1,25,57,13.5775,3,4.52585,3,2.33333,2,3
1,26,58,9.05169,2,4.52585,34,5.38235,3,28
1,27,59,13.5775,3,4.52585,12,3.75,2,12
1,28,60,31.6809,7,4.52585,2,1.5,1,2
1,29,61,18.1034,4,4.52585,66,5.59091,3,52
1,30,62,18.1034,4,4.52585,73,6.26027,3,56
1,31,63,18.1034,4,4.52585,3,3,3,3
1,32,64,31.6809,7,4.52585,17,4.23529,2,13
1,33,65,36.2068,8,4.52585,43,6.37209,3,36
1,34,66,36.2068,8,4.52585,42,5.64286,2,32
2,3,67,27.1551,6,4.52585,3,2.66667,2,3
2,4,68,27.1551,6,4.52585,33,7.42424,4,27
2,5,69,36.2068,8,4.52585,3,3.33333,3,3
2,6,70,40.7326,9,4.52585,24,5.66667,3,19
2,7,71,9.05169,2,4.52585,9,5,4,7
2,8,72,31.6809,7,4.52585,32,7.4375,5,28
2,9,73,22.6292,5,4.52585,24,5.41667,4,21
2,10,74,13.5775,3,4.52585,2,2,2,2
2,11,75,9.05169,2,4.52585,27,6.40741,5,24
2,12,76,40.7326,9,4.52585,2,1.5,1,2
2,13,77,9.05169,2,4.52585,50,8.28,6,37
