source,destination,link_id,used_rate,usage,link_capa
34,32,159,149.985,0.249975,600
34,29,155,267.052,0.445086,600
34,26,147,240.727,0.401212,600
34,21,135,28.9054,0.0481757,600
34,16,111,106.633,0.177722,600
33,16,109,421.847,0.703079,600
33,12,95,114.782,0.191303,600
33,10,85,33.8882,0.0564803,600
33,2,25,0,0,600
32,34,158,409.301,0.682168,600
32,30,157,409.239,0.682065,600
32,29,153,409.239,0.682065,600
32,28,149,75.099,0.125165,600
32,24,141,186.02,0.310034,600
32,21,133,258.882,0.431471,600
32,6,55,6.4349,0.0107248,600
32,0,5,0,0,600
31,25,143,378.413,0.630689,600
31,23,139,192.82,0.321366,600
31,7,63,8.74733,0.0145789,600
30,32,156,94.4519,0.15742,600
30,29,151,255.896,0.426493,600
30,20,131,255.765,0.426275,600
30,0,3,0.0206467,3.44112e-05,600
29,34,154,219.998,0.366663,600
29,32,152,34.2667,0.0571112,600
29,30,150,158.801,0.264668,600
29,26,145,219.592,0.365986,600
29,20,129,128.457,0.214095,600
28,32,148,499.231,0.832052,600
28,22,137,113.75,0.189583,600
28,18,123,236.846,0.394743,600
28,11,91,69.7584,0.116264,600
28,9,81,194.079,0.323465,600
28,8,73,89.0356,0.148393,600
28,6,53,344.298,0.57383,600
28,4,41,295.668,0.49278,600
28,1,17,279.268,0.465446,600
27,17,119,292.096,0.486827,600
27,15,103,368.365,0.613942,600
27,5,45,106.771,0.177952,600
27,3,33,385.695,0.642825,600
26,34,146,208.828,0.348047,600
26,29,144,260.452,0.434086,600
26,20,127,260.383,0.433971,600
26,17,117,167.397,0.278995,600
26,16,107,124.514,0.207523,600
25,31,142,394.869,0.658115,600
25,17,115,498.481,0.830802,600
25,14,99,387.842,0.646403,600
25,5,43,248.222,0.413703,600
25,3,31,18.9468,0.031578,600
24,32,140,397.25,0.662083,600
24,6,51,277.513,0.462521,600
24,4,39,149.503,0.249172,600
24,0,1,361.662,0.60277,600
23,31,138,414.6,0.691,600
23,19,125,289.068,0.48178,600
23,11,89,285.303,0.475506,600
23,9,79,218.766,0.36461,600
23,7,61,152.696,0.254494,600
22,28,136,318.593,0.530988,600
22,18,121,316.769,0.527948,600
22,13,97,69.5244,0.115874,600
22,11,87,233.336,0.388893,600
22,8,71,95.4842,0.15914,600
21,34,134,425.694,0.709491,600
21,32,132,413.547,0.689245,600
21,17,113,392.887,0.654811,600
21,16,105,409.356,0.68226,600
21,6,49,184.155,0.306925,600
21,1,15,27.8937,0.0464896,600
20,30,130,153.784,0.256306,600
20,29,128,154.844,0.258073,600
20,26,126,220.356,0.367259,600
19,23,124,308.173,0.513622,600
19,8,69,212.599,0.354332,600
18,28,122,274.973,0.458289,600
18,22,120,271.904,0.453173,600
18,4,37,299.735,0.499559,600
17,27,118,354.725,0.591208,600
17,26,116,435.598,0.725996,600
17,25,114,399.872,0.666454,600
17,21,112,415.839,0.693065,600
17,15,101,368.097,0.613495,600
17,3,29,389.797,0.649661,600
17,2,23,368.097,0.613495,600
16,34,110,413.162,0.688603,600
16,33,108,227.424,0.37904,600
16,26,106,413.21,0.688683,600
16,21,104,280.197,0.466995,600
16,12,93,121.3,0.202166,600
15,27,102,404.063,0.673439,600
15,17,100,402.136,0.670227,600
15,10,83,374.993,0.624988,600
15,2,21,261.739,0.436231,600
14,25,98,417.849,0.696414,600
14,9,77,363.279,0.605465,600
14,7,59,358.888,0.598147,600
14,3,27,414.387,0.690645,600
14,1,13,357.849,0.596415,600
13,22,96,262.255,0.437091,600
13,8,67,253.913,0.423189,600
12,33,94,251.112,0.418521,600
12,16,92,421.847,0.703079,600
12,2,19,172.868,0.288114,600
11,28,90,319.777,0.532961,600
11,23,88,333.465,0.555776,600
11,22,86,265.001,0.441668,600
11,9,75,308.765,0.514608,600
11,8,65,255.366,0.425609,600
10,33,84,378.262,0.630436,600
10,15,82,311.415,0.519024,600
9,28,80,344.594,0.574323,600
9,23,78,335.998,0.559997,600
9,14,76,323.273,0.538788,600
9,11,74,337.553,0.562589,600
9,7,57,325.888,0.543147,600
9,6,47,346.672,0.577787,600
9,1,11,304.622,0.507703,600
8,28,72,318.889,0.531481,600
8,22,70,244.678,0.407796,600
8,19,68,326.679,0.544466,600
8,13,66,186.495,0.310825,600
8,11,64,250.851,0.418085,600
7,31,62,414.69,0.691149,600
7,23,60,346.893,0.578154,600
7,14,58,230.638,0.384396,600
7,9,56,328.875,0.548125,600
6,32,54,499.176,0.83196,600
6,28,52,296.081,0.493468,600
6,24,50,499.059,0.831765,600
6,21,48,498.832,0.831387,600
6,9,46,261.78,0.4363,600
6,4,35,110.46,0.1841,600
6,1,9,211.326,0.35221,600
5,27,44,498.515,0.830859,600
5,25,42,401.551,0.669252,600
4,28,40,303.197,0.505329,600
4,24,38,499.135,0.831891,600
4,18,36,297.127,0.495212,600
4,6,34,342.275,0.570458,600
3,27,32,498.508,0.830847,600
3,25,30,380.127,0.633545,600
3,17,28,498.426,0.83071,600
3,14,26,398.441,0.664068,600
3,1,7,401.173,0.668621,600
2,33,24,390.932,0.651553,600
2,17,22,402.143,0.670239,600
2,15,20,312.468,0.520779,600
2,12,18,390.891,0.651485,600
1,28,16,353.864,0.589774,600
1,21,14,498.887,0.831478,600
1,14,12,320.169,0.533615,600
1,9,10,333.355,0.555592,600
1,6,8,355.069,0.591781,600
1,3,6,414.518,0.690863,600
0,32,4,393.072,0.655121,600
0,30,2,416.995,0.694992,600
0,24,0,332.061,0.553436,600
