source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
0,1,0,10,10,1,3,3,3,1
0,2,1,2,2,1,1,4,4,1
0,3,2,9,9,1,1,4,4,1
0,4,3,7,7,1,1,2,2,1
0,5,4,4,4,1,2,5,5,1
0,6,5,2,2,1,2,2,2,1
0,7,6,6,6,1,2,4,4,1
0,8,7,3,3,1,1,3,3,1
0,9,8,4,4,1,1,3,3,1
0,10,9,9,9,1,4,5.75,5,2
0,11,10,6,6,1,1,3,3,1
0,12,11,7,7,1,4,4.5,4,2
0,13,12,2,2,1,2,4,4,1
0,14,13,5,5,1,2,4,4,1
0,15,14,4,4,1,1,4,4,1
0,16,15,5,5,1,3,3.66667,3,3
0,17,16,8,8,1,1,3,3,1
0,18,17,6,6,1,1,3,3,1
0,19,18,4,4,1,1,4,4,1
0,20,19,7,7,1,1,2,2,1
0,21,20,6,6,1,1,2,2,1
0,22,21,6,6,1,2,3.5,3,1
0,23,22,5,5,1,1,4,4,1
0,24,23,1,1,1,1,1,1,1
0,25,24,7,7,1,4,4.75,4,1
0,26,25,2,2,1,2,3,3,2
0,27,26,7,7,1,1,4,4,1
0,28,27,9,9,1,1,2,2,1
0,29,28,5,5,1,1,2,2,1
0,30,29,8,8,1,1,1,1,1
0,31,30,5,5,1,2,5,5,1
0,32,31,4,4,1,1,1,1,1
0,33,32,8,8,1,2,4.5,4,2
0,34,33,6,6,1,2,2.5,2,2
1,2,34,4,4,1,1,3,3,1
1,3,35,10,10,1,1,1,1,1
1,4,36,7,7,1,1,2,2,1
1,5,37,3,3,1,1,3,3,1
1,6,38,4,4,1,1,1,1,1
1,7,39,2,2,1,1,2,2,1
1,8,40,8,8,1,1,2,2,1
1,9,41,10,10,1,1,1,1,1
1,10,42,7,7,1,2,4,4,2
1,11,43,1,1,1,1,2,2,1
1,12,44,4,4,1,1,3,3,1
1,13,45,2,2,1,2,3,3,2
1,14,46,7,7,1,1,1,1,1
1,15,47,2,2,1,1,3,3,1
1,16,48,9,9,1,1,2,2,1
1,17,49,9,9,1,1,2,2,1
1,18,50,6,6,1,1,2,2,1
1,19,51,7,7,1,1,3,3,1
1,20,52,9,9,1,4,4.25,4,1
1,21,53,1,1,1,1,1,1,1
1,22,54,2,2,1,1,2,2,1
1,23,55,7,7,1,1,2,2,1
1,24,56,7,7,1,1,2,2,1
1,25,57,3,3,1,1,2,2,1
1,26,58,2,2,1,1,3,3,1
1,27,59,3,3,1,1,2,2,1
1,28,60,7,7,1,1,1,1,1
1,29,61,4,4,1,2,3,3,1
1,30,62,4,4,1,1,3,3,1
1,31,63,4,4,1,1,3,3,1
1,32,64,7,7,1,2,2,2,1
1,33,65,8,8,1,2,3.5,3,1
1,34,66,8,8,1,1,2,2,1
2,3,67,6,6,1,1,2,2,1
2,4,68,6,6,1,1,4,4,1
2,5,69,8,8,1,1,3,3,1
2,6,70,9,9,1,2,3.5,3,2
2,7,71,2,2,1,2,4,4,1
2,8,72,7,7,1,3,5.33333,5,1
2,9,73,5,5,1,1,4,4,1
2,10,74,3,3,1,2,2,2,1
2,11,75,2,2,1,2,5,5,1
2,12,76,9,9,1,1,1,1,1
2,13,77,2,2,1,3,6,6,2
2,14,78,5,5,1,2,3,3,1
2,15,79,6,6,1,1,1,1,1
2,16,80,4,4,1,2,2,2,2
2,17,81,6,6,1,1,1,1,1
2,18,82,3,3,1,1,5,5,1
2,19,83,4,4,1,2,5.5,5,2
2,20,84,2,2,1,2,3.5,3,2
2,21,85,8,8,1,2,2.5,2,2
2,22,86,2,2,1,1,5,5,1
2,23,87,4,4,1,2,4.5,4,2
2,24,88,8,8,1,3,4.33333,4,2
2,25,89,9,9,1,1,2,2,1
2,26,90,8,8,1,3,2.66667,2,3
2,27,91,8,8,1,1,2,2,1
2,28,92,7,7,1,2,4,4,1
2,29,93,4,4,1,4,3.75,3,2
2,30,94,9,9,1,5,4.6,4,4
2,31,95,3,3,1,1,3,3,1
2,32,96,9,9,1,3,3.66667,3,2
2,33,97,3,3,1,1,1,1,1
2,34,98,3,3,1,2,3,3,1
3,4,99,6,6,1,1,3,3,1
3,5,100,10,10,1,1,2,2,1
3,6,101,1,1,1,1,2,2,1
3,7,102,2,2,1,1,2,2,1
3,8,103,6,6,1,2,3.5,3,1
3,9,104,5,5,1,1,2,2,1
3,10,105,2,2,1,1,3,3,1
3,11,106,3,3,1,1,3,3,1
3,12,107,9,9,1,1,3,3,1
3,13,108,3,3,1,2,4,4,2
3,14,109,2,2,1,1,1,1,1
3,15,110,2,2,1,1,2,2,1
3,16,111,9,9,1,1,3,3,1
3,17,112,2,2,1,1,1,1,1
3,18,113,1,1,1,1,3,3,1
3,19,114,2,2,1,1,4,4,1
3,20,115,4,4,1,1,3,3,1
3,21,116,9,9,1,2,2,2,2
3,22,117,5,5,1,1,3,3,1
3,23,118,5,5,1,1,3,3,1
3,24,119,10,10,1,1,3,3,1
3,25,120,9,9,1,1,1,1,1
3,26,121,6,6,1,1,2,2,1
3,27,122,9,9,1,1,1,1,1
3,28,123,7,7,1,1,2,2,1
3,29,124,5,5,1,1,3,3,1
3,30,125,3,3,1,2,4,4,2
3,31,126,1,1,1,1,2,2,1
3,32,127,6,6,1,1,3,3,1
3,33,128,10,10,1,1,3,3,1
3,34,129,5,5,1,1,3,3,1
4,5,130,3,3,1,2,5,5,1
4,6,131,6,6,1,1,1,1,1
4,7,132,3,3,1,1,3,3,1
4,8,133,7,7,1,1,2,2,1
4,9,134,10,10,1,2,2,2,1
4,10,135,5,5,1,2,5,5,1
4,11,136,9,9,1,1,2,2,1
4,12,137,1,1,1,1,4,4,1
4,13,138,9,9,1,1,3,3,1
4,14,139,6,6,1,2,3,3,1
4,15,140,8,8,1,1,4,4,1
4,16,141,6,6,1,1,3,3,1
4,17,142,2,2,1,1,3,3,1
4,18,143,3,3,1,1,1,1,1
4,19,144,4,4,1,1,3,3,1
4,20,145,1,1,1,2,4,4,1
4,21,146,5,5,1,1,2,2,1
4,22,147,2,2,1,1,2,2,1
4,23,148,7,7,1,1,3,3,1
4,24,149,9,9,1,1,1,1,1
4,25,150,2,2,1,2,4,4,1
4,26,151,8,8,1,2,4,4,2
4,27,152,7,7,1,2,4,4,1
4,28,153,7,7,1,1,1,1,1
4,29,154,8,8,1,1,3,3,1
4,30,155,6,6,1,2,3,3,1
4,31,156,7,7,1,2,4,4,1
4,32,157,2,2,1,1,2,2,1
4,33,158,7,7,1,1,4,4,1
4,34,159,8,8,1,1,3,3,1
5,6,160,8,8,1,2,4,4,1
5,7,161,1,1,1,2,3,3,1
5,8,162,9,9,1,2,5,5,1
5,9,163,7,7,1,1,3,3,1
5,10,164,7,7,1,1,3,3,1
5,11,165,2,2,1,1,4,4,1
5,12,166,6,6,1,1,4,4,1
5,13,167,10,10,1,3,6,6,2
5,14,168,2,2,1,1,2,2,1
5,15,169,3,3,1,1,2,2,1
5,16,170,2,2,1,2,4.5,4,2
5,17,171,10,10,1,1,2,2,1
5,18,172,7,7,1,1,5,5,1
5,19,173,4,4,1,1,4,4,1
5,20,174,9,9,1,1,4,4,1
5,21,175,4,4,1,1,3,3,1
5,22,176,7,7,1,2,5,5,2
5,23,177,3,3,1,1,3,3,1
5,24,178,2,2,1,4,5,5,1
5,25,179,3,3,1,1,1,1,1
5,26,180,6,6,1,1,3,3,1
5,27,181,9,9,1,1,1,1,1
5,28,182,2,2,1,1,4,4,1
5,29,183,9,9,1,2,4,4,1
5,30,184,5,5,1,3,5,5,3
5,31,185,2,2,1,1,2,2,1
5,32,186,8,8,1,2,4,4,1
5,33,187,3,3,1,2,4,4,1
5,34,188,10,10,1,3,4,4,2
6,7,189,8,8,1,1,2,2,1
6,8,190,9,9,1,1,2,2,1
6,9,191,3,3,1,1,1,1,1
6,10,192,5,5,1,2,4,4,1
6,11,193,1,1,1,2,2,2,2
