switch_id,used_rules,usage
34,5161,17.3771
33,2408,8.10774
32,6712,22.5993
31,1439,4.84512
30,4992,16.8081
29,6108,20.5657
28,7461,25.1212
27,3099,10.4343
26,4371,14.7172
25,4065,13.6869
24,4286,14.431
23,2818,9.48822
22,4330,14.5791
21,3037,10.2256
20,3512,11.8249
19,1765,5.94276
18,2469,8.31313
17,4696,15.8114
16,2205,7.42424
15,2342,7.88552
14,4457,15.0067
13,1824,6.14141
12,1839,6.19192
11,4136,13.9259
10,1005,3.38384
9,4717,15.8822
8,3957,13.3232
7,2240,7.54209
6,5100,17.1717
5,2092,7.04377
4,3933,13.2424
3,4218,14.202
2,2716,9.14478
1,4088,13.7643
0,1945,6.54882
