source,destination,link_id,used_rate_c,usage,capacity_c
34,32,159,147.677,0.481365,306.788
34,29,155,236.258,0.768381,307.475
34,26,147,238.526,0.768074,310.551
34,21,135,31.6809,0.100439,315.423
34,16,111,78.3155,0.243471,321.663
33,16,109,321.663,1,321.663
33,12,95,163.793,0.50189,326.353
33,10,85,53.3516,0.151561,352.014
33,2,25,0,0,317.352
32,34,158,292.528,0.953521,306.788
32,30,157,286.757,0.927422,309.198
32,29,153,286.539,0.93191,307.475
32,28,149,58.7306,0.191872,306.092
32,24,141,212.568,0.684009,310.767
32,21,133,221.245,0.701423,315.423
32,6,55,1.3228,0.00428094,308.997
32,0,5,0,0,324.798
31,25,143,301.073,0.966915,311.375
31,23,139,102.705,0.32431,316.689
31,7,63,4.31427,0.0134275,321.301
30,32,156,92.3801,0.298773,309.198
30,29,151,256.976,0.835762,307.475
30,20,131,244.594,0.78084,313.245
30,0,3,0.0220773,6.79724e-05,324.798
29,34,154,218.455,0.710479,307.475
29,32,152,30.0785,0.097824,307.475
29,30,150,158.107,0.514209,307.475
29,26,145,232.948,0.750112,310.551
29,20,129,116.265,0.371162,313.245
28,32,148,306.092,1,306.092
28,22,137,115.139,0.370633,310.654
28,18,123,230.582,0.722379,319.198
28,11,91,105.182,0.338018,311.172
28,9,81,172.833,0.557974,309.752
28,8,73,94.9784,0.304713,311.698
28,6,53,200.975,0.65041,308.997
28,4,41,158.117,0.507158,311.772
28,1,17,178.464,0.57327,311.309
27,17,119,256.782,0.828873,309.797
27,15,103,288.571,0.900911,320.31
27,5,45,58.9043,0.18241,322.923
27,3,33,277.34,0.891919,310.947
26,34,146,190.25,0.612622,310.551
26,29,144,223.696,0.720322,310.551
26,20,127,226.031,0.721578,313.245
26,17,117,171.408,0.553291,309.797
26,16,107,187.775,0.583762,321.663
25,31,142,311.375,1,311.375
25,17,115,309.797,1,309.797
25,14,99,310.34,1,310.34
25,5,43,168.823,0.522797,322.923
25,3,31,0.975081,0.00313584,310.947
24,32,140,310.767,1,310.767
24,6,51,193.674,0.626782,308.997
24,4,39,184.281,0.591077,311.772
24,0,1,217.467,0.669545,324.798
23,31,138,316.689,1,316.689
23,19,125,291.731,0.890621,327.56
23,11,89,256.697,0.824934,311.172
23,9,79,1.1701,0.00377753,309.752
23,7,61,89.0618,0.277192,321.301
22,28,136,184.334,0.593374,310.654
22,18,121,240.613,0.753804,319.198
22,13,97,65.9449,0.20192,326.589
22,11,87,169.982,0.546264,311.172
22,8,71,109.527,0.35139,311.698
21,34,134,278.754,0.883746,315.423
21,32,132,315.423,1,315.423
21,17,113,309.797,1,309.797
21,16,105,321.663,1,321.663
21,6,49,180.776,0.585041,308.997
21,1,15,14.8617,0.0477395,311.309
20,30,130,185.902,0.593471,313.245
20,29,128,194.405,0.620617,313.245
20,26,126,261.123,0.833606,313.245
19,23,124,259.853,0.793299,327.56
19,8,69,110.222,0.35362,311.698
18,28,122,128.977,0.404067,319.198
18,22,120,289.441,0.906774,319.198
18,4,37,133.507,0.42822,311.772
17,27,118,309.797,1,309.797
17,26,116,309.797,1,309.797
17,25,114,309.797,1,309.797
17,21,112,309.797,1,309.797
17,15,101,313.392,0.978401,320.31
17,3,29,310.947,1,310.947
17,2,23,283.444,0.893156,317.352
16,34,110,321.663,1,321.663
16,33,108,261.044,0.811544,321.663
16,26,106,321.663,1,321.663
16,21,104,260.223,0.808993,321.663
16,12,93,119.201,0.365251,326.353
15,27,102,320.31,1,320.31
15,17,100,320.31,1,320.31
15,10,83,352.014,1,352.014
15,2,21,154.545,0.486983,317.352
14,25,98,310.34,1,310.34
14,9,77,304.498,0.983038,309.752
14,7,59,321.301,1,321.301
14,3,27,310.313,0.997959,310.947
14,1,13,148.487,0.476977,311.309
13,22,96,195.82,0.599592,326.589
13,8,67,200.05,0.641807,311.698
12,33,94,252.598,0.774003,326.353
12,16,92,326.353,1,326.353
12,2,19,100.476,0.316607,317.352
11,28,90,283.051,0.909628,311.172
11,23,88,311.172,1,311.172
11,22,86,259.401,0.833624,311.172
11,9,75,241.691,0.780273,309.752
11,8,65,260.006,0.834162,311.698
10,33,84,352.014,1,352.014
10,15,82,323.765,0.919751,352.014
9,28,80,309.752,1,309.752
9,23,78,309.752,1,309.752
9,14,76,280.417,0.905298,309.752
9,11,74,309.752,1,309.752
9,7,57,248.937,0.774778,321.301
9,6,47,206.087,0.666954,308.997
9,1,11,178.013,0.571822,311.309
8,28,72,239.96,0.76985,311.698
8,22,70,219.452,0.704053,311.698
8,19,68,311.698,1,311.698
8,13,66,196.849,0.631537,311.698
8,11,64,256.876,0.824121,311.698
7,31,62,321.301,1,321.301
7,23,60,321.301,1,321.301
7,14,58,178.276,0.554858,321.301
7,9,56,321.301,1,321.301
6,32,54,308.997,1,308.997
6,28,52,308.997,1,308.997
6,24,50,308.997,1,308.997
6,21,48,308.997,1,308.997
6,9,46,198.061,0.64098,308.997
6,4,35,124.277,0.398614,311.772
6,1,9,228.04,0.732521,311.309
5,27,44,322.923,1,322.923
5,25,42,322.923,1,322.923
4,28,40,311.772,1,311.772
4,24,38,311.772,1,311.772
4,18,36,311.772,1,311.772
4,6,34,214.569,0.688226,311.772
3,27,32,310.947,1,310.947
3,25,30,310.947,1,310.947
3,17,28,310.947,1,310.947
3,14,26,310.947,1,310.947
3,1,7,311.309,1,311.309
2,33,24,283.598,0.893639,317.352
2,17,22,317.352,1,317.352
2,15,20,310.938,0.979791,317.352
2,12,18,296.039,0.932844,317.352
1,28,16,311.309,1,311.309
1,21,14,311.309,1,311.309
1,14,12,308.965,0.992471,311.309
1,9,10,311.309,1,311.309
1,6,8,235.893,0.757748,311.309
1,3,6,296.617,0.952808,311.309
0,32,4,324.798,1,324.798
0,30,2,324.798,1,324.798
0,24,0,324.798,1,324.798
