source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
0,1,0,0.888889,2,0.444444,2,2,1
0,4,1,1.33333,3,0.444444,7,2.42857,2
0,5,2,1.33333,3,0.444444,9,2.55556,2
0,7,3,1.44081,4,0.360201,7,2,1
1,2,4,0.444444,1,0.444444,2,1.5,1
4,5,5,0.888889,2,0.444444,2,1.5,1
4,6,6,0.888889,2,0.444444,3,1.66667,1
3,4,7,0.444444,1,0.444444,1,1,1
3,9,8,0.444444,1,0.444444,1,1,1
0,10,9,0.367945,1,0.367945,3,1.66667,1
10,5,10,1.33333,3,0.444444,5,1.8,1
10,6,11,0.888889,2,0.444444,2,1.5,1
0,6,12,0.406195,1,0.406195,1,1,1
6,8,13,1.74887,4,0.437217,4,1.75,1
2,9,14,2.19114,5,0.438228,4,1.75,1
1,9,15,0.888889,2,0.444444,4,2,1
3,8,16,0.444444,1,0.444444,1,1,1
7,9,17,1.30938,3,0.43646,4,2,1
2,3,18,0.444444,1,0.444444,4,2,2
2,6,19,1.30443,3,0.434808,7,2.42857,2
10,8,20,2.06223,5,0.412446,7,2.28571,1
6,7,21,1.33333,3,0.444444,3,1.66667,1
