source,destination,link_id,used_rate_c,usage,capacity_c
10,8,76,0.862348,1,0.862348
10,5,74,0.813126,0.957575,0.849151
10,2,64,0.471755,0.56267,0.838422
10,3,50,0.814428,0.960681,0.847761
10,7,48,0.8,0.950133,0.841987
10,6,46,0.841987,1,0.841987
10,1,45,0.766667,0.904343,0.847761
10,0,43,0.00591017,0.00704225,0.839243
9,5,69,0.466667,0.549568,0.849151
9,2,61,0,0,0.838422
9,1,59,0.0666667,0.0786385,0.847761
9,0,57,0,0,0.839243
9,6,55,0,0,0.841987
9,3,41,0,0,0.847761
9,7,39,0.30591,0.363319,0.841987
9,8,36,0.733333,0.850391,0.862348
8,10,77,0.0333333,0.0386541,0.862348
8,6,71,0.2,0.237533,0.841987
8,9,37,0.633333,0.734429,0.862348
8,4,35,0.466667,0.551316,0.84646
8,2,29,0,0,0.838422
8,3,21,0.266667,0.314554,0.847761
8,0,7,0,0,0.839243
7,0,73,0,0,0.839243
7,10,49,0,0,0.841987
7,9,38,0.841987,1,0.841987
7,4,33,0.466667,0.551316,0.84646
7,2,27,0,0,0.838422
7,5,23,0.6,0.706588,0.849151
7,3,19,0.433333,0.51115,0.847761
7,1,17,0.414428,0.48885,0.847761
7,6,1,0.733333,0.870955,0.841987
6,4,81,0.666667,0.787594,0.84646
6,8,70,0.841987,1,0.841987
6,9,54,0.833333,0.989722,0.841987
6,3,52,0.666667,0.786385,0.847761
6,10,47,0.133333,0.158356,0.841987
6,0,5,0,0,0.839243
6,7,0,0.733333,0.870955,0.841987
5,3,83,0.0666667,0.0786385,0.847761
5,10,75,0,0,0.849151
5,9,68,0.833333,0.981372,0.849151
5,4,31,0.0797929,0.0942666,0.84646
5,2,25,0,0,0.838422
5,7,22,0.0333333,0.0392549,0.849151
5,1,15,0,0,0.847761
4,6,80,0.8,0.945113,0.84646
4,3,79,0.533333,0.629108,0.847761
4,2,67,0,0,0.838422
4,8,34,0.84646,1,0.84646
4,7,32,0.566667,0.669455,0.84646
4,5,30,0.666667,0.787594,0.84646
4,1,13,0.2,0.235915,0.847761
3,5,82,0.666667,0.786385,0.847761
3,4,78,0.533333,0.629108,0.847761
3,6,53,0.733333,0.865023,0.847761
3,10,51,0,0,0.847761
3,9,40,0.833333,0.982981,0.847761
3,8,20,0.847761,1,0.847761
3,7,18,0.5,0.589789,0.847761
3,1,11,0.2,0.235915,0.847761
2,4,66,0.8,0.954174,0.838422
2,10,65,0.347897,0.414943,0.838422
2,9,60,0.838422,1,0.838422
2,8,28,0.838422,1,0.838422
2,7,26,0.8,0.954174,0.838422
2,5,24,0.833333,0.993931,0.838422
2,1,9,0.733333,0.865023,0.847761
2,0,3,0,0,0.839243
1,0,63,0,0,0.839243
1,9,58,0.847761,1,0.847761
1,10,44,0.0666667,0.0786385,0.847761
1,7,16,0.472577,0.557441,0.847761
1,5,14,0.7,0.825704,0.847761
1,4,12,0.6,0.707746,0.847761
1,3,10,0.6,0.707746,0.847761
1,2,8,0.4,0.471831,0.847761
0,7,72,0.839243,1,0.839243
0,1,62,0.839243,1,0.839243
0,9,56,0.839243,1,0.839243
0,10,42,0.839243,1,0.839243
0,8,6,0.839243,1,0.839243
0,6,4,0.839243,1,0.839243
0,2,2,0.839243,1,0.839243
