source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
0,1,0,0.916167,2,0.458083,2,1.5,1
0,4,1,1.38462,3,0.461538,6,2.33333,2
0,5,2,1.34615,3,0.448718,12,2.75,2
0,7,3,1.51773,4,0.379433,12,2.58333,1
1,2,4,0.461538,1,0.461538,2,1.5,1
4,5,5,0.923077,2,0.461538,3,1.66667,1
4,6,6,0.923077,2,0.461538,2,1.5,1
3,4,7,0.461538,1,0.461538,2,1.5,1
3,9,8,0.461538,1,0.461538,4,2,1
0,10,9,0.300782,1,0.300782,4,1.75,1
10,5,10,1.38462,3,0.461538,5,1.8,1
10,6,11,0.852235,2,0.426118,1,1,1
0,6,12,0.377705,1,0.377705,2,1.5,1
6,8,13,1.84615,4,0.461538,4,1.75,1
2,9,14,2.1635,5,0.432699,6,2,1
1,9,15,0.923077,2,0.461538,4,2,1
3,8,16,0.461538,1,0.461538,2,1.5,1
7,9,17,1.31728,3,0.439094,5,1.8,1
2,3,18,0.461538,1,0.461538,4,2,2
2,6,19,1.38462,3,0.461538,6,2.5,2
10,8,20,1.9446,5,0.38892,8,2.625,1
6,7,21,1.38462,3,0.461538,5,1.8,1
