source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
0,1,0,0.960784,2,0.480392,5,2.2,1,4
0,4,1,1.44118,3,0.480392,13,2.61538,2,10
0,5,2,1.44118,3,0.480392,16,2.875,2,8
0,7,3,1.92157,4,0.480392,14,2.5,1,11
1,2,4,0.480392,1,0.480392,3,1.66667,1,2
4,5,5,0.960784,2,0.480392,4,1.75,1,3
4,6,6,0.960784,2,0.480392,3,1.66667,1,3
3,4,7,0.480392,1,0.480392,2,1.5,1,2
3,9,8,0.480392,1,0.480392,7,2,1,5
0,10,9,0.480392,1,0.480392,3,1.66667,1,3
10,5,10,1.44118,3,0.480392,8,2.25,1,6
10,6,11,0.960784,2,0.480392,6,2.33333,1,4
0,6,12,0.480392,1,0.480392,3,1.66667,1,3
6,8,13,1.92157,4,0.480392,5,2,1,4
2,9,14,2.40196,5,0.480392,16,2.6875,1,10
1,9,15,0.960784,2,0.480392,6,2.16667,1,6
3,8,16,0.480392,1,0.480392,3,2,1,2
7,9,17,1.44118,3,0.480392,8,2.25,1,7
2,3,18,0.480392,1,0.480392,7,2.28571,2,6
2,6,19,1.44118,3,0.480392,18,2.88889,2,12
10,8,20,2.40196,5,0.480392,13,2.69231,1,7
6,7,21,1.44118,3,0.480392,6,2.16667,1,4
