source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
0,1,0,0.909091,2,0.454545,4,2,1
0,4,1,1.36364,3,0.454545,7,2.28571,2
0,5,2,1.29653,3,0.432178,11,2.63636,2
0,7,3,1.48051,4,0.370127,7,2.14286,1
1,2,4,0.454545,1,0.454545,3,1.66667,1
4,5,5,0.909091,2,0.454545,4,1.75,1
4,6,6,0.909091,2,0.454545,3,1.66667,1
3,4,7,0.454545,1,0.454545,1,1,1
3,9,8,0.454545,1,0.454545,3,1.66667,1
0,10,9,0.387442,1,0.387442,3,1.66667,1
10,5,10,1.36364,3,0.454545,5,1.8,1
10,6,11,0.909091,2,0.454545,2,1.5,1
0,6,12,0.341987,1,0.341987,3,1.66667,1
6,8,13,1.75685,4,0.439213,4,1.75,1
2,9,14,2.12188,5,0.424376,9,2.22222,1
1,9,15,0.909091,2,0.454545,4,1.75,1
3,8,16,0.454545,1,0.454545,1,1,1
7,9,17,1.34646,3,0.44882,5,2,1
2,3,18,0.454545,1,0.454545,4,2,2
2,6,19,1.30231,3,0.434102,9,2.55556,2
10,8,20,1.91003,5,0.382005,7,2.42857,1
6,7,21,1.36364,3,0.454545,5,2,1
