source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
6,3,0,9.31961,19,0.490506,1,1,1,1
5,0,1,24.0348,49,0.490506,3,1.66667,1,2
6,1,2,1.96202,4,0.490506,1,1,1,1
4,9,3,40.2215,82,0.490506,1,1,1,1
10,8,4,48.0696,98,0.490506,8,2.75,2,5
7,10,5,30.4114,62,0.490506,5,2.6,2,2
5,8,6,17.6582,36,0.490506,1,1,1,1
8,2,7,10.7911,22,0.490506,2,1.5,1,1
3,5,8,1.96202,4,0.490506,1,1,1,1
6,5,9,2.45253,5,0.490506,1,1,1,1
7,3,10,3.43354,7,0.490506,1,1,1,1
8,4,11,18.6392,38,0.490506,2,1.5,1,2
10,6,12,23.5443,48,0.490506,3,2.33333,2,2
8,3,13,2.45253,5,0.490506,1,1,1,1
7,9,14,45.6171,93,0.490506,5,1.8,1,4
10,3,15,16.1867,33,0.490506,2,2,2,2
0,6,16,7.8481,16,0.490506,1,1,1,1
8,1,17,6.86708,14,0.490506,1,1,1,1
5,2,18,14.7152,30,0.490506,2,1.5,1,2
7,2,19,12.7532,26,0.490506,3,1.66667,1,1
8,5,20,23.5443,48,0.490506,4,1.75,1,2
9,0,21,48.0696,98,0.490506,4,1.75,1,1
1,9,22,35.8069,73,0.490506,3,1.66667,1,2
3,1,23,1.96202,4,0.490506,1,1,1,1
2,6,24,6.37658,13,0.490506,1,1,1,1
7,5,25,24.5253,50,0.490506,3,1.66667,1,2
8,9,26,38.75,79,0.490506,3,1.66667,1,1
6,7,27,3.92405,8,0.490506,1,1,1,1
5,6,28,3.43354,7,0.490506,1,1,1,1
9,3,29,28.4493,58,0.490506,5,1.8,1,1
3,10,30,14.2247,29,0.490506,3,2.33333,2,2
9,6,31,31.8829,65,0.490506,2,1.5,1,1
3,4,32,2.94304,6,0.490506,1,1,1,1
2,0,33,6.37658,13,0.490506,1,1,1,1
5,10,34,30.9019,63,0.490506,7,2.71429,2,6
2,9,35,26.9778,55,0.490506,1,1,1,1
0,7,36,15.6962,32,0.490506,1,1,1,1
8,10,37,27.4683,56,0.490506,6,2.66667,2,4
7,0,38,30.9019,63,0.490506,3,1.66667,1,3
9,8,39,53.4652,109,0.490506,3,1.66667,1,3
0,2,40,22.0728,45,0.490506,2,1.5,1,2
2,7,41,6.37658,13,0.490506,1,1,1,1
4,2,42,7.8481,16,0.490506,1,1,1,1
3,9,43,17.1677,35,0.490506,2,1.5,1,1
9,10,44,11.2816,23,0.490506,1,1,1,1
8,6,45,2.45253,5,0.490506,1,1,1,1
5,3,46,2.45253,5,0.490506,1,1,1,1
3,8,47,2.45253,5,0.490506,1,1,1,1
6,0,48,2.45253,5,0.490506,1,1,1,1
10,2,49,27.4683,56,0.490506,2,1.5,1,2
2,10,50,16.1867,33,0.490506,1,1,1,1
10,4,51,21.5823,44,0.490506,3,2.33333,2,2
1,0,52,4.90506,10,0.490506,1,1,1,1
8,7,53,4.90506,10,0.490506,1,1,1,1
0,10,54,31.8829,65,0.490506,4,2.5,2,2
6,9,55,14.2247,29,0.490506,1,1,1,1
5,7,56,5.88607,12,0.490506,1,1,1,1
4,10,57,26.4873,54,0.490506,3,2.33333,2,3
3,7,58,3.92405,8,0.490506,1,1,1,1
0,3,59,6.86708,14,0.490506,1,1,1,1
1,3,60,37.769,77,0.490506,5,1.8,1,5
4,8,61,10.7911,22,0.490506,1,1,1,1
1,5,62,5.39557,11,0.490506,1,1,1,1
2,5,63,4.90506,10,0.490506,1,1,1,1
4,6,64,15.6962,32,0.490506,1,1,1,1
5,4,65,5.88607,12,0.490506,1,1,1,1
4,3,66,19.6202,40,0.490506,1,1,1,1
2,3,67,3.43354,7,0.490506,1,1,1,1
0,5,68,8.82911,18,0.490506,1,1,1,1
0,9,69,48.5601,99,0.490506,8,2,1,4
9,4,70,28.9399,59,0.490506,3,1.66667,1,2
9,1,71,45.1266,92,0.490506,2,1.5,1,2
4,7,72,11.7721,24,0.490506,1,1,1,1
