source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
6,3,0,8.84689,19,0.465626,1,1,1,1
5,0,1,22.8157,49,0.465626,4,1.75,1,4
6,1,2,1.8625,4,0.465626,1,1,1,1
4,9,3,38.1813,82,0.465626,12,2.16667,1,11
10,8,4,45.6314,98,0.465626,16,3,2,13
7,10,5,28.8688,62,0.465626,14,3,2,12
5,8,6,16.7625,36,0.465626,3,1.66667,1,3
8,2,7,10.2438,22,0.465626,4,1.75,1,3
3,5,8,1.8625,4,0.465626,1,1,1,1
6,5,9,2.32813,5,0.465626,1,1,1,1
7,3,10,3.25938,7,0.465626,1,1,1,1
8,4,11,17.6938,38,0.465626,3,1.66667,1,3
10,6,12,22.35,48,0.465626,13,3.07692,2,12
8,3,13,2.32813,5,0.465626,1,1,1,1
7,9,14,43.3032,93,0.465626,16,2.375,1,12
10,3,15,15.3657,33,0.465626,15,3.26667,2,12
0,6,16,7.45002,16,0.465626,1,1,1,1
8,1,17,6.51876,14,0.465626,1,1,1,1
5,2,18,13.9688,30,0.465626,5,1.8,1,5
7,2,19,12.1063,26,0.465626,4,1.75,1,4
8,5,20,22.35,48,0.465626,4,1.75,1,4
9,0,21,45.6314,98,0.465626,19,2.47368,1,18
1,9,22,33.9907,73,0.465626,11,2.09091,1,11
3,1,23,1.8625,4,0.465626,1,1,1,1
2,6,24,6.05314,13,0.465626,2,1.5,1,2
7,5,25,23.2813,50,0.465626,5,1.8,1,5
8,9,26,36.7845,79,0.465626,14,2.28571,1,13
6,7,27,3.72501,8,0.465626,1,1,1,1
5,6,28,3.25938,7,0.465626,1,1,1,1
9,3,29,27.0063,58,0.465626,14,2.28571,1,13
3,10,30,13.5032,29,0.465626,12,2.91667,2,10
9,6,31,30.2657,65,0.465626,9,1.88889,1,9
3,4,32,2.79376,6,0.465626,1,1,1,1
2,0,33,6.05314,13,0.465626,4,1.75,1,4
5,10,34,29.3344,63,0.465626,19,3.15789,2,16
2,9,35,25.6094,55,0.465626,13,2.23077,1,12
0,7,36,14.9,32,0.465626,3,1.66667,1,3
8,10,37,26.0751,56,0.465626,19,3.21053,2,16
7,0,38,29.3344,63,0.465626,4,1.75,1,4
9,8,39,50.7532,109,0.465626,14,2.28571,1,13
0,2,40,20.9532,45,0.465626,5,1.8,1,5
2,7,41,6.05314,13,0.465626,4,1.75,1,4
4,2,42,7.45002,16,0.465626,4,1.75,1,3
3,9,43,16.2969,35,0.465626,10,2,1,10
9,10,44,10.7094,23,0.465626,19,3.31579,1,14
8,6,45,2.32813,5,0.465626,1,1,1,1
5,3,46,2.32813,5,0.465626,1,1,1,1
3,8,47,2.32813,5,0.465626,1,1,1,1
6,0,48,2.32813,5,0.465626,1,1,1,1
10,2,49,26.0751,56,0.465626,16,3.1875,1,11
2,10,50,15.3657,33,0.465626,13,3.07692,1,10
10,4,51,20.4875,44,0.465626,11,2.90909,2,10
1,0,52,4.65626,10,0.465626,1,1,1,1
8,7,53,4.65626,10,0.465626,1,1,1,1
0,10,54,30.2657,65,0.465626,15,3,2,14
6,9,55,13.5032,29,0.465626,9,1.88889,1,9
5,7,56,5.58751,12,0.465626,1,1,1,1
4,10,57,25.1438,54,0.465626,14,2.92857,2,12
3,7,58,3.72501,8,0.465626,1,1,1,1
0,3,59,6.51876,14,0.465626,1,1,1,1
1,3,60,35.8532,77,0.465626,6,1.83333,1,6
4,8,61,10.2438,22,0.465626,2,1.5,1,1
1,5,62,5.12189,11,0.465626,1,1,1,1
2,5,63,4.65626,10,0.465626,4,1.75,1,3
4,6,64,14.9,32,0.465626,1,1,1,1
5,4,65,5.58751,12,0.465626,1,1,1,1
4,3,66,18.625,40,0.465626,3,1.66667,1,3
2,3,67,3.25938,7,0.465626,1,1,1,1
0,5,68,8.38127,18,0.465626,1,1,1,1
0,9,69,46.097,99,0.465626,11,2.09091,1,10
9,4,70,27.4719,59,0.465626,10,2,1,10
9,1,71,42.8376,92,0.465626,9,1.88889,1,9
4,7,72,11.175,24,0.465626,2,1.5,1,2
10,1,73,36.7845,79,0.465626,14,2.92857,2,13
8,0,74,22.35,48,0.465626,4,1.75,1,4
3,6,75,1.8625,4,0.465626,1,1,1,1
0,4,76,9.31252,20,0.465626,1,1,1,1
7,4,77,12.1063,26,0.465626,1,1,1,1
7,6,78,3.72501,8,0.465626,1,1,1,1
5,9,79,46.5626,100,0.465626,11,2.18182,1,10
2,4,80,4.65626,10,0.465626,1,1,1,1
10,5,81,32.1282,69,0.465626,16,3.1875,2,13
5,1,82,8.38127,18,0.465626,1,1,1,1
6,2,83,1.8625,4,0.465626,1,1,1,1
3,0,84,2.79376,6,0.465626,1,1,1,1
3,2,85,2.79376,6,0.465626,2,1.5,1,2
2,8,86,8.84689,19,0.465626,5,1.8,1,4
6,4,87,5.58751,12,0.465626,1,1,1,1
7,8,88,5.12189,11,0.465626,1,1,1,1
10,9,89,17.6938,38,0.465626,11,2.81818,1,10
9,5,90,42.8376,92,0.465626,14,2.28571,1,13
0,8,91,13.0375,28,0.465626,3,1.66667,1,3
1,8,92,6.51876,14,0.465626,1,1,1,1
4,1,93,5.58751,12,0.465626,1,1,1,1
1,6,94,9.77815,21,0.465626,1,1,1,1
9,7,95,43.3032,93,0.465626,11,2.09091,1,9
0,1,96,9.31252,20,0.465626,1,1,1,1
10,0,97,38.1813,82,0.465626,19,3.21053,2,15
9,2,98,31.1969,67,0.465626,17,2.41176,1,12
4,0,99,6.98439,15,0.465626,1,1,1,1
1,10,100,28.4032,61,0.465626,11,2.90909,2,10
1,4,101,4.65626,10,0.465626,1,1,1,1
7,1,102,5.58751,12,0.465626,1,1,1,1
6,10,103,10.7094,23,0.465626,10,2.8,2,10
2,1,104,4.65626,10,0.465626,4,1.75,1,4
1,2,105,4.65626,10,0.465626,1,1,1,1
6,8,106,2.32813,5,0.465626,1,1,1,1
10,7,107,39.5782,85,0.465626,15,3,2,13
4,5,108,5.12189,11,0.465626,1,1,1,1
1,7,109,5.58751,12,0.465626,1,1,1,1
