source,destination,demand_id,allowed_rate_c_,demand_rate,lambda,number_of_paths,average_length,shortest_path_length
6,3,0,7.21631,19,0.379806,1,1,1
5,0,1,18.6105,49,0.379806,2,1.5,1
6,1,2,1.51922,4,0.379806,1,1,1
4,9,3,31.1441,82,0.379806,1,1,1
10,8,4,37.221,98,0.379806,5,2.6,2
7,10,5,23.548,62,0.379806,5,2.6,2
5,8,6,13.673,36,0.379806,1,1,1
8,2,7,8.35573,22,0.379806,3,1.66667,1
3,5,8,1.51922,4,0.379806,1,1,1
6,5,9,1.89903,5,0.379806,1,1,1
7,3,10,2.65864,7,0.379806,1,1,1
8,4,11,14.4326,38,0.379806,2,1.5,1
10,6,12,18.2307,48,0.379806,3,2.33333,2
8,3,13,1.89903,5,0.379806,1,1,1
7,9,14,35.3219,93,0.379806,5,1.8,1
10,3,15,12.5336,33,0.379806,3,2.33333,2
0,6,16,6.07689,16,0.379806,1,1,1
8,1,17,5.31728,14,0.379806,1,1,1
5,2,18,11.3942,30,0.379806,3,1.66667,1
7,2,19,9.87495,26,0.379806,3,1.66667,1
8,5,20,18.2307,48,0.379806,3,1.66667,1
9,0,21,37.221,98,0.379806,2,1.5,1
1,9,22,27.7258,73,0.379806,2,1.5,1
3,1,23,1.51922,4,0.379806,1,1,1
2,6,24,4.93747,13,0.379806,1,1,1
7,5,25,18.9903,50,0.379806,2,1.5,1
8,9,26,30.0047,79,0.379806,2,1.5,1
6,7,27,3.03845,8,0.379806,1,1,1
5,6,28,2.65864,7,0.379806,1,1,1
9,3,29,22.0287,58,0.379806,1,1,1
3,10,30,11.0144,29,0.379806,2,2,2
9,6,31,24.6874,65,0.379806,1,1,1
3,4,32,2.27883,6,0.379806,1,1,1
2,0,33,4.93747,13,0.379806,4,1.75,1
5,10,34,23.9278,63,0.379806,5,2.6,2
2,9,35,20.8893,55,0.379806,1,1,1
0,7,36,12.1538,32,0.379806,1,1,1
8,10,37,21.2691,56,0.379806,3,2.33333,2
7,0,38,23.9278,63,0.379806,3,1.66667,1
9,8,39,41.3988,109,0.379806,5,1.8,1
0,2,40,17.0913,45,0.379806,1,1,1
2,7,41,4.93747,13,0.379806,1,1,1
4,2,42,6.07689,16,0.379806,2,1.5,1
3,9,43,13.2932,35,0.379806,2,1.5,1
9,10,44,8.73553,23,0.379806,1,1,1
8,6,45,1.89903,5,0.379806,1,1,1
5,3,46,1.89903,5,0.379806,1,1,1
3,8,47,1.89903,5,0.379806,1,1,1
6,0,48,1.89903,5,0.379806,1,1,1
10,2,49,21.2691,56,0.379806,2,1.5,1
2,10,50,12.5336,33,0.379806,1,1,1
10,4,51,16.7115,44,0.379806,2,2,2
1,0,52,3.79806,10,0.379806,1,1,1
8,7,53,3.79806,10,0.379806,1,1,1
0,10,54,24.6874,65,0.379806,4,2.5,2
6,9,55,11.0144,29,0.379806,2,1.5,1
5,7,56,4.55767,12,0.379806,1,1,1
4,10,57,20.5095,54,0.379806,3,2.33333,2
3,7,58,3.03845,8,0.379806,1,1,1
0,3,59,5.31728,14,0.379806,1,1,1
1,3,60,29.245,77,0.379806,5,1.8,1
4,8,61,8.35573,22,0.379806,1,1,1
1,5,62,4.17786,11,0.379806,1,1,1
2,5,63,3.79806,10,0.379806,1,1,1
4,6,64,12.1538,32,0.379806,1,1,1
5,4,65,4.55767,12,0.379806,1,1,1
4,3,66,15.1922,40,0.379806,1,1,1
2,3,67,2.65864,7,0.379806,1,1,1
0,5,68,6.8365,18,0.379806,1,1,1
0,9,69,37.6008,99,0.379806,4,1.75,1
9,4,70,22.4085,59,0.379806,2,1.5,1
9,1,71,34.9421,92,0.379806,1,1,1
4,7,72,9.11534,24,0.379806,1,1,1
10,1,73,30.0047,79,0.379806,5,2.6,2
8,0,74,18.2307,48,0.379806,3,1.66667,1
3,6,75,1.51922,4,0.379806,1,1,1
0,4,76,7.59611,20,0.379806,1,1,1
7,4,77,9.87495,26,0.379806,1,1,1
7,6,78,3.03845,8,0.379806,1,1,1
5,9,79,37.9806,100,0.379806,4,1.75,1
2,4,80,3.79806,10,0.379806,1,1,1
10,5,81,26.2066,69,0.379806,3,2.33333,2
5,1,82,6.8365,18,0.379806,1,1,1
6,2,83,1.51922,4,0.379806,1,1,1
3,0,84,2.27883,6,0.379806,1,1,1
3,2,85,2.27883,6,0.379806,1,1,1
2,8,86,7.21631,19,0.379806,4,1.75,1
6,4,87,4.55767,12,0.379806,1,1,1
7,8,88,4.17786,11,0.379806,1,1,1
10,9,89,14.4326,38,0.379806,2,1.5,1
9,5,90,34.9421,92,0.379806,5,1.8,1
0,8,91,10.6346,28,0.379806,1,1,1
1,8,92,5.31728,14,0.379806,1,1,1
4,1,93,4.55767,12,0.379806,1,1,1
1,6,94,7.97592,21,0.379806,1,1,1
9,7,95,35.3219,93,0.379806,4,1.75,1
0,1,96,7.59611,20,0.379806,1,1,1
10,0,97,31.1441,82,0.379806,5,2.6,2
9,2,98,25.447,67,0.379806,1,1,1
4,0,99,5.69709,15,0.379806,1,1,1
1,10,100,23.1681,61,0.379806,3,2.33333,2
1,4,101,3.79806,10,0.379806,1,1,1
7,1,102,4.55767,12,0.379806,1,1,1
6,10,103,8.73553,23,0.379806,3,2.33333,2
2,1,104,3.79806,10,0.379806,4,1.75,1
1,2,105,3.79806,10,0.379806,2,1.5,1
6,8,106,1.89903,5,0.379806,1,1,1
10,7,107,27.058,85,0.318329,9,2.77778,2
4,5,108,4.17786,11,0.379806,1,1,1
1,7,109,4.55767,12,0.379806,1,1,1
