@pair(source-destination-demand)
6,3,19.0
5,0,49.0
6,1,4.0
4,9,82.0
10,8,98.0
7,10,62.0
5,8,36.0
8,2,22.0
3,5,4.0
6,5,5.0
7,3,7.0
8,4,38.0
10,6,48.0
8,3,5.0
7,9,93.0
10,3,33.0
0,6,16.0
8,1,14.0
5,2,30.0
7,2,26.0
8,5,48.0
9,0,98.0
1,9,73.0
3,1,4.0
2,6,13.0
7,5,50.0
8,9,79.0
6,7,8.0
5,6,7.0
9,3,58.0
3,10,29.0
9,6,65.0
3,4,6.0
2,0,13.0
5,10,63.0
2,9,55.0
0,7,32.0
8,10,56.0
7,0,63.0
9,8,109.0
0,2,45.0
2,7,13.0
4,2,16.0
3,9,35.0
9,10,23.0
8,6,5.0
5,3,5.0
3,8,5.0
6,0,5.0
10,2,56.0
2,10,33.0
10,4,44.0
1,0,10.0
8,7,10.0
0,10,65.0
6,9,29.0
5,7,12.0
4,10,54.0
3,7,8.0
0,3,14.0
1,3,77.0
4,8,22.0
1,5,11.0
2,5,10.0
4,6,32.0
5,4,12.0
4,3,40.0
2,3,7.0
0,5,18.0
0,9,99.0
9,4,59.0
9,1,92.0
4,7,24.0
10,1,79.0
8,0,48.0
3,6,4.0
0,4,20.0
7,4,26.0
7,6,8.0
5,9,100.0
2,4,10.0
10,5,69.0
5,1,18.0
6,2,4.0
3,0,6.0
3,2,6.0
2,8,19.0
6,4,12.0
7,8,11.0
10,9,38.0
9,5,92.0
0,8,28.0
1,8,14.0
4,1,12.0
1,6,21.0
9,7,93.0
0,1,20.0
10,0,82.0
9,2,67.0
4,0,15.0
1,10,61.0
1,4,10.0
7,1,12.0
6,10,23.0
2,1,10.0
1,2,10.0
6,8,5.0
10,7,85.0
4,5,11.0
1,7,12.0
