source,destination,link_id,used_rate_c,usage,capacity_c
10,2,42,97.3256,1,97.3256
10,9,40,86.3987,1,86.3987
9,8,93,50.4934,0.447925,112.727
9,7,91,42.5006,0.384472,110.543
9,5,81,47.7144,0.439306,108.613
9,4,77,45.9491,0.417574,110.038
9,3,71,43.6188,0.418173,104.308
9,1,57,47.4801,0.440731,107.73
9,0,55,41.675,0.369698,112.727
9,10,41,86.3987,1,86.3987
9,6,37,45.8853,0.445385,103.024
9,2,17,47.4614,0.487656,97.3256
8,9,92,42.6694,0.378519,112.727
8,6,87,15.8242,0.153597,103.024
8,5,83,16.8862,0.155471,108.613
8,0,45,18.0194,0.15985,112.727
8,7,39,7.64005,0.069114,110.543
8,4,29,16.3158,0.148274,110.038
8,3,23,16.5447,0.158613,104.308
8,2,19,22.0496,0.226555,97.3256
8,1,7,13.5577,0.125848,107.73
7,9,90,42.5494,0.384914,110.543
7,6,89,17.2164,0.16711,103.024
7,5,85,18.6723,0.171916,108.613
7,3,73,18.222,0.174694,104.308
7,2,63,23.0815,0.237158,97.3256
7,8,38,16.0081,0.144814,110.543
7,4,31,14.9048,0.135452,110.038
7,1,9,16.4734,0.152913,107.73
7,0,1,19.6217,0.174064,112.727
6,7,88,6.70193,0.0650521,103.024
6,8,86,11.0923,0.107667,103.024
6,2,65,15.9668,0.164056,97.3256
6,0,47,10.3906,0.0921748,112.727
6,9,36,38.204,0.370826,103.024
6,5,35,8.22168,0.0756969,108.613
6,4,33,6.55933,0.0596096,110.038
6,3,25,12.3269,0.118178,104.308
6,1,11,6.27039,0.0582044,107.73
5,7,84,13.3288,0.122718,108.613
5,8,82,17.5128,0.16124,108.613
5,9,80,43.0484,0.396347,108.613
5,4,79,12.0755,0.109739,110.038
5,1,59,15.0474,0.139677,107.73
5,6,34,15.3364,0.141202,108.613
5,3,27,17.3965,0.16678,104.308
5,2,21,22.5674,0.231875,97.3256
5,0,3,18.2033,0.161481,112.727
4,5,78,13.0324,0.118435,110.038
4,9,76,41.5925,0.377982,110.038
4,3,75,19.9519,0.191279,104.308
4,2,67,22.74,0.233649,97.3256
4,6,32,17.9856,0.163449,110.038
4,7,30,13.3663,0.12147,110.038
4,8,28,16.9087,0.153662,110.038
4,1,15,13.0699,0.12132,107.73
4,0,5,14.6797,0.130223,112.727
3,4,74,5.59119,0.0536027,104.308
3,7,72,6.58185,0.0631,104.308
3,9,70,42.4143,0.406625,104.308
3,2,69,19.7005,0.202419,97.3256
3,0,49,8.23669,0.0730674,112.727
3,5,26,9.23485,0.0885343,104.308
3,6,24,5.54992,0.0532069,104.308
3,8,22,11.7565,0.112709,104.308
3,1,13,6.04524,0.0561145,107.73
2,3,68,19.4566,0.199913,97.3256
2,4,66,18.3459,0.1885,97.3256
2,6,64,20.9576,0.215335,97.3256
2,7,62,7.28732,0.0748756,97.3256
2,1,61,21.8957,0.203245,107.73
2,0,51,3.36597,0.0298595,112.727
2,10,43,97.3256,1,97.3256
2,5,20,21.2616,0.218458,97.3256
2,8,18,22.755,0.233803,97.3256
2,9,16,36.8731,0.378864,97.3256
1,2,60,19.4804,0.180825,107.73
1,5,58,13.9142,0.129157,107.73
1,9,56,33.4588,0.310578,107.73
1,0,53,13.7416,0.121901,112.727
1,4,14,10.0041,0.0928624,107.73
1,3,12,20.3347,0.188755,107.73
1,6,10,17.9519,0.166637,107.73
1,7,8,9.58383,0.0889612,107.73
1,8,6,15.8542,0.147166,107.73
0,9,54,43.3224,0.384311,112.727
0,1,52,13.19,0.117008,112.727
0,2,50,22.9877,0.203923,112.727
0,3,48,17.2201,0.152759,112.727
0,6,46,15.7041,0.139311,112.727
0,8,44,16.8674,0.14963,112.727
0,4,4,12.143,0.10772,112.727
0,5,2,13.5277,0.120004,112.727
0,7,0,15.1112,0.134051,112.727
