source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
0,1,0,0,55916,0,0,-nan,1,0
0,6,1,0,19869,0,0,-nan,1,0
0,7,2,0,19601,0,0,-nan,1,0
0,8,3,0,18493,0,0,-nan,1,0
6,0,4,0,15109,0,0,-nan,1,0
3,0,5,0,14325,0,0,-nan,1,0
9,0,6,0,14242,0,0,-nan,1,0
2,0,7,0,12719,0,0,-nan,1,0
8,0,8,0,12468,0,0,-nan,1,0
7,0,9,0,9969,0,0,-nan,1,0
7,6,10,0,9583,0,0,-nan,1,0
0,4,11,0,34354,0,0,-nan,1,0
7,9,12,0,8862,0,0,-nan,1,0
5,4,13,0,7224,0,0,-nan,1,0
5,6,14,0,5551,0,0,-nan,1,0
4,1,15,0,4777,0,0,-nan,1,0
1,2,16,0,4504,0,0,-nan,1,0
1,4,17,0,4333,0,0,-nan,1,0
1,3,18,0,3998,0,0,-nan,1,0
3,1,19,0,3777,0,0,-nan,1,0
5,1,20,0,3669,0,0,-nan,1,0
6,1,21,0,3489,0,0,-nan,1,0
0,3,22,0,29648,0,0,-nan,1,0
1,6,23,0,3246,0,0,-nan,1,0
6,7,24,0,3210,0,0,-nan,1,0
9,8,25,0,3114,0,0,-nan,1,0
1,9,26,0,3000,0,0,-nan,1,0
4,2,27,0,2941,0,0,-nan,1,0
1,5,28,0,2836,0,0,-nan,1,0
4,5,29,0,2802,0,0,-nan,1,0
8,1,30,0,2792,0,0,-nan,1,0
1,8,31,0,2624,0,0,-nan,1,0
2,1,32,0,2555,0,0,-nan,1,0
4,0,33,0,28809,0,0,-nan,1,0
2,3,34,0,2338,0,0,-nan,1,0
1,7,35,0,2157,0,0,-nan,1,0
5,9,36,0,1990,0,0,-nan,1,0
7,4,37,0,1955,0,0,-nan,1,0
6,4,38,0,1938,0,0,-nan,1,0
4,3,39,0,1913,0,0,-nan,1,0
6,3,40,0,1888,0,0,-nan,1,0
5,3,41,0,1849,0,0,-nan,1,0
4,6,42,0,1844,0,0,-nan,1,0
8,3,43,0,1820,0,0,-nan,1,0
1,0,44,0,26364,0,0,-nan,1,0
9,1,45,0,1801,0,0,-nan,1,0
6,5,46,0,1786,0,0,-nan,1,0
4,9,47,0,1745,0,0,-nan,1,0
4,7,48,0,1736,0,0,-nan,1,0
8,9,49,0,1719,0,0,-nan,1,0
4,8,50,0,1718,0,0,-nan,1,0
3,4,51,0,1657,0,0,-nan,1,0
6,9,52,0,1444,0,0,-nan,1,0
3,6,53,0,1441,0,0,-nan,1,0
8,4,54,0,1312,0,0,-nan,1,0
0,2,55,0,24021,0,0,-nan,1,0
7,1,56,0,1310,0,0,-nan,1,0
6,8,57,0,1248,0,0,-nan,1,0
8,6,58,0,1229,0,0,-nan,1,0
8,2,59,0,1201,0,0,-nan,1,0
3,9,60,0,1160,0,0,-nan,1,0
9,4,61,0,1107,0,0,-nan,1,0
3,5,62,0,1099,0,0,-nan,1,0
5,8,63,0,1067,0,0,-nan,1,0
3,2,64,0,1038,0,0,-nan,1,0
3,8,65,0,978,0,0,-nan,1,0
0,5,66,0,22258,0,0,-nan,1,0
2,4,67,0,937,0,0,-nan,1,0
9,3,68,0,931,0,0,-nan,1,0
6,2,69,0,877,0,0,-nan,1,0
5,2,70,0,833,0,0,-nan,1,0
8,5,71,0,801,0,0,-nan,1,0
5,7,72,0,799,0,0,-nan,1,0
9,6,73,0,752,0,0,-nan,1,0
9,5,74,0,701,0,0,-nan,1,0
7,3,75,0,699,0,0,-nan,1,0
8,7,76,0,698,0,0,-nan,1,0
0,9,77,0,21108,0,0,-nan,1,0
3,7,78,0,660,0,0,-nan,1,0
9,7,79,0,638,0,0,-nan,1,0
2,6,80,0,581,0,0,-nan,1,0
9,2,81,0,494,0,0,-nan,1,0
7,5,82,0,488,0,0,-nan,1,0
2,8,83,0,484,0,0,-nan,1,0
7,8,84,0,431,0,0,-nan,1,0
2,9,85,0,304,0,0,-nan,1,0
2,5,86,0,289,0,0,-nan,1,0
7,2,87,0,144,0,0,-nan,1,0
5,0,88,0,20073,0,0,-nan,1,0
2,7,89,0,126,0,0,-nan,1,0
