source,destination,link_id,used_rate,usage,link_capa
9,0,50,0,0,80000
9,2,48,0,0,80000
9,3,46,0,0,80000
9,5,44,0,0,80000
9,7,42,0,0,80000
9,4,40,0,0,80000
9,6,4,0,0,80000
9,1,2,0,0,80000
9,8,0,0,0,80000
8,0,86,0,0,80000
8,7,85,0,0,80000
8,1,81,0,0,80000
8,5,69,0,0,80000
8,3,59,0,0,80000
8,4,38,0,0,80000
8,6,31,0,0,80000
8,2,9,0,0,80000
8,9,1,0,0,80000
7,8,84,0,0,80000
7,4,82,0,0,80000
7,3,61,0,0,80000
7,9,43,0,0,80000
7,0,36,0,0,80000
7,1,35,0,0,80000
7,6,33,0,0,80000
7,5,25,0,0,80000
7,2,11,0,0,80000
6,1,74,0,0,80000
6,0,72,0,0,80000
6,5,71,0,0,80000
6,3,63,0,0,80000
6,7,32,0,0,80000
6,8,30,0,0,80000
6,4,28,0,0,80000
6,2,15,0,0,80000
6,9,5,0,0,80000
5,6,70,0,0,80000
5,8,68,0,0,80000
5,0,66,0,0,80000
5,3,65,0,0,80000
5,9,45,0,0,80000
5,1,26,0,0,80000
5,7,24,0,0,80000
5,4,22,0,0,80000
5,2,13,0,0,80000
4,0,88,0,0,80000
4,7,83,0,0,80000
4,1,79,0,0,80000
4,9,41,0,0,80000
4,8,39,0,0,80000
4,6,29,0,0,80000
4,5,23,0,0,80000
4,3,19,0,0,80000
4,2,7,0,0,80000
3,5,64,0,0,80000
3,6,62,0,0,80000
3,7,60,0,0,80000
3,8,58,0,0,80000
3,2,57,0,0,80000
3,9,47,0,0,80000
3,1,20,0,0,80000
3,4,18,0,0,80000
3,0,16,0,0,80000
2,3,56,0,0,80000
2,1,54,0,0,80000
2,0,52,0,0,80000
2,9,49,0,0,80000
2,6,14,0,0,80000
2,5,12,0,0,80000
2,7,10,0,0,80000
2,8,8,0,0,80000
2,4,6,0,0,80000
1,8,80,0,0,80000
1,4,78,0,0,80000
1,0,76,0,0,80000
1,6,75,0,0,80000
1,2,55,0,0,80000
1,7,34,0,0,80000
1,5,27,0,0,80000
1,3,21,0,0,80000
1,9,3,0,0,80000
0,4,89,0,0,80000
0,8,87,0,0,80000
0,1,77,0,0,80000
0,6,73,0,0,80000
0,5,67,0,0,80000
0,2,53,0,0,80000
0,9,51,0,0,80000
0,7,37,0,0,80000
0,3,17,0,0,80000
