source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
8,33,0,1.66195,2,0.830973,15,3.46667,3,8
36,15,1,4.98584,6,0.830973,13,3.38462,3,8
13,36,2,3.32389,4,0.830973,8,3,3,8
33,14,3,3.32389,4,0.830973,9,3,3,8
4,18,4,4.15487,5,0.830973,16,3,3,16
3,37,5,2.49292,3,0.830973,60,5.41667,5,12
15,38,6,7.47876,9,0.830973,41,3.87805,3,21
28,37,7,8.30973,10,0.830973,42,4.35714,4,19
28,3,8,2.49292,3,0.830973,9,3.11111,3,8
4,30,9,3.32389,4,0.830973,51,5.64706,5,19
30,25,10,4.98584,6,0.830973,4,2,2,4
27,26,11,6.64778,8,0.830973,26,3.5,3,15
22,33,12,1.66195,2,0.830973,2,1,1,2
8,22,13,2.49292,3,0.830973,16,3,3,14
30,12,14,4.98584,6,0.830973,32,4.46875,4,15
33,31,15,1.66195,2,0.830973,2,1,1,2
11,10,16,3.32389,4,0.830973,2,1,1,2
26,29,17,4.15487,5,0.830973,4,2,2,4
30,4,18,4.15487,5,0.830973,53,5.66038,5,12
1,33,19,3.32389,4,0.830973,62,5.66129,5,10
7,2,20,1.66195,2,0.830973,4,2,2,4
31,5,21,3.32389,4,0.830973,55,5.36364,5,15
0,12,22,7.47876,9,0.830973,40,3.875,3,16
15,29,23,4.15487,5,0.830973,17,3,3,16
35,23,24,3.32389,4,0.830973,40,4.65,4,22
4,25,25,6.64778,8,0.830973,11,3.27273,3,10
16,38,26,6.64778,8,0.830973,4,2,2,4
17,13,27,2.49292,3,0.830973,4,2,2,4
8,9,28,1.66195,2,0.830973,2,1,1,2
2,17,29,2.49292,3,0.830973,28,4.10714,4,21
36,17,30,4.15487,5,0.830973,22,3.68182,3,18
30,17,31,2.49292,3,0.830973,16,4,4,14
34,28,32,4.98584,6,0.830973,28,4.25,4,17
33,4,33,3.32389,4,0.830973,37,4.62162,4,16
19,28,34,9.97168,12,0.830973,28,3.53571,3,15
20,31,35,1.66195,2,0.830973,22,4,4,14
15,10,36,4.98584,6,0.830973,4,2,2,4
20,14,37,1.66195,2,0.830973,16,4,4,15
12,35,38,4.15487,5,0.830973,12,2.66667,2,11
31,0,39,3.32389,4,0.830973,43,5,5,20
0,17,40,4.98584,6,0.830973,26,4.03846,3,13
8,6,41,2.49292,3,0.830973,4,2,2,4
18,11,42,3.32389,4,0.830973,48,5.60417,5,16
16,31,43,2.49292,3,0.830973,8,3,3,8
17,12,44,4.15487,5,0.830973,2,1,1,2
5,35,45,4.15487,5,0.830973,12,2.66667,2,12
13,20,46,2.49292,3,0.830973,8,3,3,8
2,10,47,1.66195,2,0.830973,4,2,2,4
24,1,48,4.98584,6,0.830973,4,2,2,4
27,14,49,5.81681,7,0.830973,10,3.2,3,8
26,1,50,4.15487,5,0.830973,68,7.23529,6,5
15,17,51,4.98584,6,0.830973,25,4,4,17
12,20,52,2.49292,3,0.830973,5,2.2,2,4
29,7,53,4.15487,5,0.830973,11,3.27273,3,8
38,21,54,2.49292,3,0.830973,31,5,5,23
19,36,55,7.47876,9,0.830973,16,3,3,14
8,7,56,2.49292,3,0.830973,22,4,4,16
2,33,57,2.49292,3,0.830973,52,5.25,5,17
16,24,58,4.98584,6,0.830973,2,1,1,2
17,35,59,2.49292,3,0.830973,6,1.66667,1,5
13,25,60,4.15487,5,0.830973,2,1,1,2
24,4,61,6.64778,8,0.830973,41,4.70732,4,20
6,29,62,3.32389,4,0.830973,17,4,4,15
1,8,63,2.49292,3,0.830973,41,3.80488,3,17
25,19,64,9.1407,11,0.830973,2,1,1,2
23,3,65,1.66195,2,0.830973,4,2,2,4
26,8,66,3.32389,4,0.830973,25,4.04,3,17
35,10,67,2.49292,3,0.830973,60,5.73333,5,12
12,27,68,7.47876,9,0.830973,30,4,4,17
25,30,69,4.15487,5,0.830973,4,2,2,4
24,13,70,4.15487,5,0.830973,43,4.72093,4,18
38,28,71,9.1407,11,0.830973,4,2,2,4
0,37,72,5.81681,7,0.830973,68,6.10294,5,5
37,17,73,4.98584,6,0.830973,11,2.63636,2,11
2,22,74,2.49292,3,0.830973,36,4.27778,4,16
14,13,75,3.32389,4,0.830973,2,1,1,2
0,36,76,6.64778,8,0.830973,50,6.12,6,17
17,30,77,2.49292,3,0.830973,16,4,4,16
17,28,78,4.98584,6,0.830973,16,4,4,15
13,30,79,3.32389,4,0.830973,23,3.69565,3,17
18,19,80,4.98584,6,0.830973,4,2,2,4
6,26,81,3.32389,4,0.830973,58,6.08621,5,10
32,12,82,7.47876,9,0.830973,61,5.13115,4,9
7,17,83,3.32389,4,0.830973,63,5.80952,5,8
22,26,84,4.15487,5,0.830973,4,2,2,4
15,8,85,2.49292,3,0.830973,4,2,2,4
20,33,86,2.49292,3,0.830973,13,3,3,10
35,17,87,3.32389,4,0.830973,6,1.66667,1,6
29,9,88,2.49292,3,0.830973,16,3,3,12
19,34,89,4.98584,6,0.830973,9,3,3,8
29,5,90,6.64778,8,0.830973,45,5.37778,4,20
9,27,91,4.98584,6,0.830973,4,2,2,4
9,33,92,1.66195,2,0.830973,31,3.6129,3,18
22,3,93,2.49292,3,0.830973,8,3,3,8
38,35,94,4.15487,5,0.830973,12,3.33333,3,8
1,26,95,4.98584,6,0.830973,72,7.66667,6,1
37,12,96,7.47876,9,0.830973,23,3.69565,3,20
