source,destination,demand_id,allowed_rate,demand_rate,lambda,number_of_paths,number_of_reused_paths,average_length,shortest_path_length
8,33,0,1.66195,2,0.830973,51,4.15686,3,39
36,15,1,4.98584,6,0.830973,74,3.95946,3,58
13,36,2,3.32389,4,0.830973,15,3.53333,3,8
33,14,3,3.32389,4,0.830973,52,3.71154,3,38
4,18,4,4.15487,5,0.830973,41,3.82927,3,31
3,37,5,2.49292,3,0.830973,512,7.0625,5,134
15,38,6,7.47876,9,0.830973,116,4.37069,3,71
28,37,7,8.30973,10,0.830973,103,4.43689,4,77
28,3,8,2.49292,3,0.830973,74,4.78378,3,35
4,30,9,3.32389,4,0.830973,293,5.84983,5,118
30,25,10,4.98584,6,0.830973,4,2,2,4
27,26,11,6.64778,8,0.830973,34,3.47059,3,30
22,33,12,1.66195,2,0.830973,6,2,1,2
8,22,13,2.49292,3,0.830973,34,3.44118,3,26
30,12,14,4.98584,6,0.830973,80,4.7625,4,67
33,31,15,1.66195,2,0.830973,2,1,1,2
11,10,16,3.32389,4,0.830973,2,1,1,2
26,29,17,4.15487,5,0.830973,38,4.31579,2,24
30,4,18,4.15487,5,0.830973,250,5.828,5,122
1,33,19,3.32389,4,0.830973,445,6.53258,5,105
7,2,20,1.66195,2,0.830973,12,2.66667,2,12
31,5,21,3.32389,4,0.830973,317,5.79811,5,121
0,12,22,7.47876,9,0.830973,140,4.58571,3,73
15,29,23,4.15487,5,0.830973,24,3,3,22
35,23,24,3.32389,4,0.830973,53,4.69811,4,48
4,25,25,6.64778,8,0.830973,67,5.79104,3,24
16,38,26,6.64778,8,0.830973,12,2.66667,2,12
17,13,27,2.49292,3,0.830973,12,2.66667,2,10
8,9,28,1.66195,2,0.830973,2,1,1,2
2,17,29,2.49292,3,0.830973,127,5.14961,4,48
36,17,30,4.15487,5,0.830973,91,4.3956,3,50
30,17,31,2.49292,3,0.830973,16,4,4,16
34,28,32,4.98584,6,0.830973,103,4.5534,4,58
33,4,33,3.32389,4,0.830973,349,6.12607,4,114
